Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-05,Leicestershire Constabulary,L51,19,0,5,14,43,37
2011-05,Leicestershire Constabulary,L78,7,0,5,9,12,23
2011-05,Leicestershire Constabulary,L79,22,1,20,22,53,69
2011-05,Leicestershire Constabulary,L54,21,0,17,19,31,47
2011-05,Leicestershire Constabulary,L55,18,0,6,6,31,41
2011-05,Leicestershire Constabulary,L58,0,0,1,4,22,10
2011-05,Leicestershire Constabulary,L15,11,2,5,11,31,33
2011-05,Leicestershire Constabulary,L70,14,0,4,16,32,64
2011-05,Leicestershire Constabulary,L17,2,0,1,13,17,27
2011-05,Leicestershire Constabulary,L10,13,2,9,32,41,67
2011-05,Leicestershire Constabulary,L77,8,0,6,14,28,53
2011-05,Leicestershire Constabulary,L74,2,1,2,8,9,19
2011-05,Leicestershire Constabulary,L75,21,2,25,26,78,101
2011-05,Leicestershire Constabulary,C19,7,1,2,10,26,26
2011-05,Leicestershire Constabulary,C21,14,0,11,30,55,58
2011-05,Leicestershire Constabulary,C13,4,0,11,11,67,34
2011-05,Leicestershire Constabulary,C12,12,0,9,20,55,62
2011-05,Leicestershire Constabulary,C11,21,1,7,19,39,43
2011-05,Leicestershire Constabulary,C10,11,1,8,9,42,53
2011-05,Leicestershire Constabulary,C17,7,0,3,10,32,28
2011-05,Leicestershire Constabulary,C16,5,8,6,22,116,73
2011-05,Leicestershire Constabulary,L52,10,1,9,14,149,93
2011-05,Leicestershire Constabulary,L19,4,0,1,2,3,17
2011-05,Leicestershire Constabulary,L18,2,0,8,8,10,26
2011-05,Leicestershire Constabulary,C03,10,3,8,24,75,99
2011-05,Leicestershire Constabulary,C07,19,2,7,15,38,37
2011-05,Leicestershire Constabulary,L20,2,0,0,1,5,3
2011-05,Leicestershire Constabulary,C22,11,1,10,13,46,50
2011-05,Leicestershire Constabulary,L21,6,0,4,8,13,19
2011-05,Leicestershire Constabulary,L14,10,0,1,12,19,45
2011-05,Leicestershire Constabulary,L23,12,1,2,12,27,33
2011-05,Leicestershire Constabulary,L22,1,0,4,12,18,35
2011-05,Leicestershire Constabulary,L25,5,0,2,4,21,13
2011-05,Leicestershire Constabulary,L24,4,0,0,6,18,26
2011-05,Leicestershire Constabulary,L06,25,0,11,32,89,63
2011-05,Leicestershire Constabulary,C14,4,0,2,16,25,24
2011-05,Leicestershire Constabulary,L16,0,0,0,4,5,4
2011-05,Leicestershire Constabulary,L65,4,0,10,14,15,44
2011-05,Leicestershire Constabulary,L64,1,0,2,2,14,14
2011-05,Leicestershire Constabulary,L67,9,0,12,16,39,63
2011-05,Leicestershire Constabulary,L66,9,0,6,19,31,52
2011-05,Leicestershire Constabulary,L09,10,0,10,24,55,54
2011-05,Leicestershire Constabulary,L08,6,1,9,11,23,19
2011-05,Leicestershire Constabulary,L07,20,4,8,75,81,163
2011-05,Leicestershire Constabulary,L69,8,3,9,21,47,59
2011-05,Leicestershire Constabulary,L05,6,0,5,7,28,32
2011-05,Leicestershire Constabulary,L04,7,1,7,13,29,51
2011-05,Leicestershire Constabulary,L03,5,1,3,6,10,12
2011-05,Leicestershire Constabulary,L68,8,1,7,13,21,39
2011-05,Leicestershire Constabulary,L01,5,0,4,15,24,37
2011-05,Leicestershire Constabulary,L11,6,0,11,6,16,43
2011-05,Leicestershire Constabulary,C08,9,5,12,24,42,81
2011-05,Leicestershire Constabulary,C09,10,7,6,23,59,81
2011-05,Leicestershire Constabulary,L12,11,1,6,23,20,55
2011-05,Leicestershire Constabulary,C01,26,4,13,37,94,80
2011-05,Leicestershire Constabulary,C02,31,6,23,32,67,99
2011-05,Leicestershire Constabulary,L13,14,3,13,28,70,74
2011-05,Leicestershire Constabulary,C04,42,22,34,179,240,526
2011-05,Leicestershire Constabulary,C05,16,3,13,40,90,107
2011-05,Leicestershire Constabulary,C06,18,5,14,26,50,57
2011-05,Leicestershire Constabulary,L02,3,0,7,10,20,21
2011-05,Leicestershire Constabulary,C20,16,2,5,25,40,69
2011-05,Leicestershire Constabulary,L59,4,0,12,7,18,30
2011-05,Leicestershire Constabulary,C18,3,3,8,13,35,38
2011-05,Leicestershire Constabulary,C15,17,7,8,18,115,56
