Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-06,Metropolitan Police,00ASHD,15,4,17,30,57,46
2011-06,Metropolitan Police,00ASHE,9,5,7,38,65,50
2011-06,Metropolitan Police,00ASHB,11,2,8,31,64,38
2011-06,Metropolitan Police,00ASHC,3,0,11,7,31,39
2011-06,Metropolitan Police,00ASHA,21,5,14,33,97,52
2011-06,Metropolitan Police,00BDGE,11,0,7,16,20,41
2011-06,Metropolitan Police,00BDGD,9,0,12,10,35,28
2011-06,Metropolitan Police,00ALHA,22,7,21,18,59,37
2011-06,Metropolitan Police,00ALHC,15,5,11,46,85,50
2011-06,Metropolitan Police,00ALHB,10,6,53,36,76,90
2011-06,Metropolitan Police,00ALHE,21,10,17,38,89,90
2011-06,Metropolitan Police,00BDGG,5,1,11,8,36,35
2011-06,Metropolitan Police,00ALHG,9,0,7,30,60,37
2011-06,Metropolitan Police,00ALHF,18,10,9,42,108,115
2011-06,Metropolitan Police,00BDGF,3,2,14,5,26,44
2011-06,Metropolitan Police,00AHGS,19,11,17,14,78,29
2011-06,Metropolitan Police,00BDGA,8,0,7,10,32,29
2011-06,Metropolitan Police,00BDGC,8,0,8,8,44,34
2011-06,Metropolitan Police,00BFGT,9,0,4,8,26,30
2011-06,Metropolitan Police,00ADGT,4,0,8,2,20,18
2011-06,Metropolitan Police,00ADGU,0,0,1,2,16,12
2011-06,Metropolitan Police,00AEGU,22,3,13,30,74,47
2011-06,Metropolitan Police,00BGFY,11,7,14,27,72,76
2011-06,Metropolitan Police,00BGFX,12,9,22,35,141,93
2011-06,Metropolitan Police,00BGFZ,10,1,17,25,95,70
2011-06,Metropolitan Police,00BHFZ,17,6,18,21,58,50
2011-06,Metropolitan Police,00BHFX,6,6,37,13,87,48
2011-06,Metropolitan Police,00BHFY,20,7,6,21,66,44
2011-06,Metropolitan Police,00BGFW,13,6,13,23,88,69
2011-06,Metropolitan Police,00BDGP,4,0,8,8,28,28
2011-06,Metropolitan Police,00ADGX,7,5,4,17,46,26
2011-06,Metropolitan Police,00BBGG,10,13,21,29,105,113
2011-06,Metropolitan Police,00BBGF,12,7,44,27,52,86
2011-06,Metropolitan Police,00BBGE,16,8,28,27,104,53
2011-06,Metropolitan Police,00BBGD,16,11,23,29,107,86
2011-06,Metropolitan Police,00BBGC,3,10,16,22,68,50
2011-06,Metropolitan Police,00BBGB,23,5,38,32,125,97
2011-06,Metropolitan Police,00BBGN,6,10,15,27,42,58
2011-06,Metropolitan Police,00BBGM,11,4,10,15,92,44
2011-06,Metropolitan Police,00BBGL,22,14,26,37,144,92
2011-06,Metropolitan Police,00BBGK,23,7,20,17,75,39
2011-06,Metropolitan Police,00BBGJ,15,9,23,27,75,46
2011-06,Metropolitan Police,00BBGH,6,11,20,21,46,39
2011-06,Metropolitan Police,00BBGW,7,7,18,16,37,28
2011-06,Metropolitan Police,00AKHG,16,9,34,31,106,85
2011-06,Metropolitan Police,00BBGU,25,23,12,49,166,163
2011-06,Metropolitan Police,00BBGT,15,7,21,29,70,54
2011-06,Metropolitan Police,00BBGS,6,14,15,32,95,66
2011-06,Metropolitan Police,00BBGR,5,10,15,13,73,28
2011-06,Metropolitan Police,00BBGQ,7,5,24,34,75,53
2011-06,Metropolitan Police,00BBGP,14,6,26,28,98,50
2011-06,Metropolitan Police,00AKHH,7,0,10,9,36,30
2011-06,Metropolitan Police,00BBGX,13,9,18,24,61,42
