Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-06,Norfolk Constabulary,K13,2,0,0,5,16,5
2011-06,Norfolk Constabulary,K12,4,0,3,4,29,11
2011-06,Norfolk Constabulary,K11,8,1,5,18,94,45
2011-06,Norfolk Constabulary,K31,7,0,2,27,140,44
2011-06,Norfolk Constabulary,K32,2,0,4,9,42,27
2011-06,Norfolk Constabulary,L11,16,1,9,29,154,66
2011-06,Norfolk Constabulary,M31,7,0,7,10,74,30
2011-06,Norfolk Constabulary,Y41,4,0,1,10,66,38
2011-06,Norfolk Constabulary,Y21,6,2,4,16,83,72
2011-06,Norfolk Constabulary,Y22,15,3,6,81,288,139
2011-06,Norfolk Constabulary,N61,9,2,6,23,115,32
2011-06,Norfolk Constabulary,N41,14,3,9,35,221,118
2011-06,Norfolk Constabulary,S11,6,1,8,17,115,65
2011-06,Norfolk Constabulary,S31,13,0,8,3,29,23
2011-06,Norfolk Constabulary,S33,1,0,2,4,22,11
2011-06,Norfolk Constabulary,S32,4,0,4,11,55,43
2011-06,Norfolk Constabulary,L21,6,0,2,18,62,21
2011-06,Norfolk Constabulary,P11,9,0,0,0,27,19
2011-06,Norfolk Constabulary,P12,6,0,1,6,54,30
2011-06,Norfolk Constabulary,L22,4,0,1,16,84,41
2011-06,Norfolk Constabulary,P14,7,0,0,11,50,41
2011-06,Norfolk Constabulary,P21,2,0,1,9,61,40
2011-06,Norfolk Constabulary,N21,10,2,6,35,170,94
2011-06,Norfolk Constabulary,M32,9,0,4,5,43,24
2011-06,Norfolk Constabulary,Y52,4,0,2,18,93,22
2011-06,Norfolk Constabulary,P13,2,0,2,4,39,19
2011-06,Norfolk Constabulary,Y51,1,0,2,3,31,8
2011-06,Norfolk Constabulary,K21,11,1,3,41,201,84
2011-06,Norfolk Constabulary,K41,6,0,7,11,59,21
2011-06,Norfolk Constabulary,K42,13,0,7,17,104,45
2011-06,Norfolk Constabulary,M21,3,0,2,8,43,17
2011-06,Norfolk Constabulary,S22,6,0,5,10,60,24
2011-06,Norfolk Constabulary,S23,5,0,3,4,30,20
2011-06,Norfolk Constabulary,S21,13,1,5,9,84,58
2011-06,Norfolk Constabulary,M22,3,0,0,7,49,28
2011-06,Norfolk Constabulary,S24,12,0,1,7,25,22
2011-06,Norfolk Constabulary,Y32,4,0,2,21,68,48
2011-06,Norfolk Constabulary,Y31,1,0,1,11,25,11
2011-06,Norfolk Constabulary,K43,5,0,8,4,37,8
2011-06,Norfolk Constabulary,Y11,0,0,4,3,11,10
2011-06,Norfolk Constabulary,Y12,4,0,1,8,58,38
2011-06,Norfolk Constabulary,N12,3,0,2,13,56,37
2011-06,Norfolk Constabulary,N11,19,0,4,23,94,54
2011-06,Norfolk Constabulary,P22,5,0,1,9,30,21
2011-06,Norfolk Constabulary,N51,14,1,4,61,184,229
2011-06,Norfolk Constabulary,M11,1,0,1,7,27,18
2011-06,Norfolk Constabulary,M13,10,0,10,11,90,44
2011-06,Norfolk Constabulary,M12,2,0,2,8,35,25
2011-06,Norfolk Constabulary,L32,11,0,10,10,77,53
2011-06,Norfolk Constabulary,P23,9,0,0,15,70,24
2011-06,Norfolk Constabulary,L31,18,0,19,31,216,88
2011-06,Norfolk Constabulary,N31,12,2,15,47,180,141
