Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-08,Lincolnshire Police,NC37,5,1,8,19,69,44
2011-08,Lincolnshire Police,NC36,0,0,2,4,10,27
2011-08,Lincolnshire Police,NC16,9,0,4,11,35,32
2011-08,Lincolnshire Police,NC31,21,0,8,18,57,62
2011-08,Lincolnshire Police,NC32,8,0,6,16,76,78
2011-08,Lincolnshire Police,NC58,19,0,4,7,45,22
2011-08,Lincolnshire Police,NC56,4,0,0,13,37,25
2011-08,Lincolnshire Police,NC57,10,0,4,6,33,27
2011-08,Lincolnshire Police,NC54,8,0,3,8,53,30
2011-08,Lincolnshire Police,NC55,17,0,2,13,102,45
2011-08,Lincolnshire Police,NC52,5,0,5,2,20,25
2011-08,Lincolnshire Police,NC53,20,1,9,14,78,71
2011-08,Lincolnshire Police,NC50,14,4,7,60,158,134
2011-08,Lincolnshire Police,NC51,15,1,4,33,84,74
2011-08,Lincolnshire Police,NC15,5,1,7,10,73,26
2011-08,Lincolnshire Police,NC18,4,0,1,1,10,14
2011-08,Lincolnshire Police,NC19,3,1,2,10,47,43
2011-08,Lincolnshire Police,NC38,4,0,0,4,26,19
2011-08,Lincolnshire Police,NC39,10,0,4,7,47,34
2011-08,Lincolnshire Police,NC12,14,2,13,24,129,127
2011-08,Lincolnshire Police,NC09,5,0,11,4,28,18
2011-08,Lincolnshire Police,NC10,14,0,4,13,78,47
2011-08,Lincolnshire Police,NC11,17,0,3,11,33,45
2011-08,Lincolnshire Police,NC30,9,0,9,20,74,50
2011-08,Lincolnshire Police,NC17,4,0,2,8,38,21
2011-08,Lincolnshire Police,NC14,12,2,3,48,103,164
2011-08,Lincolnshire Police,NC44,4,1,2,31,61,64
2011-08,Lincolnshire Police,NC35,8,0,1,3,37,16
2011-08,Lincolnshire Police,NC05,8,0,3,1,32,14
2011-08,Lincolnshire Police,NC04,10,1,0,5,36,51
2011-08,Lincolnshire Police,NC07,14,0,4,0,20,22
2011-08,Lincolnshire Police,NC06,4,0,3,7,41,30
2011-08,Lincolnshire Police,NC01,2,0,0,1,35,12
2011-08,Lincolnshire Police,NC03,12,2,2,14,93,50
2011-08,Lincolnshire Police,NC02,9,0,3,2,31,20
2011-08,Lincolnshire Police,NC41,6,0,0,2,13,10
2011-08,Lincolnshire Police,NC40,6,0,8,3,29,27
2011-08,Lincolnshire Police,NC43,21,2,7,14,104,34
2011-08,Lincolnshire Police,NC42,9,3,10,25,82,51
2011-08,Lincolnshire Police,NC45,11,0,10,9,63,47
2011-08,Lincolnshire Police,NC08,1,0,2,8,24,30
2011-08,Lincolnshire Police,NC47,5,0,1,8,35,32
2011-08,Lincolnshire Police,NC46,2,0,1,3,13,5
2011-08,Lincolnshire Police,NC49,9,0,4,7,29,14
2011-08,Lincolnshire Police,NC29,14,0,5,3,63,43
2011-08,Lincolnshire Police,NC48,8,0,3,22,68,43
2011-08,Lincolnshire Police,NC27,14,0,11,20,47,68
2011-08,Lincolnshire Police,NC26,10,1,4,14,62,43
2011-08,Lincolnshire Police,NC25,2,0,2,5,13,10
2011-08,Lincolnshire Police,NC24,7,0,5,4,24,34
2011-08,Lincolnshire Police,NC23,2,0,1,4,19,5
2011-08,Lincolnshire Police,NC22,12,0,9,16,41,53
2011-08,Lincolnshire Police,NC21,15,0,6,9,54,40
2011-08,Lincolnshire Police,NC20,8,1,1,1,17,13
2011-08,Lincolnshire Police,NC28,40,0,10,13,44,49
2011-08,Lincolnshire Police,NC34,6,0,7,7,32,26
2011-08,Lincolnshire Police,NC13,8,0,5,11,46,39
2011-08,Lincolnshire Police,NC33,10,0,0,2,32,20
