Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-05,Staffordshire Police,IC40,4,0,1,2,15,8
2011-05,Staffordshire Police,FW40,5,2,8,9,21,19
2011-05,Staffordshire Police,FV20,10,0,5,6,19,17
2011-05,Staffordshire Police,IE90,12,0,7,18,45,26
2011-05,Staffordshire Police,IB20,10,0,5,10,13,14
2011-05,Staffordshire Police,FM10,7,0,3,20,51,56
2011-05,Staffordshire Police,IKB0,7,1,3,5,21,35
2011-05,Staffordshire Police,FP20,1,0,6,4,14,21
2011-05,Staffordshire Police,IK90,3,0,3,14,28,21
2011-05,Staffordshire Police,FX20,3,0,1,1,7,4
2011-05,Staffordshire Police,IK10,1,0,3,5,11,10
2011-05,Staffordshire Police,FW30,24,0,16,28,97,66
2011-05,Staffordshire Police,IC50,2,0,2,5,30,27
2011-05,Staffordshire Police,FX80,13,1,9,7,20,27
2011-05,Staffordshire Police,FV30,2,0,6,5,17,14
2011-05,Staffordshire Police,IA00,3,0,6,11,36,40
2011-05,Staffordshire Police,IB10,5,0,7,1,13,20
2011-05,Staffordshire Police,IE00,13,1,11,45,62,152
2011-05,Staffordshire Police,FP70,2,0,5,0,5,6
2011-05,Staffordshire Police,IKC0,3,0,0,6,8,8
2011-05,Staffordshire Police,IK20,4,0,4,7,23,29
2011-05,Staffordshire Police,FX30,4,0,1,8,23,14
2011-05,Staffordshire Police,FM60,4,0,2,9,10,12
2011-05,Staffordshire Police,FW20,4,2,4,5,22,10
2011-05,Staffordshire Police,FR60,6,0,2,9,24,20
2011-05,Staffordshire Police,IC60,10,0,4,8,34,21
2011-05,Staffordshire Police,FR30,3,1,4,2,7,9
2011-05,Staffordshire Police,IA30,3,0,5,10,26,18
2011-05,Staffordshire Police,FP00,9,0,2,6,7,14
2011-05,Staffordshire Police,FM80,5,0,2,5,11,10
2011-05,Staffordshire Police,FV40,10,0,8,34,66,92
2011-05,Staffordshire Police,IA40,3,0,5,4,8,6
2011-05,Staffordshire Police,IKD0,3,1,5,7,15,15
2011-05,Staffordshire Police,IE60,3,1,1,6,16,15
2011-05,Staffordshire Police,IK30,4,0,2,6,12,10
2011-05,Staffordshire Police,FX00,18,0,6,5,51,35
2011-05,Staffordshire Police,IE10,5,1,3,19,56,36
2011-05,Staffordshire Police,IB70,3,0,17,3,17,22
2011-05,Staffordshire Police,FP30,13,1,4,40,53,79
2011-05,Staffordshire Police,IC70,13,1,8,21,30,38
2011-05,Staffordshire Police,FX60,7,0,11,14,45,28
2011-05,Staffordshire Police,FR20,4,0,10,6,10,12
2011-05,Staffordshire Police,FW10,11,0,3,13,22,31
2011-05,Staffordshire Police,FP10,23,0,6,28,57,79
2011-05,Staffordshire Police,IE50,4,0,7,14,22,44
2011-05,Staffordshire Police,FP60,1,0,2,2,12,10
2011-05,Staffordshire Police,FV50,18,0,12,15,47,50
2011-05,Staffordshire Police,IKE0,3,0,2,7,20,16
2011-05,Staffordshire Police,FM00,20,0,8,31,57,100
2011-05,Staffordshire Police,IK40,5,0,0,16,27,19
2011-05,Staffordshire Police,FX10,5,0,3,4,14,5
2011-05,Staffordshire Police,IA20,3,0,2,8,32,33
2011-05,Staffordshire Police,IB60,7,0,3,29,63,65
2011-05,Staffordshire Police,FW00,11,1,9,30,45,66
2011-05,Staffordshire Police,FX70,8,0,14,12,22,28
2011-05,Staffordshire Police,IKF0,10,1,1,16,52,27
2011-05,Staffordshire Police,FV60,10,1,6,18,36,43
2011-05,Staffordshire Police,IC00,4,0,5,6,35,19
2011-05,Staffordshire Police,IB00,1,1,7,9,43,52
2011-05,Staffordshire Police,IC80,12,2,11,8,16,24
2011-05,Staffordshire Police,IK50,4,0,0,4,10,11
2011-05,Staffordshire Police,IE40,6,2,8,9,24,20
2011-05,Staffordshire Police,FV70,1,0,0,3,19,10
2011-05,Staffordshire Police,FX40,4,0,2,8,25,17
2011-05,Staffordshire Police,IE20,4,1,2,12,37,20
2011-05,Staffordshire Police,IB50,11,0,6,12,53,38
2011-05,Staffordshire Police,FR70,2,0,1,4,17,16
2011-05,Staffordshire Police,FP80,7,0,5,5,11,10
2011-05,Staffordshire Police,FM40,0,0,1,1,8,10
2011-05,Staffordshire Police,IC10,7,0,1,6,54,21
2011-05,Staffordshire Police,IK60,6,0,1,3,23,4
2011-05,Staffordshire Police,IC90,2,0,2,10,20,15
2011-05,Staffordshire Police,IKA0,0,0,0,2,13,6
2011-05,Staffordshire Police,FM30,4,0,1,3,7,14
2011-05,Staffordshire Police,FM20,5,1,2,18,40,28
2011-05,Staffordshire Police,FV00,12,0,6,14,29,25
2011-05,Staffordshire Police,FR50,7,0,5,8,23,21
2011-05,Staffordshire Police,IB40,7,0,7,11,48,52
2011-05,Staffordshire Police,IE30,11,1,2,11,17,37
2011-05,Staffordshire Police,IC20,6,1,5,9,31,36
2011-05,Staffordshire Police,FR80,11,1,3,1,2,14
2011-05,Staffordshire Police,IA50,4,0,1,4,13,16
2011-05,Staffordshire Police,IK70,6,0,1,5,22,17
2011-05,Staffordshire Police,FP40,17,0,2,12,42,36
2011-05,Staffordshire Police,FR00,5,0,7,33,45,90
2011-05,Staffordshire Police,IA60,4,0,11,9,18,39
2011-05,Staffordshire Police,ICA0,13,1,9,13,70,30
2011-05,Staffordshire Police,IE70,1,0,1,4,21,14
2011-05,Staffordshire Police,IA10,3,0,1,4,11,16
2011-05,Staffordshire Police,FV10,1,0,0,3,7,12
2011-05,Staffordshire Police,IC30,4,1,2,9,44,24
2011-05,Staffordshire Police,FM50,5,0,5,6,4,11
2011-05,Staffordshire Police,FM70,2,0,11,12,23,27
2011-05,Staffordshire Police,IE80,1,0,2,5,12,4
2011-05,Staffordshire Police,IB30,7,0,4,12,53,38
2011-05,Staffordshire Police,FR10,11,0,8,2,12,24
2011-05,Staffordshire Police,IK80,0,0,0,1,9,10
2011-05,Staffordshire Police,FP50,0,0,4,7,15,50
2011-05,Staffordshire Police,FR40,4,0,2,0,7,11
2011-05,Staffordshire Police,IK00,7,1,4,12,17,27
2011-05,Staffordshire Police,FX50,9,0,3,8,7,12
