Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-04,Derbyshire Constabulary,DD12,0,0,1,3,10,7
2011-04,Derbyshire Constabulary,DD11,0,0,3,3,20,8
2011-04,Derbyshire Constabulary,DD10,2,0,1,1,4,3
2011-04,Derbyshire Constabulary,DC10,17,5,5,16,73,47
2011-04,Derbyshire Constabulary,DC11,11,1,8,29,80,53
2011-04,Derbyshire Constabulary,DC12,6,0,3,7,43,17
2011-04,Derbyshire Constabulary,DC13,10,0,3,6,39,9
2011-04,Derbyshire Constabulary,DC14,12,1,3,16,58,42
2011-04,Derbyshire Constabulary,DC15,30,8,16,83,334,111
2011-04,Derbyshire Constabulary,DC16,13,1,19,14,101,46
2011-04,Derbyshire Constabulary,DC17,5,1,6,10,75,45
2011-04,Derbyshire Constabulary,DC18,5,3,16,16,60,33
2011-04,Derbyshire Constabulary,DC19,15,4,10,21,135,67
2011-04,Derbyshire Constabulary,BO05,5,0,4,12,81,41
2011-04,Derbyshire Constabulary,BO04,16,0,7,14,86,55
2011-04,Derbyshire Constabulary,BO07,9,0,8,13,41,22
2011-04,Derbyshire Constabulary,BO06,3,0,5,9,42,20
2011-04,Derbyshire Constabulary,BO01,3,0,0,2,9,5
2011-04,Derbyshire Constabulary,BO03,1,0,0,7,24,13
2011-04,Derbyshire Constabulary,BO02,13,0,3,15,57,38
2011-04,Derbyshire Constabulary,BO09,3,0,5,12,31,13
2011-04,Derbyshire Constabulary,BO08,4,0,3,10,17,5
2011-04,Derbyshire Constabulary,DC03,17,3,15,31,132,102
2011-04,Derbyshire Constabulary,DC01,7,1,1,11,39,34
2011-04,Derbyshire Constabulary,SD05,4,0,3,8,49,43
2011-04,Derbyshire Constabulary,DC06,4,2,4,17,78,47
2011-04,Derbyshire Constabulary,SD01,8,1,8,42,142,65
2011-04,Derbyshire Constabulary,DC02,2,0,0,1,45,27
2011-04,Derbyshire Constabulary,SD03,0,1,3,14,66,35
2011-04,Derbyshire Constabulary,SD02,9,0,7,1,30,16
2011-04,Derbyshire Constabulary,DC07,22,11,12,87,283,232
2011-04,Derbyshire Constabulary,SD04,10,0,4,6,46,14
2011-04,Derbyshire Constabulary,DC05,4,1,5,9,44,18
2011-04,Derbyshire Constabulary,DC04,3,0,2,10,51,14
2011-04,Derbyshire Constabulary,DC09,14,1,11,34,106,65
2011-04,Derbyshire Constabulary,DC08,11,3,10,22,110,72
2011-04,Derbyshire Constabulary,HP08,5,1,6,9,94,40
2011-04,Derbyshire Constabulary,HP09,3,1,2,3,11,8
2011-04,Derbyshire Constabulary,HP04,5,1,3,8,22,24
2011-04,Derbyshire Constabulary,HP05,1,0,1,5,28,16
2011-04,Derbyshire Constabulary,HP06,7,0,3,18,94,54
2011-04,Derbyshire Constabulary,HP07,0,0,1,1,4,2
2011-04,Derbyshire Constabulary,HP01,17,2,8,25,107,59
2011-04,Derbyshire Constabulary,HP02,1,0,2,1,19,4
2011-04,Derbyshire Constabulary,HP03,3,0,1,6,37,14
2011-04,Derbyshire Constabulary,ER10,4,1,5,9,32,16
2011-04,Derbyshire Constabulary,ER11,13,2,8,18,76,41
2011-04,Derbyshire Constabulary,HP11,0,0,1,6,33,4
2011-04,Derbyshire Constabulary,HP10,7,0,2,13,77,33
2011-04,Derbyshire Constabulary,AV14,3,0,5,10,24,19
2011-04,Derbyshire Constabulary,AV12,6,1,5,24,69,39
2011-04,Derbyshire Constabulary,AV13,3,0,1,0,15,11
2011-04,Derbyshire Constabulary,AV10,1,1,0,0,4,6
2011-04,Derbyshire Constabulary,AV11,9,0,1,9,42,19
2011-04,Derbyshire Constabulary,CH10,4,0,2,6,59,25
2011-04,Derbyshire Constabulary,ER01,3,0,3,4,28,16
2011-04,Derbyshire Constabulary,ER03,14,0,9,17,56,37
2011-04,Derbyshire Constabulary,ER02,3,1,3,12,28,17
2011-04,Derbyshire Constabulary,ER05,6,0,3,14,31,24
2011-04,Derbyshire Constabulary,ER04,8,0,4,3,45,17
2011-04,Derbyshire Constabulary,ER07,16,1,7,32,80,75
2011-04,Derbyshire Constabulary,ER06,9,0,11,19,57,34
2011-04,Derbyshire Constabulary,ER09,6,1,11,18,73,31
2011-04,Derbyshire Constabulary,ER08,7,1,4,17,47,38
2011-04,Derbyshire Constabulary,AV09,6,0,5,6,45,25
2011-04,Derbyshire Constabulary,AV08,2,0,3,10,22,9
2011-04,Derbyshire Constabulary,AV01,0,0,14,4,12,2
2011-04,Derbyshire Constabulary,AV03,4,1,1,9,95,36
2011-04,Derbyshire Constabulary,AV02,7,0,0,19,62,41
2011-04,Derbyshire Constabulary,AV05,4,0,2,6,19,9
2011-04,Derbyshire Constabulary,AV04,2,0,3,3,16,14
2011-04,Derbyshire Constabulary,AV07,4,0,4,13,76,49
2011-04,Derbyshire Constabulary,AV06,0,0,0,2,6,1
2011-04,Derbyshire Constabulary,CH09,3,0,3,3,31,17
2011-04,Derbyshire Constabulary,CH08,1,0,2,37,92,65
2011-04,Derbyshire Constabulary,CH05,15,1,0,13,100,29
2011-04,Derbyshire Constabulary,CH04,9,1,3,12,73,38
2011-04,Derbyshire Constabulary,CH07,4,0,8,11,76,29
2011-04,Derbyshire Constabulary,CH06,3,0,7,13,65,40
2011-04,Derbyshire Constabulary,CH01,9,0,4,11,51,19
2011-04,Derbyshire Constabulary,CH03,12,0,4,23,115,71
2011-04,Derbyshire Constabulary,CH02,3,2,6,9,29,22
2011-04,Derbyshire Constabulary,NE03,10,0,4,4,45,30
2011-04,Derbyshire Constabulary,NE02,1,0,2,10,55,26
2011-04,Derbyshire Constabulary,NE01,8,0,8,7,71,34
2011-04,Derbyshire Constabulary,NE07,8,0,4,1,52,28
2011-04,Derbyshire Constabulary,NE04,5,0,5,2,74,24
2011-04,Derbyshire Constabulary,NE09,2,0,4,1,34,7
2011-04,Derbyshire Constabulary,NE08,10,0,2,15,95,35
2011-04,Derbyshire Constabulary,NE15,2,0,0,3,9,7
2011-04,Derbyshire Constabulary,DD08,2,0,2,3,17,14
2011-04,Derbyshire Constabulary,DD09,1,0,3,1,9,6
2011-04,Derbyshire Constabulary,DD04,3,0,2,3,36,5
2011-04,Derbyshire Constabulary,DD05,2,0,0,2,5,8
2011-04,Derbyshire Constabulary,DD06,1,0,2,1,5,3
2011-04,Derbyshire Constabulary,DD07,13,0,1,12,30,37
2011-04,Derbyshire Constabulary,DD01,6,0,2,11,30,15
2011-04,Derbyshire Constabulary,DD02,0,0,2,3,20,7
2011-04,Derbyshire Constabulary,DD03,1,0,2,7,10,10
2011-04,Derbyshire Constabulary,SD06,3,0,6,5,29,6
