Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-06,Greater Manchester Police,Q1,100,8,52,165,574,430
2011-06,Greater Manchester Police,Q2,107,7,106,108,576,335
2011-06,Greater Manchester Police,K3,66,7,57,92,503,283
2011-06,Greater Manchester Police,K2,98,7,71,89,571,330
2011-06,Greater Manchester Police,K1,64,8,28,122,364,340
2011-06,Greater Manchester Police,M1,54,3,39,115,356,336
2011-06,Greater Manchester Police,M2,78,5,30,75,377,281
2011-06,Greater Manchester Police,G2,77,13,59,114,552,294
2011-06,Greater Manchester Police,G1,130,5,67,156,609,395
2011-06,Greater Manchester Police,I1,0,0,5,11,45,39
2011-06,Greater Manchester Police,A1,78,27,63,152,299,610
2011-06,Greater Manchester Police,A3,106,34,87,140,512,392
2011-06,Greater Manchester Police,A2,142,37,113,154,658,391
2011-06,Greater Manchester Police,E4,81,12,62,126,442,264
2011-06,Greater Manchester Police,E1,64,27,68,123,445,346
2011-06,Greater Manchester Police,E3,86,9,72,65,278,322
2011-06,Greater Manchester Police,E2,71,9,43,83,340,236
2011-06,Greater Manchester Police,P2,80,1,36,116,354,292
2011-06,Greater Manchester Police,P3,52,5,50,80,354,304
2011-06,Greater Manchester Police,P1,59,10,35,118,301,228
2011-06,Greater Manchester Police,L2,84,6,103,132,813,421
2011-06,Greater Manchester Police,L1,111,8,71,108,665,380
2011-06,Greater Manchester Police,N1,66,4,82,90,315,269
2011-06,Greater Manchester Police,N2,82,8,54,76,381,261
2011-06,Greater Manchester Police,F1,140,8,52,166,565,483
2011-06,Greater Manchester Police,F2,99,9,121,140,467,359
2011-06,Greater Manchester Police,J1,72,6,64,98,320,332
2011-06,Greater Manchester Police,J2,83,5,49,74,313,212
2011-06,Greater Manchester Police,J3,81,7,43,74,331,279
