Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-08,Surrey Police,EPEA,6,1,6,13,35,18
2011-08,Surrey Police,SHLI,2,0,1,5,17,10
2011-08,Surrey Police,SHSW,0,0,3,20,42,22
2011-08,Surrey Police,SHSP,1,0,0,6,14,2
2011-08,Surrey Police,ELCO,9,0,13,5,55,45
2011-08,Surrey Police,SHCT,1,0,2,16,38,38
2011-08,Surrey Police,MVAS,3,0,9,8,31,13
2011-08,Surrey Police,SPST,6,0,6,7,66,74
2011-08,Surrey Police,SPSU,23,1,8,19,59,32
2011-08,Surrey Police,SPSS,7,0,5,17,48,35
2011-08,Surrey Police,SPSL,2,1,3,10,27,14
2011-08,Surrey Police,SPLS,4,0,9,13,48,32
2011-08,Surrey Police,SPSH,8,0,6,3,49,23
2011-08,Surrey Police,SHCB,4,0,1,4,34,15
2011-08,Surrey Police,RBHO,8,1,4,14,65,39
2011-08,Surrey Police,WVSC,9,0,3,6,37,20
2011-08,Surrey Police,SPSA,6,1,14,14,39,33
2011-08,Surrey Police,SPSC,1,2,6,13,50,21
2011-08,Surrey Police,MVRE,3,0,5,10,34,16
2011-08,Surrey Police,TNLD,4,0,8,12,54,29
2011-08,Surrey Police,MVRW,1,0,2,3,32,10
2011-08,Surrey Police,SHMD,5,2,0,2,42,25
2011-08,Surrey Police,GDPW,9,0,2,6,37,20
2011-08,Surrey Police,WVHG,6,0,2,2,16,20
2011-08,Surrey Police,WKSH,3,0,1,6,34,13
2011-08,Surrey Police,RUAT,8,0,9,9,77,34
2011-08,Surrey Police,RBWO,4,0,7,14,39,19
2011-08,Surrey Police,WKHO,11,0,3,6,28,20
2011-08,Surrey Police,RUVW,11,0,2,4,10,9
2011-08,Surrey Police,GDST,7,0,10,13,55,27
2011-08,Surrey Police,MVBF,15,0,4,7,28,24
2011-08,Surrey Police,RUAN,3,0,0,2,13,5
2011-08,Surrey Police,GDSR,7,1,10,4,48,46
2011-08,Surrey Police,TNPW,3,1,7,4,15,31
2011-08,Surrey Police,SPAA,6,0,9,19,58,22
2011-08,Surrey Police,GDAV,2,0,2,3,13,13
2011-08,Surrey Police,GDAW,5,0,3,14,71,18
2011-08,Surrey Police,RBRN,6,0,2,8,28,26
2011-08,Surrey Police,ELEC,10,0,9,6,35,28
2011-08,Surrey Police,WVBS,1,0,0,1,13,7
2011-08,Surrey Police,EPNW,4,0,3,8,26,14
2011-08,Surrey Police,RBRE,8,0,3,20,67,61
2011-08,Surrey Police,ELEM,15,0,9,7,38,24
2011-08,Surrey Police,GDPB,6,0,7,11,58,41
2011-08,Surrey Police,EPNO,6,0,7,6,45,19
2011-08,Surrey Police,RBRT,0,0,0,26,47,54
2011-08,Surrey Police,MVGC,3,1,1,8,26,9
2011-08,Surrey Police,WKOW,5,0,3,13,47,19
2011-08,Surrey Police,TNSB,3,0,1,4,31,14
2011-08,Surrey Police,WVSU,1,0,4,7,22,14
2011-08,Surrey Police,ELSW,14,1,1,11,25,15
2011-08,Surrey Police,EPWE,3,0,4,14,83,39
2011-08,Surrey Police,SHBW,5,0,6,16,34,14
2011-08,Surrey Police,WKNB,2,0,2,18,42,39
2011-08,Surrey Police,TNCV,2,0,3,15,40,24
2011-08,Surrey Police,WVCE,3,0,2,10,28,15
2011-08,Surrey Police,TNCH,5,1,5,13,58,25
2011-08,Surrey Police,RUCM,17,0,17,13,69,38
2011-08,Surrey Police,SHHP,0,0,1,5,22,7
2011-08,Surrey Police,WVTE,6,0,0,4,22,7
2011-08,Surrey Police,RUEG,7,0,6,6,28,21
2011-08,Surrey Police,RBTW,5,0,7,3,17,8
2011-08,Surrey Police,GDGT,8,1,9,64,188,144
2011-08,Surrey Police,RBCH,6,0,4,8,36,26
2011-08,Surrey Police,RUET,9,0,2,3,14,29
2011-08,Surrey Police,RBHW,8,0,3,18,38,23
2011-08,Surrey Police,RBTB,6,0,5,16,50,23
2011-08,Surrey Police,MVNL,2,0,3,15,31,29
2011-08,Surrey Police,WVDR,6,3,1,10,56,32
2011-08,Surrey Police,GDOU,4,1,9,9,35,24
2011-08,Surrey Police,WKMA,6,1,3,18,68,32
2011-08,Surrey Police,WVDA,2,0,1,2,7,7
2011-08,Surrey Police,WKMH,9,1,4,9,36,22
2011-08,Surrey Police,TNBN,5,0,2,2,26,20
2011-08,Surrey Police,WVMW,15,0,4,5,24,17
2011-08,Surrey Police,WKGP,3,1,3,17,50,29
2011-08,Surrey Police,GDAS,3,0,3,6,61,24
2011-08,Surrey Police,RURT,11,0,3,12,41,16
2011-08,Surrey Police,WKWT,1,1,2,21,60,57
2011-08,Surrey Police,ELDH,27,0,15,7,41,29
2011-08,Surrey Police,RBSE,4,0,5,10,45,37
2011-08,Surrey Police,SPAT,2,0,6,2,41,24
2011-08,Surrey Police,TNOL,10,0,5,8,46,43
2011-08,Surrey Police,MVSL,2,0,1,12,26,23
2011-08,Surrey Police,ELHE,4,0,4,5,58,20
2011-08,Surrey Police,MVDT,4,0,2,12,63,34
2011-08,Surrey Police,EPCE,2,2,6,34,54,50
2011-08,Surrey Police,WVFT,3,0,4,7,40,34
2011-08,Surrey Police,GDEH,11,0,0,6,33,19
2011-08,Surrey Police,RUNH,9,0,6,7,32,16
2011-08,Surrey Police,WVFB,0,1,4,7,51,26
2011-08,Surrey Police,GDMB,10,0,9,20,81,71
2011-08,Surrey Police,RBNO,11,1,10,14,56,27
2011-08,Surrey Police,TNWE,12,1,10,7,20,21
2011-08,Surrey Police,ELNW,4,0,2,13,34,13
2011-08,Surrey Police,WVWB,5,0,3,3,25,7
2011-08,Surrey Police,TNWW,3,0,1,1,13,9
2011-08,Surrey Police,ELWM,11,1,3,18,50,22
2011-08,Surrey Police,SHOD,5,0,7,15,59,18
2011-08,Surrey Police,WVWT,11,0,3,6,30,18
2011-08,Surrey Police,ELWE,14,0,17,21,71,52
2011-08,Surrey Police,ELWC,9,0,4,10,42,41
2011-08,Surrey Police,EPSO,11,1,7,17,43,16
2011-08,Surrey Police,WKBP,7,0,4,9,44,34
2011-08,Surrey Police,RBME,6,0,6,19,54,19
2011-08,Surrey Police,TNGB,6,0,3,2,28,18
2011-08,Surrey Police,RUTH,9,0,17,16,50,51
2011-08,Surrey Police,SHFF,5,0,0,7,34,22
