Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-06,Kent Police,216,0,0,2,4,9,6
2011-06,Kent Police,217,3,0,2,1,11,15
2011-06,Kent Police,214,3,0,0,3,6,14
2011-06,Kent Police,215,5,0,3,5,19,30
2011-06,Kent Police,265,2,0,3,3,11,11
2011-06,Kent Police,210,2,0,0,2,10,24
2011-06,Kent Police,165,20,0,13,11,35,39
2011-06,Kent Police,264,0,0,0,3,11,7
2011-06,Kent Police,218,3,0,6,1,8,9
2011-06,Kent Police,219,0,0,1,3,5,2
2011-06,Kent Police,133,2,0,1,4,21,18
2011-06,Kent Police,132,1,0,2,2,17,21
2011-06,Kent Police,131,0,0,0,0,2,1
2011-06,Kent Police,130,5,0,0,4,9,17
2011-06,Kent Police,137,2,0,2,0,17,6
2011-06,Kent Police,136,6,2,3,21,70,69
2011-06,Kent Police,135,5,1,5,9,33,20
2011-06,Kent Police,226,0,0,0,0,3,7
2011-06,Kent Police,139,5,1,3,2,27,31
2011-06,Kent Police,138,3,0,5,4,22,15
2011-06,Kent Police,225,3,0,3,1,7,12
2011-06,Kent Police,198,4,0,1,3,4,8
2011-06,Kent Police,25,0,0,3,1,10,9
2011-06,Kent Police,26,2,0,0,0,1,8
2011-06,Kent Police,27,4,0,4,0,18,10
2011-06,Kent Police,20,3,0,3,13,49,45
2011-06,Kent Police,21,3,0,7,1,40,23
2011-06,Kent Police,22,7,0,0,7,26,24
2011-06,Kent Police,23,3,0,1,15,23,23
2011-06,Kent Police,223,0,0,0,2,12,14
2011-06,Kent Police,28,16,0,7,3,8,19
2011-06,Kent Police,29,5,0,2,3,15,13
2011-06,Kent Police,28422,0,0,0,3,25,15
2011-06,Kent Police,289,5,2,6,9,60,53
2011-06,Kent Police,288,1,0,0,6,10,8
2011-06,Kent Police,4,19,1,11,21,97,84
2011-06,Kent Police,281,5,0,0,1,12,9
2011-06,Kent Police,8,9,0,4,5,29,33
2011-06,Kent Police,283,7,3,3,23,115,76
2011-06,Kent Police,282,0,0,3,10,20,8
2011-06,Kent Police,285,3,1,5,5,11,7
2011-06,Kent Police,284,11,0,3,10,37,36
2011-06,Kent Police,68,4,0,4,7,26,30
2011-06,Kent Police,286,2,1,0,0,5,6
2011-06,Kent Police,87,0,0,0,0,4,1
2011-06,Kent Police,271,4,0,8,4,59,45
2011-06,Kent Police,258,1,0,1,3,17,10
2011-06,Kent Police,40702,1,0,1,4,17,0
2011-06,Kent Police,40703,1,0,6,8,17,41
2011-06,Kent Police,40700,2,0,1,1,2,3
2011-06,Kent Police,40701,4,0,0,6,4,13
2011-06,Kent Police,120,7,0,0,5,25,26
2011-06,Kent Police,121,0,0,0,1,6,1
2011-06,Kent Police,122,1,0,0,0,22,6
2011-06,Kent Police,123,1,0,6,6,16,14
2011-06,Kent Police,124,3,0,5,13,51,40
2011-06,Kent Police,125,0,0,2,6,12,21
2011-06,Kent Police,126,3,0,3,15,44,47
2011-06,Kent Police,127,0,0,1,0,19,7
2011-06,Kent Police,128,2,0,2,0,3,16
2011-06,Kent Police,129,0,0,4,5,10,5
2011-06,Kent Police,269,2,0,1,6,26,22
2011-06,Kent Police,268,0,0,1,0,3,1
2011-06,Kent Police,69,11,2,2,14,22,33
2011-06,Kent Police,161,4,1,5,9,12,20
2011-06,Kent Police,134,1,0,1,5,29,16
2011-06,Kent Police,59,3,0,3,9,43,22
2011-06,Kent Police,58,3,0,3,15,41,18
2011-06,Kent Police,55,8,0,3,20,37,23
2011-06,Kent Police,54,3,1,3,5,16,36
2011-06,Kent Police,57,11,3,5,60,129,124
2011-06,Kent Police,56,1,0,5,6,19,15
2011-06,Kent Police,51,3,0,1,2,6,9
2011-06,Kent Police,50,4,0,5,2,1,16
2011-06,Kent Police,53,1,0,1,2,5,9
2011-06,Kent Police,52,0,0,2,1,3,8
2011-06,Kent Police,259,3,0,1,2,5,1
2011-06,Kent Police,298,5,0,0,1,23,10
2011-06,Kent Police,299,7,1,3,5,21,30
2011-06,Kent Police,296,2,0,0,0,1,1
2011-06,Kent Police,64,4,0,2,7,27,25
2011-06,Kent Police,294,15,2,2,34,63,44
2011-06,Kent Police,295,1,0,2,0,20,8
2011-06,Kent Police,293,3,0,2,7,25,17
2011-06,Kent Police,290,6,0,4,3,12,15
2011-06,Kent Police,291,5,0,5,8,10,30
2011-06,Kent Police,164,1,0,3,1,10,5
2011-06,Kent Police,93,2,0,1,2,6,9
2011-06,Kent Police,199,4,0,8,1,2,3
2011-06,Kent Police,179,7,2,4,22,71,83
2011-06,Kent Police,147,0,0,0,4,11,4
2011-06,Kent Police,195,0,0,4,1,20,7
2011-06,Kent Police,194,2,0,0,2,18,2
2011-06,Kent Police,197,6,0,4,0,19,9
2011-06,Kent Police,67,1,1,5,8,26,14
2011-06,Kent Police,191,1,0,0,0,3,2
2011-06,Kent Police,144,5,0,1,6,17,7
2011-06,Kent Police,193,2,0,1,2,7,7
2011-06,Kent Police,192,1,0,0,0,4,2
2011-06,Kent Police,115,4,0,1,3,4,12
2011-06,Kent Police,114,3,0,2,2,12,8
2011-06,Kent Police,88,1,0,0,1,3,2
2011-06,Kent Police,116,0,0,1,2,5,6
2011-06,Kent Police,111,0,0,0,0,2,0
2011-06,Kent Police,110,2,0,4,6,36,49
2011-06,Kent Police,113,1,0,0,3,5,8
2011-06,Kent Police,112,4,0,1,9,66,23
2011-06,Kent Police,278,0,0,5,0,17,6
2011-06,Kent Police,181,1,0,1,2,11,7
2011-06,Kent Police,80,0,0,2,1,8,3
2011-06,Kent Police,81,2,0,1,1,3,5
2011-06,Kent Police,119,7,0,2,6,14,13
2011-06,Kent Police,118,1,0,1,6,17,9
2011-06,Kent Police,84,1,0,1,2,2,8
2011-06,Kent Police,204,10,0,4,0,2,10
2011-06,Kent Police,251,0,0,3,5,7,12
2011-06,Kent Police,140,1,0,4,1,13,11
2011-06,Kent Police,173,1,0,1,2,6,5
2011-06,Kent Police,365118,5,0,0,2,21,15
2011-06,Kent Police,206,1,0,1,2,4,4
2011-06,Kent Police,257,2,0,2,6,21,31
2011-06,Kent Police,254,2,0,0,7,12,10
2011-06,Kent Police,7,6,3,7,15,109,60
2011-06,Kent Police,247,1,0,1,1,5,10
2011-06,Kent Police,92,1,0,1,3,5,4
2011-06,Kent Police,255,0,1,1,3,8,6
2011-06,Kent Police,149473,0,0,0,0,0,0
2011-06,Kent Police,91,0,0,1,3,9,16
2011-06,Kent Police,300,4,0,5,1,32,20
2011-06,Kent Police,301,2,0,4,4,33,30
2011-06,Kent Police,302,2,0,7,11,26,25
2011-06,Kent Police,303,5,0,1,3,16,14
2011-06,Kent Police,305,9,0,1,4,17,14
2011-06,Kent Police,306,5,0,1,4,20,6
2011-06,Kent Police,307,11,1,1,4,24,18
2011-06,Kent Police,245,1,0,1,10,38,24
2011-06,Kent Police,244,2,0,0,1,2,0
2011-06,Kent Police,108,2,0,0,0,0,6
2011-06,Kent Police,246,1,0,1,1,4,2
