Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-07,Avon and Somerset Constabulary,FC008,8,0,2,1,0,4
2011-07,Avon and Somerset Constabulary,FT005,2,0,2,3,4,6
2011-07,Avon and Somerset Constabulary,BT111,5,3,13,5,31,35
2011-07,Avon and Somerset Constabulary,FC006,0,1,0,0,4,5
2011-07,Avon and Somerset Constabulary,JW109,5,0,0,4,12,8
2011-07,Avon and Somerset Constabulary,JW108,0,0,3,14,42,31
2011-07,Avon and Somerset Constabulary,JW107,2,6,3,18,25,19
2011-07,Avon and Somerset Constabulary,JW106,2,0,2,5,21,15
2011-07,Avon and Somerset Constabulary,JW105,25,0,10,20,62,40
2011-07,Avon and Somerset Constabulary,JW104,23,0,7,31,89,59
2011-07,Avon and Somerset Constabulary,JW103,15,1,7,20,83,62
2011-07,Avon and Somerset Constabulary,JW102,13,0,7,11,28,28
2011-07,Avon and Somerset Constabulary,JW101,18,4,9,78,139,118
2011-07,Avon and Somerset Constabulary,JC208,1,0,1,3,27,13
2011-07,Avon and Somerset Constabulary,JC209,0,0,0,0,0,1
2011-07,Avon and Somerset Constabulary,GT013,7,0,2,16,37,23
2011-07,Avon and Somerset Constabulary,JP220,0,0,0,0,0,0
2011-07,Avon and Somerset Constabulary,FC007,3,0,4,0,4,2
2011-07,Avon and Somerset Constabulary,EB114,0,0,3,2,9,8
2011-07,Avon and Somerset Constabulary,JC201,2,1,5,1,7,7
2011-07,Avon and Somerset Constabulary,JC202,0,0,1,1,4,1
2011-07,Avon and Somerset Constabulary,JC203,2,0,0,1,9,8
2011-07,Avon and Somerset Constabulary,JC204,1,0,2,9,23,9
2011-07,Avon and Somerset Constabulary,JC205,1,0,1,3,6,8
2011-07,Avon and Somerset Constabulary,JC206,0,0,0,1,11,4
2011-07,Avon and Somerset Constabulary,JC207,0,0,0,2,10,8
2011-07,Avon and Somerset Constabulary,GT024,0,0,0,5,22,10
2011-07,Avon and Somerset Constabulary,GT025,3,0,2,7,15,18
2011-07,Avon and Somerset Constabulary,GT026,1,0,1,10,28,15
2011-07,Avon and Somerset Constabulary,GT027,7,0,0,0,2,10
2011-07,Avon and Somerset Constabulary,GT020,3,0,5,4,14,21
2011-07,Avon and Somerset Constabulary,GT021,1,0,2,2,3,3
2011-07,Avon and Somerset Constabulary,GT022,3,0,1,2,3,1
2011-07,Avon and Somerset Constabulary,GT023,2,0,4,4,5,5
2011-07,Avon and Somerset Constabulary,BC194,6,5,6,41,109,95
2011-07,Avon and Somerset Constabulary,BC195,12,1,15,9,48,44
2011-07,Avon and Somerset Constabulary,BC196,8,0,8,12,37,47
2011-07,Avon and Somerset Constabulary,BC197,3,0,0,31,52,35
