Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-06,Bedfordshire Police,30,0,0,4,0,20,4
2011-06,Bedfordshire Police,37,8,0,4,7,24,25
2011-06,Bedfordshire Police,22,21,1,12,14,62,34
2011-06,Bedfordshire Police,29,6,2,3,6,17,14
2011-06,Bedfordshire Police,60,34,2,8,36,146,83
2011-06,Bedfordshire Police,61,8,2,3,4,37,7
2011-06,Bedfordshire Police,62,8,6,6,18,90,59
2011-06,Bedfordshire Police,63,3,0,5,2,24,7
2011-06,Bedfordshire Police,64,6,1,18,2,45,27
2011-06,Bedfordshire Police,65,103,10,72,84,394,247
2011-06,Bedfordshire Police,66,21,0,11,14,65,64
2011-06,Bedfordshire Police,67,48,2,20,30,136,73
2011-06,Bedfordshire Police,68,30,1,21,28,164,101
2011-06,Bedfordshire Police,69,26,0,10,4,56,33
2011-06,Bedfordshire Police,34,2,1,2,11,28,13
2011-06,Bedfordshire Police,23,3,2,2,7,16,6
2011-06,Bedfordshire Police,24,14,1,6,7,30,22
2011-06,Bedfordshire Police,25,2,0,1,1,10,11
2011-06,Bedfordshire Police,26,1,0,1,1,9,5
2011-06,Bedfordshire Police,27,2,0,0,0,6,0
2011-06,Bedfordshire Police,20,4,0,3,6,10,5
2011-06,Bedfordshire Police,21,2,1,1,7,46,13
2011-06,Bedfordshire Police,48,4,1,1,5,21,13
2011-06,Bedfordshire Police,49,4,0,3,2,26,32
2011-06,Bedfordshire Police,46,6,0,2,6,32,13
2011-06,Bedfordshire Police,47,8,0,3,5,32,19
2011-06,Bedfordshire Police,44,2,1,9,6,6,12
2011-06,Bedfordshire Police,45,2,0,2,2,7,9
2011-06,Bedfordshire Police,42,0,0,0,0,4,1
2011-06,Bedfordshire Police,43,5,0,3,2,12,5
2011-06,Bedfordshire Police,40,0,0,9,4,30,18
2011-06,Bedfordshire Police,41,4,0,6,0,20,5
2011-06,Bedfordshire Police,35,6,1,14,10,55,15
2011-06,Bedfordshire Police,36,13,1,23,17,68,27
2011-06,Bedfordshire Police,18,2,0,4,3,32,15
2011-06,Bedfordshire Police,28,12,0,2,10,30,8
2011-06,Bedfordshire Police,19,7,1,7,6,45,15
2011-06,Bedfordshire Police,13,5,4,3,4,30,10
2011-06,Bedfordshire Police,12,9,1,5,11,61,35
2011-06,Bedfordshire Police,70,8,0,14,30,107,65
2011-06,Bedfordshire Police,15,7,2,3,8,29,17
2011-06,Bedfordshire Police,14,4,3,12,5,32,26
2011-06,Bedfordshire Police,11,3,1,1,1,32,10
2011-06,Bedfordshire Police,10,17,2,6,66,106,167
2011-06,Bedfordshire Police,39,1,0,6,3,21,9
2011-06,Bedfordshire Police,38,4,0,8,6,27,25
2011-06,Bedfordshire Police,59,5,1,2,6,17,9
2011-06,Bedfordshire Police,58,0,2,1,13,73,17
2011-06,Bedfordshire Police,17,9,3,9,17,62,37
2011-06,Bedfordshire Police,16,4,1,7,13,54,20
2011-06,Bedfordshire Police,55,8,0,14,10,26,19
2011-06,Bedfordshire Police,54,6,1,0,3,36,20
2011-06,Bedfordshire Police,57,3,1,2,39,56,111
2011-06,Bedfordshire Police,56,10,0,1,3,24,12
2011-06,Bedfordshire Police,51,9,1,3,20,88,32
2011-06,Bedfordshire Police,50,8,0,3,8,32,25
2011-06,Bedfordshire Police,53,4,0,3,6,36,10
2011-06,Bedfordshire Police,52,4,0,2,11,44,21
2011-06,Bedfordshire Police,33,4,1,7,9,36,16
2011-06,Bedfordshire Police,32,4,9,6,19,61,27
2011-06,Bedfordshire Police,31,4,2,9,13,68,29
