Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-05,Gloucestershire Constabulary,A1,40,0,22,14,82,67
2011-05,Gloucestershire Constabulary,B3,29,3,24,33,181,97
2011-05,Gloucestershire Constabulary,C5,23,0,19,7,94,50
2011-05,Gloucestershire Constabulary,B2B,29,6,31,22,128,48
2011-05,Gloucestershire Constabulary,A3,55,2,24,28,189,107
2011-05,Gloucestershire Constabulary,B1,49,7,41,99,301,232
2011-05,Gloucestershire Constabulary,B4,34,0,55,22,143,72
2011-05,Gloucestershire Constabulary,B5,19,0,20,25,147,73
2011-05,Gloucestershire Constabulary,B6,26,0,8,25,133,54
2011-05,Gloucestershire Constabulary,A2,74,3,28,56,179,183
2011-05,Gloucestershire Constabulary,A5,16,0,23,18,151,104
2011-05,Gloucestershire Constabulary,A4,46,1,24,14,76,100
2011-05,Gloucestershire Constabulary,A6,23,0,18,8,103,63
2011-05,Gloucestershire Constabulary,C2,23,0,16,52,127,103
2011-05,Gloucestershire Constabulary,C1,19,0,13,16,47,46
2011-05,Gloucestershire Constabulary,C6,25,1,32,18,74,64
2011-05,Gloucestershire Constabulary,B2A,31,4,34,27,146,79
2011-05,Gloucestershire Constabulary,C4,30,0,16,34,173,84
