Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-02,Cheshire Constabulary,N020,1,0,3,3,21,8
2011-02,Cheshire Constabulary,N021,15,1,16,14,89,45
2011-02,Cheshire Constabulary,N022,17,0,6,11,53,31
2011-02,Cheshire Constabulary,N023,5,1,14,13,45,31
2011-02,Cheshire Constabulary,N024,2,0,3,39,93,87
2011-02,Cheshire Constabulary,N025,4,0,31,9,36,34
2011-02,Cheshire Constabulary,N008,16,0,9,4,35,28
2011-02,Cheshire Constabulary,N009,7,0,5,10,29,25
2011-02,Cheshire Constabulary,N006,6,0,5,6,7,9
2011-02,Cheshire Constabulary,N007,4,0,1,14,41,33
2011-02,Cheshire Constabulary,N004,48,7,43,75,284,263
2011-02,Cheshire Constabulary,N005,6,0,2,0,7,5
2011-02,Cheshire Constabulary,N002,9,0,4,13,94,56
2011-02,Cheshire Constabulary,N003,10,0,8,15,45,36
2011-02,Cheshire Constabulary,N001,14,1,16,17,104,59
2011-02,Cheshire Constabulary,N048,8,0,5,5,27,15
2011-02,Cheshire Constabulary,N049,27,2,15,72,181,200
2011-02,Cheshire Constabulary,N042,19,5,15,47,172,182
2011-02,Cheshire Constabulary,N043,20,0,8,10,51,64
2011-02,Cheshire Constabulary,N040,13,3,4,8,47,43
2011-02,Cheshire Constabulary,N041,7,0,1,2,21,14
2011-02,Cheshire Constabulary,N046,20,0,5,13,47,36
2011-02,Cheshire Constabulary,N047,5,0,7,7,39,27
2011-02,Cheshire Constabulary,N044,29,0,20,12,81,74
2011-02,Cheshire Constabulary,N045,22,0,2,10,22,28
2011-02,Cheshire Constabulary,N033,6,0,23,11,39,33
2011-02,Cheshire Constabulary,N026,10,1,5,11,65,31
2011-02,Cheshire Constabulary,N050,5,0,14,13,40,24
2011-02,Cheshire Constabulary,N027,12,1,22,28,100,66
2011-02,Cheshire Constabulary,N028,5,0,6,6,24,21
2011-02,Cheshire Constabulary,N029,7,2,14,14,38,35
2011-02,Cheshire Constabulary,N039,9,0,3,0,32,25
2011-02,Cheshire Constabulary,N032,6,0,22,1,32,23
2011-02,Cheshire Constabulary,N019,8,0,2,15,40,52
2011-02,Cheshire Constabulary,N018,8,0,4,11,38,32
2011-02,Cheshire Constabulary,N031,9,0,7,4,18,17
2011-02,Cheshire Constabulary,N030,6,0,19,3,19,10
2011-02,Cheshire Constabulary,N037,19,3,8,41,196,123
2011-02,Cheshire Constabulary,N036,17,2,14,19,79,43
2011-02,Cheshire Constabulary,N035,4,1,1,2,6,10
2011-02,Cheshire Constabulary,N034,10,1,17,13,63,49
2011-02,Cheshire Constabulary,N011,0,0,4,4,21,19
2011-02,Cheshire Constabulary,N010,5,0,0,8,24,23
2011-02,Cheshire Constabulary,N013,20,0,11,25,92,86
2011-02,Cheshire Constabulary,N012,7,0,6,4,16,10
2011-02,Cheshire Constabulary,N015,3,0,2,2,14,5
2011-02,Cheshire Constabulary,N014,3,0,1,4,27,16
2011-02,Cheshire Constabulary,N017,4,0,1,8,14,33
2011-02,Cheshire Constabulary,N016,12,0,3,2,6,16
2011-02,Cheshire Constabulary,N052,28,0,15,22,134,106
2011-02,Cheshire Constabulary,N038,14,2,14,37,134,112
2011-02,Cheshire Constabulary,N051,24,0,19,35,192,146
