Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-07,Essex Police,133,10,1,12,17,42,31
2011-07,Essex Police,132,15,7,13,13,37,27
2011-07,Essex Police,131,16,2,3,11,18,25
2011-07,Essex Police,130,15,3,13,26,64,48
2011-07,Essex Police,137,19,1,8,44,94,64
2011-07,Essex Police,136,15,3,15,68,171,130
2011-07,Essex Police,135,14,1,10,12,31,32
2011-07,Essex Police,134,13,0,6,11,18,20
2011-07,Essex Police,139,5,0,3,17,43,25
2011-07,Essex Police,138,10,0,12,15,56,42
2011-07,Essex Police,24,6,1,3,6,41,18
2011-07,Essex Police,25,3,0,3,6,11,20
2011-07,Essex Police,26,7,0,8,22,57,33
2011-07,Essex Police,27,4,0,4,3,23,8
2011-07,Essex Police,20,2,0,2,3,19,12
2011-07,Essex Police,21,6,0,4,9,85,46
2011-07,Essex Police,22,18,0,5,17,70,49
2011-07,Essex Police,23,16,0,6,17,54,40
2011-07,Essex Police,28,1,0,2,1,14,7
2011-07,Essex Police,29,3,0,3,9,36,11
2011-07,Essex Police,4,3,0,2,0,26,11
2011-07,Essex Police,8,1,0,4,3,16,9
2011-07,Essex Police,87,34,1,27,48,147,79
2011-07,Essex Police,119,11,0,3,7,25,11
2011-07,Essex Police,120,5,1,7,7,31,28
2011-07,Essex Police,121,13,0,16,13,49,30
2011-07,Essex Police,122,3,0,3,3,4,5
2011-07,Essex Police,123,14,2,9,34,74,57
2011-07,Essex Police,124,18,0,21,11,57,34
2011-07,Essex Police,125,14,0,19,6,48,32
2011-07,Essex Police,126,9,1,17,17,55,47
2011-07,Essex Police,127,15,0,10,16,51,59
2011-07,Essex Police,128,7,0,13,10,28,16
2011-07,Essex Police,129,12,1,26,20,60,45
2011-07,Essex Police,59,4,0,2,1,10,8
2011-07,Essex Police,58,18,1,9,21,78,69
2011-07,Essex Police,55,2,0,3,1,11,9
2011-07,Essex Police,54,1,0,1,2,1,1
2011-07,Essex Police,57,24,1,19,49,139,116
2011-07,Essex Police,56,15,5,12,34,124,68
2011-07,Essex Police,51,2,1,18,21,72,52
2011-07,Essex Police,50,3,0,3,7,9,10
2011-07,Essex Police,53,3,0,4,1,11,4
2011-07,Essex Police,52,2,0,0,1,4,2
2011-07,Essex Police,115,6,1,4,24,25,32
2011-07,Essex Police,114,9,4,7,29,76,67
2011-07,Essex Police,117,18,0,11,23,76,44
2011-07,Essex Police,89,7,1,22,25,93,47
2011-07,Essex Police,111,13,3,9,9,35,27
2011-07,Essex Police,110,13,1,37,31,79,144
2011-07,Essex Police,113,5,1,7,7,19,12
2011-07,Essex Police,112,6,2,6,7,47,15
2011-07,Essex Police,82,0,0,2,4,8,3
2011-07,Essex Police,83,3,0,0,1,4,4
2011-07,Essex Police,80,5,0,5,14,35,18
2011-07,Essex Police,81,10,0,3,9,29,16
2011-07,Essex Police,86,11,2,5,23,105,45
2011-07,Essex Police,118,7,1,6,10,41,15
2011-07,Essex Police,84,2,0,4,4,12,9
2011-07,Essex Police,85,35,14,43,144,370,313
2011-07,Essex Police,3,1,0,1,10,21,24
2011-07,Essex Police,7,12,0,11,4,38,16
2011-07,Essex Police,108,5,1,4,9,49,21
2011-07,Essex Police,109,5,3,11,11,34,15
2011-07,Essex Police,102,9,4,14,40,95,104
2011-07,Essex Police,103,9,2,21,17,30,34
2011-07,Essex Police,100,15,4,17,29,79,89
2011-07,Essex Police,101,8,0,7,21,72,19
2011-07,Essex Police,106,18,1,13,12,45,42
2011-07,Essex Police,107,5,1,8,10,60,37
2011-07,Essex Police,104,16,2,21,20,76,48
2011-07,Essex Police,105,4,0,4,3,22,15
2011-07,Essex Police,39,17,3,10,58,102,176
2011-07,Essex Police,38,2,0,1,4,7,6
2011-07,Essex Police,33,4,0,4,4,22,23
2011-07,Essex Police,32,6,1,4,6,39,21
2011-07,Essex Police,31,6,0,8,8,29,14
2011-07,Essex Police,30,5,0,2,4,27,21
2011-07,Essex Police,37,2,0,9,4,21,29
2011-07,Essex Police,36,17,0,3,6,28,12
2011-07,Essex Police,35,1,0,2,13,36,19
2011-07,Essex Police,34,5,0,2,1,9,2
2011-07,Essex Police,60,3,0,1,3,17,23
2011-07,Essex Police,61,4,1,5,11,23,15
2011-07,Essex Police,62,1,0,0,0,3,11
2011-07,Essex Police,63,2,0,4,5,15,14
2011-07,Essex Police,64,6,0,6,12,31,20
2011-07,Essex Police,65,6,0,0,8,33,17
2011-07,Essex Police,66,1,0,0,1,1,3
2011-07,Essex Police,67,1,0,5,0,3,6
2011-07,Essex Police,68,2,0,5,5,10,3
2011-07,Essex Police,69,4,0,1,2,8,5
2011-07,Essex Police,2,5,0,6,14,37,37
2011-07,Essex Police,6,9,0,4,13,46,37
2011-07,Essex Police,99,13,1,10,24,74,40
2011-07,Essex Police,98,23,2,22,20,46,51
2011-07,Essex Police,91,7,0,2,5,29,15
2011-07,Essex Police,90,15,3,22,29,117,61
2011-07,Essex Police,93,6,0,4,3,25,11
2011-07,Essex Police,92,4,1,0,3,24,16
2011-07,Essex Police,95,5,0,0,15,18,15
2011-07,Essex Police,94,5,1,8,5,15,13
2011-07,Essex Police,97,4,0,3,9,43,21
2011-07,Essex Police,96,3,0,2,5,22,11
2011-07,Essex Police,11,4,0,1,1,19,16
2011-07,Essex Police,10,5,0,2,0,23,15
2011-07,Essex Police,13,2,0,1,1,4,4
2011-07,Essex Police,12,5,0,1,2,18,8
2011-07,Essex Police,15,10,1,5,45,86,140
2011-07,Essex Police,14,1,0,0,4,13,11
2011-07,Essex Police,17,9,1,2,8,19,20
2011-07,Essex Police,16,9,0,4,9,16,18
2011-07,Essex Police,19,5,0,2,3,23,17
2011-07,Essex Police,18,21,1,14,28,102,63
2011-07,Essex Police,88,9,1,8,13,60,34
2011-07,Essex Police,116,4,0,9,2,16,28
2011-07,Essex Police,48,5,0,3,9,34,24
2011-07,Essex Police,49,3,3,9,27,81,61
2011-07,Essex Police,46,5,0,3,4,29,23
2011-07,Essex Police,47,2,0,2,16,20,13
2011-07,Essex Police,44,4,0,2,4,4,6
2011-07,Essex Police,45,3,0,4,7,10,12
2011-07,Essex Police,42,0,0,0,3,8,2
2011-07,Essex Police,43,7,0,7,5,13,17
2011-07,Essex Police,40,9,0,8,33,80,63
2011-07,Essex Police,41,6,1,10,20,70,42
2011-07,Essex Police,1,4,0,2,8,53,24
2011-07,Essex Police,5,10,0,7,12,55,16
2011-07,Essex Police,9,5,0,5,9,35,28
2011-07,Essex Police,145,11,0,17,19,87,34
2011-07,Essex Police,142,0,0,0,1,0,4
2011-07,Essex Police,140,8,1,23,20,66,64
2011-07,Essex Police,141,0,0,0,11,16,86
2011-07,Essex Police,77,5,0,4,7,45,29
2011-07,Essex Police,76,3,0,14,6,29,21
2011-07,Essex Police,75,10,1,14,15,40,31
2011-07,Essex Police,74,10,0,6,21,94,36
2011-07,Essex Police,73,0,0,0,0,4,1
2011-07,Essex Police,72,0,0,1,2,12,8
2011-07,Essex Police,71,0,0,2,0,4,5
2011-07,Essex Police,70,3,0,7,4,22,13
2011-07,Essex Police,79,8,0,4,31,50,43
2011-07,Essex Police,78,28,2,36,57,135,90
