Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-08,Warwickshire Police,rte,12,0,1,5,30,24
2011-08,Warwickshire Police,rrn,7,0,15,1,29,21
2011-08,Warwickshire Police,nww,17,1,14,5,53,35
2011-08,Warwickshire Police,rtc,1,0,0,19,28,52
2011-08,Warwickshire Police,nws,15,0,8,4,38,41
2011-08,Warwickshire Police,lsn,17,1,37,23,106,56
2011-08,Warwickshire Police,ken,12,0,18,3,37,21
2011-08,Warwickshire Police,rtn,12,3,17,22,144,89
2011-08,Warwickshire Police,rrc,2,4,2,8,31,18
2011-08,Warwickshire Police,an,17,2,5,7,55,40
2011-08,Warwickshire Police,nwe,19,0,11,29,62,50
2011-08,Warwickshire Police,rtw,46,1,11,6,78,50
2011-08,Warwickshire Police,lstc,5,2,4,25,54,49
2011-08,Warwickshire Police,lss,7,0,9,34,112,60
2011-08,Warwickshire Police,btc,1,0,1,0,10,10
2011-08,Warwickshire Police,ship,9,2,11,8,25,83
2011-08,Warwickshire Police,rrs,8,0,2,2,12,16
2011-08,Warwickshire Police,whit,3,0,4,3,22,17
2011-08,Warwickshire Police,wre,7,0,5,5,20,25
2011-08,Warwickshire Police,wrc,19,0,25,21,136,102
2011-08,Warwickshire Police,nn,12,2,11,10,65,68
2011-08,Warwickshire Police,nc,11,0,6,7,63,41
2011-08,Warwickshire Police,ne,23,0,11,9,53,55
2011-08,Warwickshire Police,wrw,7,0,7,2,31,18
2011-08,Warwickshire Police,ns,16,0,30,23,132,83
2011-08,Warwickshire Police,nw,11,0,8,4,75,44
2011-08,Warwickshire Police,be,16,2,14,11,74,48
2011-08,Warwickshire Police,bw,14,0,13,15,84,76
2011-08,Warwickshire Police,ntc,2,0,1,20,43,50
2011-08,Warwickshire Police,well,5,0,4,9,27,24
2011-08,Warwickshire Police,as,11,0,12,8,67,40
2011-08,Warwickshire Police,st,10,1,15,25,156,104
2011-08,Warwickshire Police,nwn,11,0,9,8,42,28
2011-08,Warwickshire Police,sou,15,0,17,6,55,49
