Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-02,West Midlands Police,SWBR,13,2,2,4,33,27
2011-02,West Midlands Police,CVCF,9,1,2,9,39,28
2011-02,West Midlands Police,CVCD,12,1,10,20,78,41
2011-02,West Midlands Police,CVCE,20,4,11,11,35,33
2011-02,West Midlands Police,CVCB,10,4,14,15,56,46
2011-02,West Midlands Police,CVCC,23,5,14,22,57,43
2011-02,West Midlands Police,CVCA,19,1,15,2,27,32
2011-02,West Midlands Police,BWDA,23,16,36,40,103,100
2011-02,West Midlands Police,BEBD,19,14,19,29,71,73
2011-02,West Midlands Police,BWDC,24,12,23,17,52,64
2011-02,West Midlands Police,BWDB,21,16,57,35,64,61
2011-02,West Midlands Police,BEBA,20,13,26,31,64,88
2011-02,West Midlands Police,BWDD,11,11,35,33,79,90
2011-02,West Midlands Police,BEBC,25,3,20,42,68,72
2011-02,West Midlands Police,BEBB,24,10,15,26,59,81
2011-02,West Midlands Police,SWBK,7,10,9,8,26,11
2011-02,West Midlands Police,WVBG,19,2,7,15,40,47
2011-02,West Midlands Police,DYBC,7,0,4,6,28,11
2011-02,West Midlands Police,DYBB,13,1,5,5,69,35
2011-02,West Midlands Police,DYBA,18,0,9,20,71,88
2011-02,West Midlands Police,WVBF,13,0,7,5,18,19
2011-02,West Midlands Police,DYBF,4,0,5,4,45,13
2011-02,West Midlands Police,DYBE,9,4,8,13,66,33
2011-02,West Midlands Police,DYBD,1,0,2,2,28,13
2011-02,West Midlands Police,WVBA,9,2,2,8,15,18
2011-02,West Midlands Police,WVBC,11,2,4,12,21,39
2011-02,West Midlands Police,SHAE,6,3,14,29,97,58
2011-02,West Midlands Police,WSDF,8,0,16,3,19,16
2011-02,West Midlands Police,WSDG,9,0,7,15,26,38
2011-02,West Midlands Police,BECB,20,1,19,21,33,60
2011-02,West Midlands Police,BECC,26,14,26,20,63,84
2011-02,West Midlands Police,BECA,10,6,25,18,88,91
2011-02,West Midlands Police,WSDJ,18,6,12,73,74,169
2011-02,West Midlands Police,BECD,24,8,22,24,80,85
2011-02,West Midlands Police,BWEB,15,23,55,38,108,71
2011-02,West Midlands Police,BWEC,41,22,36,58,129,134
2011-02,West Midlands Police,BWEA,8,4,42,8,28,32
2011-02,West Midlands Police,WVAA,6,9,6,60,55,110
2011-02,West Midlands Police,DYCA,11,3,4,8,51,39
2011-02,West Midlands Police,DYCB,8,1,8,5,32,22
2011-02,West Midlands Police,DYCC,5,0,7,5,40,31
2011-02,West Midlands Police,DYCD,3,0,2,5,19,13
2011-02,West Midlands Police,WSDH,12,8,18,26,33,61
2011-02,West Midlands Police,WSCG,16,3,11,24,38,37
2011-02,West Midlands Police,WSCL,27,11,18,23,45,62
2011-02,West Midlands Police,WSCK,8,2,7,16,25,43
2011-02,West Midlands Police,WSCJ,10,0,9,3,22,31
2011-02,West Midlands Police,WSCH,27,0,8,11,70,64
2011-02,West Midlands Police,BSBC,15,4,21,25,114,78
2011-02,West Midlands Police,BSBB,26,4,16,29,82,97
2011-02,West Midlands Police,BSBA,9,4,13,44,135,89
2011-02,West Midlands Police,SHAA,15,1,19,9,28,22
2011-02,West Midlands Police,SHAF,10,0,11,4,9,13
2011-02,West Midlands Police,SHAD,8,4,15,10,32,32
2011-02,West Midlands Police,BSBD,23,23,23,27,98,69
2011-02,West Midlands Police,SHAJ,25,0,9,4,9,10
2011-02,West Midlands Police,SHAK,12,0,10,1,7,11
2011-02,West Midlands Police,SHAH,8,1,8,17,69,63
2011-02,West Midlands Police,SHAL,2,0,3,0,1,18
2011-02,West Midlands Police,SHAM,10,3,14,12,63,48
2011-02,West Midlands Police,WSBF,8,1,9,17,66,55
2011-02,West Midlands Police,WSBG,21,1,17,18,55,37
2011-02,West Midlands Police,SWBP,21,10,9,33,68,71
2011-02,West Midlands Police,WSBH,4,2,10,19,39,42
2011-02,West Midlands Police,SWBQ,16,6,22,27,55,41
2011-02,West Midlands Police,WSBJ,7,2,11,11,42,58
2011-02,West Midlands Police,BWCD,20,14,35,19,45,53
2011-02,West Midlands Police,SWBM,9,1,5,8,33,21
2011-02,West Midlands Police,SWBN,20,4,17,19,49,35
2011-02,West Midlands Police,SWBH,8,3,7,7,37,36
2011-02,West Midlands Police,BWCA,30,9,39,27,73,40
2011-02,West Midlands Police,BWCB,29,17,45,44,88,80
2011-02,West Midlands Police,BWCC,15,9,26,19,50,68
2011-02,West Midlands Police,CVBA,21,2,18,23,123,74
2011-02,West Midlands Police,SWBE,12,4,6,8,41,44
2011-02,West Midlands Police,CVBC,16,4,22,18,93,66
2011-02,West Midlands Police,CVBB,36,0,22,31,77,79
2011-02,West Midlands Police,CVBE,19,1,16,23,68,55
2011-02,West Midlands Police,CVBD,10,2,11,21,64,46
2011-02,West Midlands Police,CVBF,10,3,18,9,50,51
2011-02,West Midlands Police,SWBL,23,7,12,22,64,62
2011-02,West Midlands Police,WVCB,17,6,13,16,34,42
2011-02,West Midlands Police,WVCC,15,5,12,5,38,47
2011-02,West Midlands Police,WVCA,18,10,24,16,55,72
2011-02,West Midlands Police,WVCF,11,0,3,7,15,25
2011-02,West Midlands Police,WVCD,10,4,13,14,32,37
2011-02,West Midlands Police,WVCE,21,2,12,22,48,57
2011-02,West Midlands Police,SHBG,17,2,8,8,36,53
2011-02,West Midlands Police,BSCA,18,5,12,23,112,75
2011-02,West Midlands Police,BSCB,29,5,19,27,92,48
2011-02,West Midlands Police,BSCC,27,5,8,18,71,54
2011-02,West Midlands Police,BSCD,28,5,27,26,62,70
2011-02,West Midlands Police,SHBB,7,0,8,7,16,26
2011-02,West Midlands Police,SHBA,16,1,7,8,26,21
2011-02,West Midlands Police,SHBD,6,3,13,7,23,35
2011-02,West Midlands Police,DYAF,13,4,11,17,39,24
2011-02,West Midlands Police,DYAG,8,0,5,2,42,18
2011-02,West Midlands Police,DYAD,7,2,4,3,38,41
2011-02,West Midlands Police,DYAE,20,7,8,29,95,67
2011-02,West Midlands Police,DYAB,2,4,3,13,45,28
2011-02,West Midlands Police,DYAC,5,0,9,10,52,29
2011-02,West Midlands Police,DYAA,8,3,7,13,76,33
2011-02,West Midlands Police,WSAM,16,0,12,8,37,20
2011-02,West Midlands Police,WSAL,6,6,7,4,15,11
2011-02,West Midlands Police,WVBD,10,6,4,26,36,30
2011-02,West Midlands Police,WSAN,5,2,11,2,7,16
2011-02,West Midlands Police,WSAH,8,2,20,7,25,18
2011-02,West Midlands Police,WSAK,5,0,16,11,18,17
2011-02,West Midlands Police,WSAJ,8,0,10,10,25,37
2011-02,West Midlands Police,WSAG,8,2,10,14,28,22
2011-02,West Midlands Police,BNAD,23,9,19,33,89,97
2011-02,West Midlands Police,BNAC,31,8,31,32,94,59
2011-02,West Midlands Police,BNAB,22,6,17,45,93,72
2011-02,West Midlands Police,BNAA,26,4,20,36,94,75
2011-02,West Midlands Police,SWBF,7,5,5,11,25,32
2011-02,West Midlands Police,SWAU,9,3,8,8,36,38
2011-02,West Midlands Police,SWBG,12,1,20,14,39,30
2011-02,West Midlands Police,SWAT,13,2,8,19,43,43
2011-02,West Midlands Police,SWAM,7,5,10,7,19,26
2011-02,West Midlands Police,SWAL,8,1,3,8,37,18
2011-02,West Midlands Police,WVBE,12,2,6,10,22,19
2011-02,West Midlands Police,SWAW,19,10,11,39,71,87
2011-02,West Midlands Police,SWAK,20,5,5,3,23,36
2011-02,West Midlands Police,WVDC,16,3,9,6,23,21
2011-02,West Midlands Police,WVDB,7,1,1,7,10,10
2011-02,West Midlands Police,WVDA,11,2,11,21,18,17
2011-02,West Midlands Police,SWAV,26,1,7,23,46,28
2011-02,West Midlands Police,WVDG,4,3,2,8,9,10
2011-02,West Midlands Police,WVDF,2,3,5,7,16,13
2011-02,West Midlands Police,WVDE,9,3,2,10,24,56
2011-02,West Midlands Police,WVDD,6,2,2,4,11,13
2011-02,West Midlands Police,SWAQ,13,4,8,14,53,22
2011-02,West Midlands Police,SWAP,5,2,22,10,34,24
2011-02,West Midlands Police,SWAS,10,4,5,11,47,24
2011-02,West Midlands Police,SHAC,11,0,8,7,13,9
2011-02,West Midlands Police,CVDE,20,3,9,12,65,38
2011-02,West Midlands Police,CVDD,13,3,4,6,19,34
2011-02,West Midlands Police,CVDC,20,0,5,7,30,32
2011-02,West Midlands Police,CVDB,6,6,9,8,36,36
2011-02,West Midlands Police,CVDA,18,5,18,27,84,80
2011-02,West Midlands Police,BWAB,3,6,37,39,67,103
2011-02,West Midlands Police,BWAC,2,6,16,38,63,54
2011-02,West Midlands Police,BWAA,10,25,18,86,129,218
2011-02,West Midlands Police,BSAD,21,2,14,27,84,67
2011-02,West Midlands Police,BSAB,31,12,32,26,107,77
2011-02,West Midlands Police,BSAC,17,8,22,19,88,60
2011-02,West Midlands Police,BSAA,25,17,24,27,124,62
2011-02,West Midlands Police,CVAA,23,32,24,97,292,220
2011-02,West Midlands Police,SHBF,8,2,7,9,18,26
2011-02,West Midlands Police,SHBE,9,1,16,8,27,46
2011-02,West Midlands Police,DYDE,5,0,7,5,26,11
2011-02,West Midlands Police,DYDD,5,0,3,7,11,11
2011-02,West Midlands Police,DYDG,10,0,12,7,47,49
2011-02,West Midlands Police,DYDF,4,3,6,12,32,18
2011-02,West Midlands Police,DYDA,10,1,2,12,32,20
2011-02,West Midlands Police,DYDC,16,1,8,9,46,36
2011-02,West Midlands Police,DYDB,11,0,6,3,30,21
2011-02,West Midlands Police,SHBC,10,2,10,12,21,25
2011-02,West Midlands Police,SWBJ,4,2,15,9,39,41
2011-02,West Midlands Police,BNBB,21,4,18,12,24,50
2011-02,West Midlands Police,BNBC,20,9,20,42,84,78
2011-02,West Midlands Police,BNBA,12,4,8,3,29,28
2011-02,West Midlands Police,BNBD,17,2,21,11,39,33
2011-02,West Midlands Police,BEAD,20,9,23,25,62,37
2011-02,West Midlands Police,BEAA,17,11,20,11,48,35
2011-02,West Midlands Police,BEAB,36,10,18,16,71,63
2011-02,West Midlands Police,BEAC,34,21,28,45,69,93
2011-02,West Midlands Police,SWAN,6,4,11,13,29,36
2011-02,West Midlands Police,SHBH,6,4,17,28,54,66
2011-02,West Midlands Police,SWAR,10,0,9,10,24,19
2011-02,West Midlands Police,WVBB,12,6,5,24,31,39
