Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-04,Cambridgeshire Constabulary,214,9,1,9,10,49,39
2011-04,Cambridgeshire Constabulary,215,8,0,4,9,52,31
2011-04,Cambridgeshire Constabulary,212,13,0,5,17,106,68
2011-04,Cambridgeshire Constabulary,213,1,0,10,11,48,23
2011-04,Cambridgeshire Constabulary,211,14,2,17,18,89,74
2011-04,Cambridgeshire Constabulary,312,32,0,20,42,233,109
2011-04,Cambridgeshire Constabulary,311,11,5,15,19,145,88
2011-04,Cambridgeshire Constabulary,322,30,4,20,42,237,126
2011-04,Cambridgeshire Constabulary,323,36,4,27,14,83,83
2011-04,Cambridgeshire Constabulary,324,7,4,8,50,82,162
2011-04,Cambridgeshire Constabulary,451,10,0,5,22,126,90
2011-04,Cambridgeshire Constabulary,421,29,2,23,42,201,130
2011-04,Cambridgeshire Constabulary,422,8,1,2,21,96,57
2011-04,Cambridgeshire Constabulary,452,5,1,2,5,49,28
2011-04,Cambridgeshire Constabulary,201,29,2,33,51,215,123
2011-04,Cambridgeshire Constabulary,203,30,3,13,36,199,160
2011-04,Cambridgeshire Constabulary,202,18,5,6,38,142,284
2011-04,Cambridgeshire Constabulary,204,12,1,12,19,103,77
2011-04,Cambridgeshire Constabulary,443,11,0,13,13,75,42
2011-04,Cambridgeshire Constabulary,301,49,2,16,49,253,135
2011-04,Cambridgeshire Constabulary,441,8,1,6,14,80,68
2011-04,Cambridgeshire Constabulary,325,21,4,11,32,91,59
2011-04,Cambridgeshire Constabulary,442,10,1,4,22,98,56
2011-04,Cambridgeshire Constabulary,222,8,0,11,23,53,35
2011-04,Cambridgeshire Constabulary,221,27,0,14,29,126,79
2011-04,Cambridgeshire Constabulary,302,28,3,16,44,179,90
2011-04,Cambridgeshire Constabulary,411,32,1,9,35,123,70
2011-04,Cambridgeshire Constabulary,412,6,0,4,6,80,18
2011-04,Cambridgeshire Constabulary,413,7,0,12,7,79,25
2011-04,Cambridgeshire Constabulary,432,3,0,8,7,74,28
2011-04,Cambridgeshire Constabulary,431,21,0,12,25,109,64
