Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-04,Dorset Police,10-12,17,3,8,100,342,218
2011-04,Dorset Police,10-74,4,0,11,5,41,21
2011-04,Dorset Police,10-76,1,0,0,0,14,3
2011-04,Dorset Police,10-77,1,0,6,5,35,8
2011-04,Dorset Police,10-70,5,0,5,5,46,17
2011-04,Dorset Police,10-71,2,0,0,4,10,4
2011-04,Dorset Police,10-14,13,0,12,61,154,118
2011-04,Dorset Police,10-73,15,0,10,12,44,29
2011-04,Dorset Police,10-30,3,0,2,5,23,8
2011-04,Dorset Police,10-31,3,0,0,2,22,12
2011-04,Dorset Police,10-18,6,0,12,12,57,43
2011-04,Dorset Police,10-33,2,0,3,1,21,13
2011-04,Dorset Police,10-34,1,0,1,6,10,12
2011-04,Dorset Police,10-35,6,0,8,5,43,16
2011-04,Dorset Police,10-36,0,0,2,1,7,4
2011-04,Dorset Police,10-37,2,0,5,7,32,24
2011-04,Dorset Police,10-45,0,0,2,1,11,5
2011-04,Dorset Police,10-11,8,0,10,9,42,37
2011-04,Dorset Police,10-58,8,0,10,19,82,51
2011-04,Dorset Police,10-59,0,0,4,5,49,21
2011-04,Dorset Police,10-56,5,0,1,8,47,29
2011-04,Dorset Police,10-57,2,2,1,6,56,18
2011-04,Dorset Police,10-54,10,0,2,8,37,25
2011-04,Dorset Police,10-55,1,0,0,1,13,8
2011-04,Dorset Police,10-52,7,0,4,7,35,20
2011-04,Dorset Police,10-53,2,0,0,9,45,19
2011-04,Dorset Police,10-50,1,0,3,4,34,34
2011-04,Dorset Police,10-51,3,0,7,7,45,31
2011-04,Dorset Police,10-46,3,0,2,6,23,17
2011-04,Dorset Police,10-39,1,0,5,3,35,17
2011-04,Dorset Police,10-72,1,0,1,4,11,24
2011-04,Dorset Police,10-17,9,0,2,10,62,31
2011-04,Dorset Police,10-67,9,1,5,2,30,16
2011-04,Dorset Police,10-10,16,0,13,12,63,33
2011-04,Dorset Police,10-15,28,0,11,33,98,98
2011-04,Dorset Police,10-40,0,0,1,3,46,22
2011-04,Dorset Police,10-16,14,0,22,28,122,107
2011-04,Dorset Police,10-43,4,0,5,1,5,9
2011-04,Dorset Police,10-61,4,0,2,2,23,14
2011-04,Dorset Police,10-64,7,2,2,8,50,31
2011-04,Dorset Police,10-32,0,0,1,2,28,20
2011-04,Dorset Police,10-19,1,0,11,8,71,43
2011-04,Dorset Police,10-29,1,0,3,6,25,19
2011-04,Dorset Police,10-27,3,0,4,2,34,15
2011-04,Dorset Police,10-26,0,0,1,0,17,9
2011-04,Dorset Police,10-25,5,0,7,10,53,33
2011-04,Dorset Police,10-24,1,0,4,2,19,13
2011-04,Dorset Police,10-23,0,0,1,6,30,23
2011-04,Dorset Police,10-22,3,0,0,0,9,3
2011-04,Dorset Police,10-21,1,0,5,1,15,15
2011-04,Dorset Police,10-20,3,0,7,4,16,19
2011-04,Dorset Police,10-69,6,0,3,10,52,24
2011-04,Dorset Police,10-68,6,0,2,4,11,18
2011-04,Dorset Police,10-49,2,0,2,4,15,39
2011-04,Dorset Police,10-48,1,0,0,3,9,4
2011-04,Dorset Police,10-63,12,3,2,42,185,93
2011-04,Dorset Police,10-62,4,1,1,16,105,32
2011-04,Dorset Police,10-47,1,1,2,8,24,15
2011-04,Dorset Police,10-60,7,0,4,0,15,7
2011-04,Dorset Police,10-41,4,0,2,2,6,5
2011-04,Dorset Police,10-66,1,0,0,4,17,13
2011-04,Dorset Police,10-65,4,0,1,5,24,11
2011-04,Dorset Police,10-42,2,0,3,4,25,10
2011-04,Dorset Police,10-13,13,2,14,27,105,56
2011-04,Dorset Police,10-38,4,0,4,6,22,14
2011-04,Dorset Police,10-75,2,0,6,8,41,21
2011-04,Dorset Police,10-8,44,2,16,70,276,127
2011-04,Dorset Police,10-9,10,1,9,19,111,79
2011-04,Dorset Police,10-44,3,0,2,2,23,14
2011-04,Dorset Police,10-0,6,0,7,12,63,42
2011-04,Dorset Police,10-1,7,0,11,9,81,30
2011-04,Dorset Police,10-2,7,0,5,9,54,25
2011-04,Dorset Police,10-3,0,0,3,6,21,9
2011-04,Dorset Police,10-4,1,0,3,12,37,31
2011-04,Dorset Police,10-5,1,0,2,8,29,16
2011-04,Dorset Police,10-6,13,0,9,9,53,44
2011-04,Dorset Police,10-7,4,0,9,6,34,12
