Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-05,Dorset Police,10-38,5,0,3,4,24,23
2011-05,Dorset Police,10-13,20,0,8,18,96,68
2011-05,Dorset Police,10-10,7,0,14,10,53,42
2011-05,Dorset Police,10-77,4,0,5,6,31,22
2011-05,Dorset Police,10-16,16,0,16,30,92,86
2011-05,Dorset Police,10-71,7,0,3,1,6,4
2011-05,Dorset Police,10-14,12,2,15,35,185,141
2011-05,Dorset Police,10-15,32,0,17,21,110,81
2011-05,Dorset Police,10-30,5,1,1,4,31,28
2011-05,Dorset Police,10-31,1,0,1,11,23,4
2011-05,Dorset Police,10-32,1,1,2,7,37,16
2011-05,Dorset Police,10-33,8,0,0,3,23,15
2011-05,Dorset Police,10-34,2,0,2,4,18,6
2011-05,Dorset Police,10-35,4,0,3,9,61,17
2011-05,Dorset Police,10-36,1,0,3,0,10,14
2011-05,Dorset Police,10-37,5,1,6,8,28,16
2011-05,Dorset Police,10-63,10,0,0,47,132,85
2011-05,Dorset Police,10-11,8,0,10,8,36,39
2011-05,Dorset Police,10-58,15,0,6,23,80,50
2011-05,Dorset Police,10-59,2,0,1,6,30,23
2011-05,Dorset Police,10-56,5,0,3,2,37,34
2011-05,Dorset Police,10-70,2,0,6,8,63,42
2011-05,Dorset Police,10-54,1,0,2,9,30,53
2011-05,Dorset Police,10-55,1,0,0,1,20,5
2011-05,Dorset Police,10-52,4,0,0,5,30,20
2011-05,Dorset Police,10-53,1,0,0,8,42,16
2011-05,Dorset Police,10-50,1,0,1,6,41,33
2011-05,Dorset Police,10-17,5,1,9,11,53,31
2011-05,Dorset Police,10-46,3,0,2,7,19,21
2011-05,Dorset Police,10-76,0,0,0,2,13,3
2011-05,Dorset Police,10-72,2,0,3,2,12,6
2011-05,Dorset Police,10-67,11,0,6,8,16,15
2011-05,Dorset Police,10-73,7,0,7,14,52,42
2011-05,Dorset Police,10-40,3,0,6,7,48,29
2011-05,Dorset Police,10-65,5,0,3,4,36,23
2011-05,Dorset Police,10-61,3,0,4,2,16,17
2011-05,Dorset Police,10-39,1,1,3,3,29,26
2011-05,Dorset Police,10-42,2,0,1,9,16,18
2011-05,Dorset Police,10-51,2,1,0,6,58,26
2011-05,Dorset Police,10-18,12,0,7,15,62,48
2011-05,Dorset Police,10-74,3,0,2,1,23,21
2011-05,Dorset Police,10-19,13,3,9,10,68,56
2011-05,Dorset Police,10-29,2,0,2,7,31,23
2011-05,Dorset Police,10-27,5,0,6,2,33,14
2011-05,Dorset Police,10-26,2,0,5,3,17,16
2011-05,Dorset Police,10-25,3,1,7,7,56,32
2011-05,Dorset Police,10-24,3,0,1,2,15,11
2011-05,Dorset Police,10-23,3,0,1,6,27,23
2011-05,Dorset Police,10-22,3,0,0,2,7,5
2011-05,Dorset Police,10-21,7,0,8,3,22,8
2011-05,Dorset Police,10-20,6,0,0,4,20,15
2011-05,Dorset Police,10-69,5,0,2,8,32,33
2011-05,Dorset Police,10-68,3,0,4,3,12,12
2011-05,Dorset Police,10-49,1,0,2,3,15,18
2011-05,Dorset Police,10-48,2,0,0,2,5,3
2011-05,Dorset Police,10-45,1,0,4,1,8,5
2011-05,Dorset Police,10-62,3,0,3,20,83,48
2011-05,Dorset Police,10-47,2,1,3,4,38,18
2011-05,Dorset Police,10-60,3,0,1,2,13,5
2011-05,Dorset Police,10-41,7,0,2,1,6,5
2011-05,Dorset Police,10-66,3,0,2,6,21,26
2011-05,Dorset Police,10-43,18,0,4,2,16,9
2011-05,Dorset Police,10-64,1,0,8,6,48,27
2011-05,Dorset Police,10-12,13,0,11,98,283,273
2011-05,Dorset Police,10-57,0,0,3,10,23,28
2011-05,Dorset Police,10-75,9,0,13,2,25,26
2011-05,Dorset Police,10-8,28,6,27,59,280,157
2011-05,Dorset Police,10-9,14,1,19,24,146,86
2011-05,Dorset Police,10-44,4,0,1,4,20,6
2011-05,Dorset Police,10-0,9,0,5,12,81,46
2011-05,Dorset Police,10-1,3,0,15,18,69,37
2011-05,Dorset Police,10-2,3,0,8,18,53,25
2011-05,Dorset Police,10-3,3,0,1,1,29,12
2011-05,Dorset Police,10-4,0,0,5,8,31,48
2011-05,Dorset Police,10-5,2,0,8,8,34,28
2011-05,Dorset Police,10-6,5,0,4,14,67,49
2011-05,Dorset Police,10-7,3,0,5,2,27,17
