Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-02,Northumbria Police,A1,23,1,17,72,266,229
2011-02,Northumbria Police,A3,10,0,20,26,109,56
2011-02,Northumbria Police,A2,16,0,12,27,106,94
2011-02,Northumbria Police,A5,34,0,20,39,232,175
2011-02,Northumbria Police,E8,25,1,13,44,299,212
2011-02,Northumbria Police,A7,31,0,16,31,239,150
2011-02,Northumbria Police,A6,20,0,10,34,233,129
2011-02,Northumbria Police,C3,21,0,24,30,169,145
2011-02,Northumbria Police,C2,9,0,7,10,163,74
2011-02,Northumbria Police,C1,20,1,16,44,198,108
2011-02,Northumbria Police,E6,18,0,6,146,547,425
2011-02,Northumbria Police,E1,37,1,26,25,233,111
2011-02,Northumbria Police,C6,24,0,10,18,101,68
2011-02,Northumbria Police,E3,15,2,13,21,152,67
2011-02,Northumbria Police,E2,24,0,16,17,148,112
2011-02,Northumbria Police,E5,33,1,20,46,259,131
2011-02,Northumbria Police,E4,23,0,17,19,152,95
2011-02,Northumbria Police,E7,67,1,28,9,185,111
2011-02,Northumbria Police,F1,24,0,17,29,148,66
2011-02,Northumbria Police,F2,35,0,30,22,348,138
2011-02,Northumbria Police,F3,19,1,13,39,249,106
2011-02,Northumbria Police,F4,10,0,51,17,183,58
2011-02,Northumbria Police,F5,7,0,5,16,75,52
2011-02,Northumbria Police,F6,12,0,5,10,99,32
2011-02,Northumbria Police,F7,5,0,8,6,116,57
2011-02,Northumbria Police,F8,9,0,6,8,93,45
2011-02,Northumbria Police,F9,7,0,9,11,116,44
2011-02,Northumbria Police,C5,12,0,5,23,146,116
2011-02,Northumbria Police,B1,13,0,13,52,320,190
2011-02,Northumbria Police,B2,21,0,3,14,144,68
2011-02,Northumbria Police,B3,22,0,11,31,207,78
2011-02,Northumbria Police,A4,19,0,18,31,197,112
2011-02,Northumbria Police,D4,14,0,15,26,226,76
2011-02,Northumbria Police,D2,16,0,9,34,236,121
2011-02,Northumbria Police,D3,20,0,16,20,286,101
2011-02,Northumbria Police,D1,28,0,6,32,275,200
