Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-01,Lancashire Constabulary,216,1,1,4,18,110,38
2011-01,Lancashire Constabulary,217,3,0,1,2,26,14
2011-01,Lancashire Constabulary,214,1,0,3,6,36,16
2011-01,Lancashire Constabulary,215,1,0,0,5,15,9
2011-01,Lancashire Constabulary,212,0,0,1,2,16,18
2011-01,Lancashire Constabulary,213,1,0,0,4,23,16
2011-01,Lancashire Constabulary,210,2,0,4,4,17,21
2011-01,Lancashire Constabulary,211,8,0,3,3,25,11
2011-01,Lancashire Constabulary,165,1,0,4,17,26,17
2011-01,Lancashire Constabulary,264,0,0,1,5,9,4
2011-01,Lancashire Constabulary,265,0,0,1,1,10,5
2011-01,Lancashire Constabulary,218,4,0,2,16,98,40
2011-01,Lancashire Constabulary,219,1,0,0,1,2,3
2011-01,Lancashire Constabulary,133,0,0,4,3,67,16
2011-01,Lancashire Constabulary,132,1,0,2,3,23,15
2011-01,Lancashire Constabulary,131,1,0,1,1,17,5
2011-01,Lancashire Constabulary,130,1,0,0,3,6,4
2011-01,Lancashire Constabulary,137,3,1,1,3,32,28
2011-01,Lancashire Constabulary,136,2,0,1,3,22,12
2011-01,Lancashire Constabulary,135,6,0,2,6,29,22
2011-01,Lancashire Constabulary,90,5,0,2,4,10,7
2011-01,Lancashire Constabulary,139,1,0,0,3,15,12
2011-01,Lancashire Constabulary,138,0,0,0,0,6,4
2011-01,Lancashire Constabulary,166,2,0,3,2,5,1
2011-01,Lancashire Constabulary,173,1,0,0,2,10,1
2011-01,Lancashire Constabulary,24,1,0,0,1,7,2
2011-01,Lancashire Constabulary,25,1,0,0,2,15,11
2011-01,Lancashire Constabulary,26,0,0,0,2,4,0
2011-01,Lancashire Constabulary,27,0,0,0,0,4,1
2011-01,Lancashire Constabulary,20,0,0,0,2,6,8
2011-01,Lancashire Constabulary,21,2,0,4,1,16,2
2011-01,Lancashire Constabulary,22,0,0,4,10,49,39
2011-01,Lancashire Constabulary,23,0,0,0,0,9,3
2011-01,Lancashire Constabulary,160,1,0,3,3,27,13
2011-01,Lancashire Constabulary,28,9,0,3,1,7,6
2011-01,Lancashire Constabulary,29,2,1,2,12,30,6
2011-01,Lancashire Constabulary,94,2,0,2,8,73,39
2011-01,Lancashire Constabulary,4,1,0,1,0,11,10
2011-01,Lancashire Constabulary,8,1,0,0,4,23,15
2011-01,Lancashire Constabulary,96,0,0,0,1,6,6
2011-01,Lancashire Constabulary,68,2,0,0,3,16,9
2011-01,Lancashire Constabulary,87,2,0,1,1,5,4
2011-01,Lancashire Constabulary,3,2,0,8,3,38,18
2011-01,Lancashire Constabulary,120,1,0,2,4,16,8
2011-01,Lancashire Constabulary,262,6,0,1,16,132,44
2011-01,Lancashire Constabulary,122,1,0,5,2,6,3
2011-01,Lancashire Constabulary,123,3,0,4,8,26,25
2011-01,Lancashire Constabulary,124,1,0,0,1,5,2
2011-01,Lancashire Constabulary,125,1,0,1,7,19,8
2011-01,Lancashire Constabulary,126,0,0,1,0,2,0
2011-01,Lancashire Constabulary,127,7,1,10,2,46,18
2011-01,Lancashire Constabulary,128,0,0,2,5,19,16
2011-01,Lancashire Constabulary,129,6,2,4,7,69,22
2011-01,Lancashire Constabulary,269,3,1,3,5,28,32
2011-01,Lancashire Constabulary,268,2,0,3,3,28,10
2011-01,Lancashire Constabulary,69,1,0,1,2,23,9
2011-01,Lancashire Constabulary,59,0,0,3,11,56,21
2011-01,Lancashire Constabulary,58,2,0,6,13,54,26
2011-01,Lancashire Constabulary,55,2,0,3,12,34,20
2011-01,Lancashire Constabulary,54,6,0,4,7,28,20
2011-01,Lancashire Constabulary,57,3,0,0,26,91,52
2011-01,Lancashire Constabulary,56,2,2,4,12,52,34
2011-01,Lancashire Constabulary,51,0,0,0,1,0,1
2011-01,Lancashire Constabulary,50,4,0,0,1,12,7
2011-01,Lancashire Constabulary,53,2,0,3,1,12,9
2011-01,Lancashire Constabulary,52,1,0,0,0,0,2
2011-01,Lancashire Constabulary,259,12,0,0,0,4,9
2011-01,Lancashire Constabulary,164,2,0,0,3,22,8
2011-01,Lancashire Constabulary,201,0,0,0,0,3,0
2011-01,Lancashire Constabulary,199,8,1,2,20,69,54
2011-01,Lancashire Constabulary,198,4,0,4,5,14,9
2011-01,Lancashire Constabulary,147,4,0,6,6,67,21
2011-01,Lancashire Constabulary,195,11,3,5,55,260,145
2011-01,Lancashire Constabulary,194,1,0,0,2,13,3
2011-01,Lancashire Constabulary,197,7,0,7,9,49,26
2011-01,Lancashire Constabulary,134,2,0,0,17,81,28
2011-01,Lancashire Constabulary,191,0,0,1,0,2,6
2011-01,Lancashire Constabulary,193,5,0,6,26,79,43
2011-01,Lancashire Constabulary,192,10,0,2,14,95,52
2011-01,Lancashire Constabulary,270,0,0,3,0,3,0
2011-01,Lancashire Constabulary,114,3,1,0,4,13,6
2011-01,Lancashire Constabulary,117,6,0,4,15,59,27
2011-01,Lancashire Constabulary,273,0,0,1,0,1,2
2011-01,Lancashire Constabulary,111,1,0,3,5,46,14
2011-01,Lancashire Constabulary,110,1,0,2,0,13,17
2011-01,Lancashire Constabulary,113,2,0,0,0,8,13
2011-01,Lancashire Constabulary,112,13,0,4,5,40,40
2011-01,Lancashire Constabulary,82,0,0,2,7,33,22
2011-01,Lancashire Constabulary,205,13,0,9,6,55,30
2011-01,Lancashire Constabulary,80,9,0,3,19,158,69
2011-01,Lancashire Constabulary,81,5,0,4,8,35,30
2011-01,Lancashire Constabulary,119,4,1,3,10,39,24
2011-01,Lancashire Constabulary,118,1,0,1,4,22,13
2011-01,Lancashire Constabulary,84,5,0,1,25,91,47
2011-01,Lancashire Constabulary,143,2,1,7,5,34,9
2011-01,Lancashire Constabulary,251,3,0,7,17,46,19
2011-01,Lancashire Constabulary,207,2,0,1,2,37,20
2011-01,Lancashire Constabulary,66,2,0,8,14,59,30
2011-01,Lancashire Constabulary,141,3,0,3,1,9,8
2011-01,Lancashire Constabulary,172,2,0,0,1,12,4
2011-01,Lancashire Constabulary,179,2,0,2,5,17,4
2011-01,Lancashire Constabulary,254,1,0,1,2,3,0
2011-01,Lancashire Constabulary,7,2,0,2,3,38,10
