Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-08,Merseyside Police,C4,4,2,35,11,60,74
2011-08,Merseyside Police,A1,33,1,14,53,269,159
2011-08,Merseyside Police,C5,35,5,41,25,174,118
2011-08,Merseyside Police,A3,14,0,7,12,59,25
2011-08,Merseyside Police,A2,10,0,19,16,168,70
2011-08,Merseyside Police,A5,32,4,24,41,248,129
2011-08,Merseyside Police,A4,13,0,2,11,133,56
2011-08,Merseyside Police,A7,19,0,17,26,166,81
2011-08,Merseyside Police,A6,37,6,24,63,292,244
2011-08,Merseyside Police,E5,53,6,20,49,330,174
2011-08,Merseyside Police,A8,16,0,4,11,35,31
2011-08,Merseyside Police,E7,35,5,29,35,147,134
2011-08,Merseyside Police,E6,25,1,20,32,205,155
2011-08,Merseyside Police,E1,52,13,23,183,292,503
2011-08,Merseyside Police,E3,27,6,19,18,90,128
2011-08,Merseyside Police,E2,49,14,24,64,342,254
2011-08,Merseyside Police,E4,50,9,43,28,294,170
2011-08,Merseyside Police,C3,21,2,15,25,199,105
2011-08,Merseyside Police,C2,21,1,19,13,158,109
2011-08,Merseyside Police,C1,27,1,3,9,116,80
2011-08,Merseyside Police,F1,28,1,18,25,137,138
2011-08,Merseyside Police,F2,43,1,23,56,295,280
2011-08,Merseyside Police,F3,42,0,21,14,79,57
2011-08,Merseyside Police,F4,24,0,19,23,103,106
2011-08,Merseyside Police,F5,23,3,23,30,146,180
2011-08,Merseyside Police,F6,1,0,1,4,5,7
2011-08,Merseyside Police,B4,25,2,20,11,89,93
2011-08,Merseyside Police,B5,46,1,22,12,148,113
2011-08,Merseyside Police,B6,68,3,19,13,113,110
2011-08,Merseyside Police,B7,9,0,4,26,65,97
2011-08,Merseyside Police,B1,30,1,9,38,147,156
2011-08,Merseyside Police,B2,40,2,23,22,132,82
2011-08,Merseyside Police,B3,26,1,28,43,340,172
2011-08,Merseyside Police,D4,22,1,20,13,113,70
2011-08,Merseyside Police,D5,33,1,18,19,170,105
2011-08,Merseyside Police,D2,20,3,36,31,191,131
2011-08,Merseyside Police,D3,25,1,19,10,149,90
2011-08,Merseyside Police,D1,24,0,11,27,123,135
