Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-05,Hampshire Constabulary,2LE11,0,0,0,1,11,11
2011-05,Hampshire Constabulary,2LE10,0,0,1,1,10,7
2011-05,Hampshire Constabulary,2LE12,2,0,0,10,37,23
2011-05,Hampshire Constabulary,4PS02,10,1,12,38,99,101
2011-05,Hampshire Constabulary,4PS03,6,0,7,27,53,47
2011-05,Hampshire Constabulary,4PS01,18,0,12,11,52,53
2011-05,Hampshire Constabulary,4PS04,8,2,10,22,82,56
2011-05,Hampshire Constabulary,3BW03,6,0,4,1,13,7
2011-05,Hampshire Constabulary,3BW02,3,0,1,0,10,10
2011-05,Hampshire Constabulary,3BW01,8,0,1,4,17,14
2011-05,Hampshire Constabulary,3BW07,2,0,1,2,3,11
2011-05,Hampshire Constabulary,3BW06,10,0,1,2,14,14
2011-05,Hampshire Constabulary,3BW05,2,0,3,2,10,6
2011-05,Hampshire Constabulary,3BW04,0,0,0,3,18,7
2011-05,Hampshire Constabulary,3BW09,6,0,2,2,12,8
2011-05,Hampshire Constabulary,3BW08,20,0,6,11,33,22
2011-05,Hampshire Constabulary,6TR04,2,0,8,3,4,7
2011-05,Hampshire Constabulary,6NL13,2,0,9,3,10,16
2011-05,Hampshire Constabulary,6EE08,5,0,2,6,22,16
2011-05,Hampshire Constabulary,4PF05,8,0,19,20,51,38
2011-05,Hampshire Constabulary,4PF04,14,0,24,40,104,66
2011-05,Hampshire Constabulary,4PF03,10,0,14,21,81,68
2011-05,Hampshire Constabulary,4PF02,13,2,36,34,107,108
2011-05,Hampshire Constabulary,4PF01,10,4,12,18,60,38
2011-05,Hampshire Constabulary,2LE06,2,0,1,4,9,8
2011-05,Hampshire Constabulary,2LE07,0,0,0,25,63,47
2011-05,Hampshire Constabulary,2LE04,2,0,2,2,13,4
2011-05,Hampshire Constabulary,2LE05,0,0,0,5,11,12
2011-05,Hampshire Constabulary,2LE02,1,0,0,6,12,15
2011-05,Hampshire Constabulary,2LE03,1,1,2,11,47,30
2011-05,Hampshire Constabulary,2LE01,2,0,8,12,53,22
2011-05,Hampshire Constabulary,2LE08,0,0,1,11,29,18
2011-05,Hampshire Constabulary,2LE09,2,0,1,13,45,21
2011-05,Hampshire Constabulary,1WB03,4,0,3,0,1,6
2011-05,Hampshire Constabulary,6NT03,3,0,10,5,25,10
2011-05,Hampshire Constabulary,2LW11,1,0,1,10,24,14
2011-05,Hampshire Constabulary,2LW10,0,0,1,1,3,7
2011-05,Hampshire Constabulary,1FF02,1,0,0,16,23,41
2011-05,Hampshire Constabulary,1FP03,2,0,5,3,19,17
2011-05,Hampshire Constabulary,1FF03,4,0,1,5,5,9
2011-05,Hampshire Constabulary,6TR03,2,0,1,12,17,12
2011-05,Hampshire Constabulary,3OL03,5,0,2,3,4,14
2011-05,Hampshire Constabulary,3OL02,0,0,0,1,4,12
2011-05,Hampshire Constabulary,3OL01,3,0,9,24,62,47
2011-05,Hampshire Constabulary,3OL05,4,0,4,1,6,8
2011-05,Hampshire Constabulary,3OL04,4,0,1,1,2,4
2011-05,Hampshire Constabulary,2LW04,1,0,3,7,10,15
2011-05,Hampshire Constabulary,2LW05,3,0,1,10,32,18
2011-05,Hampshire Constabulary,2LW06,1,0,2,3,28,14
2011-05,Hampshire Constabulary,2LW07,1,0,1,2,3,5
2011-05,Hampshire Constabulary,1FP06,3,0,4,6,27,8
