Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-08,Gwent Police,GB83,3,0,2,7,28,12
2011-08,Gwent Police,GB82,6,0,2,10,40,24
2011-08,Gwent Police,GB81,7,1,12,11,68,35
2011-08,Gwent Police,MM88,1,0,1,1,1,3
2011-08,Gwent Police,MA85,0,0,1,1,15,2
2011-08,Gwent Police,CP84,1,0,2,20,39,20
2011-08,Gwent Police,CP81,3,0,3,14,31,23
2011-08,Gwent Police,CP83,7,0,4,8,62,24
2011-08,Gwent Police,CP82,3,0,6,8,48,37
2011-08,Gwent Police,CG82,4,0,2,1,7,5
2011-08,Gwent Police,CG83,3,0,2,4,20,10
2011-08,Gwent Police,CG81,4,0,3,11,57,41
2011-08,Gwent Police,GT81,14,0,5,19,90,58
2011-08,Gwent Police,GT83,3,0,0,4,21,11
2011-08,Gwent Police,GT82,4,0,6,3,35,30
2011-08,Gwent Police,NM83,7,0,7,5,66,22
2011-08,Gwent Police,NM82,6,0,4,4,66,21
2011-08,Gwent Police,NM81,12,1,7,16,123,60
2011-08,Gwent Police,NM84,20,1,6,10,87,33
2011-08,Gwent Police,GE84,0,0,2,3,19,6
2011-08,Gwent Police,GE85,3,0,9,1,9,12
2011-08,Gwent Police,GE86,5,0,6,6,37,11
2011-08,Gwent Police,GE81,9,0,8,14,72,37
2011-08,Gwent Police,GE82,14,0,4,7,61,32
2011-08,Gwent Police,GE83,4,0,2,4,19,17
2011-08,Gwent Police,CY84,1,0,4,2,19,14
2011-08,Gwent Police,MH82,0,0,0,0,1,2
2011-08,Gwent Police,GA81,5,0,4,8,45,21
2011-08,Gwent Police,GA82,6,0,1,6,18,21
2011-08,Gwent Police,GA83,0,0,0,6,11,9
2011-08,Gwent Police,GA84,2,0,3,4,34,17
2011-08,Gwent Police,CY86,1,0,5,7,46,12
2011-08,Gwent Police,CC86,2,0,0,5,32,14
2011-08,Gwent Police,CC85,2,0,1,3,21,13
2011-08,Gwent Police,CC82,3,0,3,2,17,7
2011-08,Gwent Police,CC83,4,1,5,9,46,16
2011-08,Gwent Police,CC81,4,0,0,20,53,56
2011-08,Gwent Police,MH86,2,0,1,1,5,3
2011-08,Gwent Police,MH85,0,0,1,5,23,20
2011-08,Gwent Police,CY83,0,0,0,0,0,0
2011-08,Gwent Police,MM87,1,0,1,0,1,2
2011-08,Gwent Police,MA88,3,0,1,1,3,0
2011-08,Gwent Police,MA89,0,0,0,0,0,0
2011-08,Gwent Police,MM82,2,0,2,2,2,1
2011-08,Gwent Police,MM83,1,0,0,2,9,4
2011-08,Gwent Police,MM81,0,0,1,1,34,10
2011-08,Gwent Police,MA82,1,0,2,0,9,1
2011-08,Gwent Police,MA83,2,0,3,4,48,20
2011-08,Gwent Police,MA81,1,0,5,5,11,8
2011-08,Gwent Police,MA86,1,0,0,1,2,7
2011-08,Gwent Police,MA87,0,0,2,0,3,0
2011-08,Gwent Police,MA84,0,0,0,3,22,5
2011-08,Gwent Police,MM89,3,0,0,0,4,3
2011-08,Gwent Police,CR87,2,0,3,3,20,12
2011-08,Gwent Police,CR86,3,0,2,4,24,13
2011-08,Gwent Police,CR85,4,0,0,6,37,10
2011-08,Gwent Police,CR84,4,0,3,6,50,13
2011-08,Gwent Police,CR83,1,0,0,0,16,6
