Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-08,Hertfordshire Constabulary,24,9,1,4,6,59,29
2011-08,Hertfordshire Constabulary,25,4,0,6,9,61,29
2011-08,Hertfordshire Constabulary,26,2,0,11,6,68,26
2011-08,Hertfordshire Constabulary,27,2,4,2,8,80,36
2011-08,Hertfordshire Constabulary,21,13,1,16,56,148,161
2011-08,Hertfordshire Constabulary,22,2,0,4,4,28,8
2011-08,Hertfordshire Constabulary,23,4,3,11,13,91,52
2011-08,Hertfordshire Constabulary,28,1,1,4,6,26,9
2011-08,Hertfordshire Constabulary,29,5,0,9,1,6,7
2011-08,Hertfordshire Constabulary,4,7,0,2,19,86,62
2011-08,Hertfordshire Constabulary,8,4,1,2,2,22,19
2011-08,Hertfordshire Constabulary,59,2,0,0,0,10,2
2011-08,Hertfordshire Constabulary,58,7,0,8,3,14,11
2011-08,Hertfordshire Constabulary,55,4,0,1,1,12,3
2011-08,Hertfordshire Constabulary,54,6,0,8,28,120,87
2011-08,Hertfordshire Constabulary,57,5,1,4,7,43,42
2011-08,Hertfordshire Constabulary,56,6,0,3,21,29,35
2011-08,Hertfordshire Constabulary,51,5,1,9,10,45,39
2011-08,Hertfordshire Constabulary,50,8,0,3,1,28,25
2011-08,Hertfordshire Constabulary,53,4,0,6,6,44,46
2011-08,Hertfordshire Constabulary,52,4,0,3,7,37,14
2011-08,Hertfordshire Constabulary,88,16,0,2,9,46,14
2011-08,Hertfordshire Constabulary,89,8,0,5,2,38,15
2011-08,Hertfordshire Constabulary,82,5,1,4,2,11,15
2011-08,Hertfordshire Constabulary,83,10,1,12,7,38,48
2011-08,Hertfordshire Constabulary,80,8,0,3,4,53,31
2011-08,Hertfordshire Constabulary,81,8,0,3,13,59,24
2011-08,Hertfordshire Constabulary,86,3,0,1,3,8,2
2011-08,Hertfordshire Constabulary,87,6,0,3,1,15,6
2011-08,Hertfordshire Constabulary,84,9,1,14,19,110,64
2011-08,Hertfordshire Constabulary,85,7,0,8,4,35,18
2011-08,Hertfordshire Constabulary,3,4,0,4,11,41,32
2011-08,Hertfordshire Constabulary,7,6,0,1,3,17,11
2011-08,Hertfordshire Constabulary,39,9,0,8,7,32,38
2011-08,Hertfordshire Constabulary,38,8,1,6,13,111,31
2011-08,Hertfordshire Constabulary,33,6,0,6,4,16,17
2011-08,Hertfordshire Constabulary,32,6,2,3,3,17,22
2011-08,Hertfordshire Constabulary,31,9,0,6,9,49,64
2011-08,Hertfordshire Constabulary,30,6,0,5,9,98,27
2011-08,Hertfordshire Constabulary,37,3,0,4,8,44,35
2011-08,Hertfordshire Constabulary,36,6,0,13,20,139,62
2011-08,Hertfordshire Constabulary,35,13,0,10,34,147,87
2011-08,Hertfordshire Constabulary,34,4,0,2,4,0,23
2011-08,Hertfordshire Constabulary,60,8,0,7,3,24,9
2011-08,Hertfordshire Constabulary,61,1,0,0,6,26,11
2011-08,Hertfordshire Constabulary,62,2,0,1,9,42,23
2011-08,Hertfordshire Constabulary,63,4,0,4,1,6,14
2011-08,Hertfordshire Constabulary,64,6,0,5,6,24,30
2011-08,Hertfordshire Constabulary,65,11,0,3,4,32,22
2011-08,Hertfordshire Constabulary,66,14,0,4,22,70,54
2011-08,Hertfordshire Constabulary,67,6,1,17,6,58,36
2011-08,Hertfordshire Constabulary,68,1,0,7,3,33,36
2011-08,Hertfordshire Constabulary,69,11,0,4,17,99,51
2011-08,Hertfordshire Constabulary,2,14,0,1,4,31,19
2011-08,Hertfordshire Constabulary,6,3,0,4,5,25,17
2011-08,Hertfordshire Constabulary,91,5,0,1,5,24,16
2011-08,Hertfordshire Constabulary,90,4,0,8,3,39,30
2011-08,Hertfordshire Constabulary,93,5,0,3,9,38,12
2011-08,Hertfordshire Constabulary,92,3,0,2,5,22,11
2011-08,Hertfordshire Constabulary,95,0,1,1,0,3,1
2011-08,Hertfordshire Constabulary,94,5,0,2,2,20,16
2011-08,Hertfordshire Constabulary,11,1,0,3,4,25,6
2011-08,Hertfordshire Constabulary,10,8,1,3,33,67,43
2011-08,Hertfordshire Constabulary,13,1,0,6,1,14,13
2011-08,Hertfordshire Constabulary,12,8,0,2,1,22,13
2011-08,Hertfordshire Constabulary,15,9,0,14,6,41,20
