Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-08,Bedfordshire Police,30,5,2,1,3,19,4
2011-08,Bedfordshire Police,54,7,0,0,2,25,12
2011-08,Bedfordshire Police,42,0,0,0,0,11,0
2011-08,Bedfordshire Police,22,18,3,8,21,69,34
2011-08,Bedfordshire Police,29,1,0,3,4,14,6
2011-08,Bedfordshire Police,60,22,5,9,38,159,78
2011-08,Bedfordshire Police,61,3,0,6,9,43,22
2011-08,Bedfordshire Police,62,10,1,6,16,114,32
2011-08,Bedfordshire Police,63,1,0,5,2,16,11
2011-08,Bedfordshire Police,64,8,0,9,8,49,32
2011-08,Bedfordshire Police,65,57,12,54,102,396,220
2011-08,Bedfordshire Police,66,15,1,8,19,68,49
2011-08,Bedfordshire Police,67,20,0,13,26,160,84
2011-08,Bedfordshire Police,68,25,1,16,27,154,105
2011-08,Bedfordshire Police,69,4,2,9,8,53,21
2011-08,Bedfordshire Police,52,10,0,1,18,47,23
2011-08,Bedfordshire Police,53,5,0,2,2,37,11
2011-08,Bedfordshire Police,23,11,0,6,9,21,11
2011-08,Bedfordshire Police,24,20,1,10,18,41,20
2011-08,Bedfordshire Police,25,2,0,2,0,11,4
2011-08,Bedfordshire Police,26,1,0,0,0,13,9
2011-08,Bedfordshire Police,27,0,0,1,1,1,0
2011-08,Bedfordshire Police,20,1,0,1,4,10,7
2011-08,Bedfordshire Police,21,5,2,4,9,52,21
2011-08,Bedfordshire Police,48,0,0,0,5,24,15
2011-08,Bedfordshire Police,49,1,0,1,2,15,10
2011-08,Bedfordshire Police,46,4,1,0,6,34,11
2011-08,Bedfordshire Police,47,1,3,3,6,19,24
2011-08,Bedfordshire Police,44,5,0,3,8,24,12
2011-08,Bedfordshire Police,45,0,0,4,1,13,6
2011-08,Bedfordshire Police,28,8,1,3,4,36,11
2011-08,Bedfordshire Police,43,2,0,3,4,17,6
2011-08,Bedfordshire Police,40,0,0,1,5,15,19
2011-08,Bedfordshire Police,41,1,0,2,2,14,1
2011-08,Bedfordshire Police,51,4,1,5,18,84,27
2011-08,Bedfordshire Police,13,6,0,1,2,22,23
2011-08,Bedfordshire Police,12,9,5,6,14,60,39
2011-08,Bedfordshire Police,70,15,2,9,17,98,37
2011-08,Bedfordshire Police,15,6,1,4,4,28,22
2011-08,Bedfordshire Police,14,5,4,6,9,34,31
2011-08,Bedfordshire Police,11,6,0,1,2,20,6
2011-08,Bedfordshire Police,10,23,4,5,43,124,168
2011-08,Bedfordshire Police,39,2,1,3,7,16,11
2011-08,Bedfordshire Police,38,11,0,4,5,17,21
2011-08,Bedfordshire Police,59,6,0,2,7,16,11
2011-08,Bedfordshire Police,58,1,0,0,8,78,16
2011-08,Bedfordshire Police,17,2,3,6,18,60,30
2011-08,Bedfordshire Police,16,9,0,4,13,50,13
2011-08,Bedfordshire Police,33,2,1,3,8,35,20
2011-08,Bedfordshire Police,32,16,5,10,21,82,46
2011-08,Bedfordshire Police,31,12,2,5,16,80,19
2011-08,Bedfordshire Police,56,4,0,3,7,35,13
2011-08,Bedfordshire Police,37,5,0,6,0,36,21
2011-08,Bedfordshire Police,36,15,3,18,13,57,19
2011-08,Bedfordshire Police,35,8,1,5,9,38,20
2011-08,Bedfordshire Police,34,5,0,2,5,28,8
2011-08,Bedfordshire Police,19,3,0,2,5,24,12
2011-08,Bedfordshire Police,55,6,0,5,5,33,19
2011-08,Bedfordshire Police,18,6,0,5,4,39,11
2011-08,Bedfordshire Police,57,3,0,0,57,71,98
2011-08,Bedfordshire Police,50,3,2,4,14,40,27
