Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-06,West Mercia Police,G20,1,0,0,4,7,6
2011-06,West Mercia Police,E18,2,0,2,5,10,4
2011-06,West Mercia Police,F23,9,0,6,7,34,23
2011-06,West Mercia Police,F22,12,0,4,4,75,34
2011-06,West Mercia Police,F21,2,0,2,1,21,8
2011-06,West Mercia Police,F20,3,0,2,3,5,2
2011-06,West Mercia Police,F27,1,0,0,0,3,2
2011-06,West Mercia Police,F26,3,0,1,0,14,12
2011-06,West Mercia Police,F25,3,0,0,6,22,7
2011-06,West Mercia Police,F24,3,0,0,2,12,9
2011-06,West Mercia Police,F29,2,0,1,1,11,10
2011-06,West Mercia Police,F28,2,0,2,10,55,22
2011-06,West Mercia Police,C31,10,0,1,2,14,17
2011-06,West Mercia Police,C30,7,0,7,4,27,24
2011-06,West Mercia Police,C32,4,0,2,2,14,12
2011-06,West Mercia Police,C22,6,0,2,9,35,33
2011-06,West Mercia Police,C23,3,0,5,4,29,16
2011-06,West Mercia Police,C20,6,0,23,14,46,19
2011-06,West Mercia Police,C21,5,0,4,3,25,26
2011-06,West Mercia Police,C26,8,0,2,5,7,17
2011-06,West Mercia Police,C27,3,0,7,8,51,31
2011-06,West Mercia Police,C24,6,3,8,19,85,42
2011-06,West Mercia Police,C25,1,0,2,3,37,23
2011-06,West Mercia Police,C28,3,6,3,3,13,12
2011-06,West Mercia Police,C29,4,0,1,6,26,27
2011-06,West Mercia Police,F30,2,0,3,1,10,4
2011-06,West Mercia Police,F31,3,0,2,0,7,3
2011-06,West Mercia Police,F32,0,0,2,4,10,2
2011-06,West Mercia Police,F33,0,0,3,0,3,2
2011-06,West Mercia Police,F34,0,0,0,6,14,6
2011-06,West Mercia Police,F35,5,0,8,4,55,20
2011-06,West Mercia Police,F36,4,0,3,8,41,34
2011-06,West Mercia Police,F37,5,0,1,4,17,12
2011-06,West Mercia Police,F38,0,0,0,0,13,7
2011-06,West Mercia Police,F39,2,0,3,5,13,10
2011-06,West Mercia Police,F41,5,1,2,3,19,14
2011-06,West Mercia Police,F05,3,0,9,9,40,21
2011-06,West Mercia Police,F04,5,0,4,10,28,29
2011-06,West Mercia Police,F07,1,0,1,1,9,10
2011-06,West Mercia Police,F06,4,0,5,11,41,24
2011-06,West Mercia Police,F01,3,0,1,15,55,54
2011-06,West Mercia Police,F03,1,0,2,5,30,21
2011-06,West Mercia Police,F02,2,1,0,2,41,14
2011-06,West Mercia Police,F09,7,0,11,8,32,20
2011-06,West Mercia Police,F08,1,0,4,4,23,18
2011-06,West Mercia Police,D07,0,0,2,4,23,16
2011-06,West Mercia Police,D06,3,0,1,11,35,24
2011-06,West Mercia Police,D05,4,0,4,12,44,24
2011-06,West Mercia Police,D04,4,3,12,7,40,45
2011-06,West Mercia Police,D03,1,1,15,5,40,19
2011-06,West Mercia Police,D02,8,0,1,20,66,38
2011-06,West Mercia Police,D01,7,2,4,22,79,83
2011-06,West Mercia Police,D09,2,1,5,5,14,15
2011-06,West Mercia Police,D08,1,2,7,10,34,11
2011-06,West Mercia Police,F18,3,0,0,3,10,5
2011-06,West Mercia Police,F19,4,1,0,9,24,11
2011-06,West Mercia Police,F12,3,0,2,5,11,8
2011-06,West Mercia Police,F13,7,0,5,3,18,15
2011-06,West Mercia Police,F10,6,0,2,3,18,12
2011-06,West Mercia Police,F11,6,0,3,2,30,24
2011-06,West Mercia Police,F16,1,0,1,5,19,10
2011-06,West Mercia Police,F17,4,0,2,1,20,12
2011-06,West Mercia Police,F14,3,0,3,3,21,12
2011-06,West Mercia Police,F15,3,1,1,13,76,35
2011-06,West Mercia Police,D14,3,0,13,10,41,31
2011-06,West Mercia Police,D15,7,0,7,13,38,27
2011-06,West Mercia Police,D16,6,1,1,9,32,18
2011-06,West Mercia Police,D17,2,0,3,12,48,45
2011-06,West Mercia Police,D10,2,0,15,7,34,21
2011-06,West Mercia Police,D11,9,0,4,9,39,25
2011-06,West Mercia Police,D12,8,0,10,11,39,33
2011-06,West Mercia Police,D13,10,0,4,20,67,98
2011-06,West Mercia Police,D18,5,0,6,14,42,27
2011-06,West Mercia Police,D19,8,0,3,4,18,10
2011-06,West Mercia Police,D29,12,3,11,13,50,46
2011-06,West Mercia Police,D28,8,0,4,12,35,25
2011-06,West Mercia Police,E20,2,0,0,2,18,14
2011-06,West Mercia Police,D21,7,0,7,11,53,34
2011-06,West Mercia Police,D20,17,1,8,12,33,32
2011-06,West Mercia Police,D23,4,0,6,10,52,48
2011-06,West Mercia Police,D22,0,0,2,13,40,26
2011-06,West Mercia Police,D25,2,0,1,5,11,10
2011-06,West Mercia Police,D24,6,0,6,4,27,19
2011-06,West Mercia Police,D27,3,0,2,4,23,12
2011-06,West Mercia Police,D26,8,1,5,7,37,36
2011-06,West Mercia Police,D30,6,0,15,10,23,30
2011-06,West Mercia Police,G19,1,0,0,3,26,11
2011-06,West Mercia Police,G18,0,0,0,2,21,7
2011-06,West Mercia Police,G17,2,0,0,4,20,23
2011-06,West Mercia Police,G16,2,0,2,1,12,2
2011-06,West Mercia Police,G15,5,0,17,10,60,29
2011-06,West Mercia Police,G14,3,0,5,10,66,50
2011-06,West Mercia Police,G13,3,0,2,13,46,22
2011-06,West Mercia Police,G12,0,1,1,9,26,12
2011-06,West Mercia Police,G11,6,1,4,10,31,10
2011-06,West Mercia Police,G10,3,0,6,8,41,86
2011-06,West Mercia Police,E19,0,0,2,0,15,11
2011-06,West Mercia Police,F40,3,0,1,1,17,5
2011-06,West Mercia Police,F43,5,0,1,3,3,5
2011-06,West Mercia Police,F42,1,0,0,0,3,3
2011-06,West Mercia Police,E11,2,0,8,21,64,46
2011-06,West Mercia Police,E10,0,0,3,2,10,4
2011-06,West Mercia Police,E13,8,0,4,4,17,16
2011-06,West Mercia Police,E12,8,0,8,4,15,11
2011-06,West Mercia Police,E15,4,0,0,1,10,15
2011-06,West Mercia Police,E14,1,0,0,7,18,12
2011-06,West Mercia Police,E17,9,0,8,3,18,34
2011-06,West Mercia Police,E16,9,0,5,3,27,5
2011-06,West Mercia Police,G04,3,0,10,9,63,44
2011-06,West Mercia Police,C19,4,0,6,20,61,31
2011-06,West Mercia Police,C18,6,1,1,14,46,39
2011-06,West Mercia Police,G08,19,1,21,8,54,40
2011-06,West Mercia Police,G09,2,1,17,8,67,18
2011-06,West Mercia Police,G05,18,0,14,11,59,34
2011-06,West Mercia Police,C13,6,0,10,9,39,28
2011-06,West Mercia Police,C12,11,2,2,5,36,23
2011-06,West Mercia Police,C11,6,0,4,10,35,20
2011-06,West Mercia Police,C10,14,2,14,56,197,159
2011-06,West Mercia Police,C17,4,0,6,0,27,14
2011-06,West Mercia Police,C16,8,1,7,8,46,33
2011-06,West Mercia Police,C15,3,2,4,7,46,29
2011-06,West Mercia Police,C14,7,0,4,6,31,21
2011-06,West Mercia Police,G07,5,1,2,2,38,21
2011-06,West Mercia Police,G06,8,0,6,7,64,22
2011-06,West Mercia Police,G01,1,1,8,5,67,18
2011-06,West Mercia Police,G02,4,0,5,6,53,32
2011-06,West Mercia Police,G03,7,0,22,11,78,34
2011-06,West Mercia Police,E08,3,0,2,3,28,6
2011-06,West Mercia Police,E09,5,0,3,2,16,12
2011-06,West Mercia Police,E06,0,0,2,8,34,18
2011-06,West Mercia Police,E07,1,0,5,11,66,34
2011-06,West Mercia Police,E04,6,1,4,21,78,34
2011-06,West Mercia Police,E05,5,0,3,8,55,45
2011-06,West Mercia Police,E02,12,2,6,32,108,34
2011-06,West Mercia Police,E03,5,0,5,23,47,44
2011-06,West Mercia Police,E01,2,1,3,52,103,79
2011-06,West Mercia Police,C08,6,0,5,2,19,18
2011-06,West Mercia Police,C09,8,0,2,2,8,13
2011-06,West Mercia Police,C01,2,0,0,8,47,23
2011-06,West Mercia Police,C02,3,0,6,8,26,36
2011-06,West Mercia Police,C03,0,0,3,9,21,4
2011-06,West Mercia Police,C04,3,0,6,6,28,18
2011-06,West Mercia Police,C05,2,0,2,7,18,16
2011-06,West Mercia Police,C06,1,0,4,3,17,11
2011-06,West Mercia Police,C07,3,0,1,2,18,8
