Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-07,Wiltshire Police,DN,16,4,4,33,172,86
2011-07,Wiltshire Police,DE,24,1,7,28,209,83
2011-07,Wiltshire Police,DC,44,1,14,44,205,142
2011-07,Wiltshire Police,DA,16,1,7,21,131,70
2011-07,Wiltshire Police,DW,19,1,10,14,121,69
2011-07,Wiltshire Police,DT,19,2,9,65,279,167
2011-07,Wiltshire Police,DS,18,4,13,20,89,62
2011-07,Wiltshire Police,EM,8,0,6,17,112,40
2011-07,Wiltshire Police,EL,11,0,8,16,32,26
2011-07,Wiltshire Police,EO,16,0,6,8,92,34
2011-07,Wiltshire Police,EN,4,0,10,10,97,37
2011-07,Wiltshire Police,EH,4,0,8,10,37,30
2011-07,Wiltshire Police,ED,11,0,6,24,117,61
2011-07,Wiltshire Police,EG,8,0,9,19,107,41
2011-07,Wiltshire Police,EF,6,0,0,4,67,17
2011-07,Wiltshire Police,EA,6,0,16,3,46,31
2011-07,Wiltshire Police,EC,3,0,10,3,29,11
2011-07,Wiltshire Police,EB,3,0,1,1,12,4
2011-07,Wiltshire Police,EY,7,0,0,3,23,52
2011-07,Wiltshire Police,EZ,22,0,14,24,156,74
2011-07,Wiltshire Police,EU,13,0,9,16,60,39
2011-07,Wiltshire Police,ET,26,2,16,61,246,131
2011-07,Wiltshire Police,EW,2,0,1,5,29,23
2011-07,Wiltshire Police,EV,4,0,1,1,11,10
2011-07,Wiltshire Police,EP,9,3,13,39,217,120
2011-07,Wiltshire Police,ES,25,0,19,61,276,168
2011-07,Wiltshire Police,ER,12,0,5,14,104,63
