Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-07,South Yorkshire,AA5,1,0,4,2,27,8
2011-07,South Yorkshire,CB2,17,0,11,17,206,93
2011-07,South Yorkshire,KA2,0,0,0,2,8,46
2011-07,South Yorkshire,KA1,36,2,30,18,254,142
2011-07,South Yorkshire,CB1,19,1,16,20,221,100
2011-07,South Yorkshire,KC1,70,4,46,22,349,118
2011-07,South Yorkshire,KC2,26,0,25,27,327,116
2011-07,South Yorkshire,KE2,13,2,12,16,285,84
2011-07,South Yorkshire,KE1,36,1,22,23,347,78
2011-07,South Yorkshire,KP1,27,4,19,28,285,75
2011-07,South Yorkshire,KP2,39,6,17,33,315,134
2011-07,South Yorkshire,AD2,27,0,8,11,115,79
2011-07,South Yorkshire,AD3,25,0,6,9,40,43
2011-07,South Yorkshire,AC2,21,0,14,13,131,85
2011-07,South Yorkshire,AB1,23,0,8,21,140,79
2011-07,South Yorkshire,AB2,28,2,8,21,131,108
2011-07,South Yorkshire,AB3,16,0,11,13,126,77
2011-07,South Yorkshire,BD1,12,0,8,14,81,46
2011-07,South Yorkshire,KL1,23,0,19,15,160,65
2011-07,South Yorkshire,KL2,43,1,23,32,275,111
2011-07,South Yorkshire,BD2,10,1,13,19,105,62
2011-07,South Yorkshire,BB2,26,1,9,15,173,78
2011-07,South Yorkshire,BB1,18,0,10,30,236,112
2011-07,South Yorkshire,KO2,21,3,31,27,214,122
2011-07,South Yorkshire,KF2,18,0,15,4,127,38
2011-07,South Yorkshire,KF3,32,1,42,11,174,85
2011-07,South Yorkshire,KF1,51,4,22,22,280,156
2011-07,South Yorkshire,KL3,7,1,8,6,125,30
2011-07,South Yorkshire,KO1,35,2,34,29,317,143
2011-07,South Yorkshire,KB2,21,1,7,11,187,59
2011-07,South Yorkshire,KB3,26,2,16,22,194,78
2011-07,South Yorkshire,AD1,26,1,17,16,92,70
2011-07,South Yorkshire,KB1,6,1,6,8,93,27
2011-07,South Yorkshire,KD1,24,12,35,54,368,310
2011-07,South Yorkshire,AE1,29,1,13,21,130,50
2011-07,South Yorkshire,AE3,4,1,13,5,61,32
2011-07,South Yorkshire,AE2,16,1,12,22,120,77
2011-07,South Yorkshire,BA2,21,1,10,12,180,85
2011-07,South Yorkshire,CB3,30,0,23,16,239,86
2011-07,South Yorkshire,CA2,42,0,34,20,281,140
2011-07,South Yorkshire,CA1,22,1,15,17,268,80
2011-07,South Yorkshire,BA1,22,2,9,32,279,170
2011-07,South Yorkshire,CC1,26,1,14,28,314,91
2011-07,South Yorkshire,CC3,6,2,6,37,92,79
2011-07,South Yorkshire,CC2,44,1,35,30,363,155
2011-07,South Yorkshire,AC3,34,2,30,27,131,85
2011-07,South Yorkshire,AA4,27,2,14,15,95,61
2011-07,South Yorkshire,AC1,33,0,14,20,123,71
2011-07,South Yorkshire,AA6,32,2,12,17,159,63
2011-07,South Yorkshire,AA1,5,2,9,23,113,62
2011-07,South Yorkshire,AA3,17,6,9,82,258,164
2011-07,South Yorkshire,AA2,27,1,9,18,110,49
2011-07,South Yorkshire,BE2,11,0,5,6,57,23
2011-07,South Yorkshire,KO3,15,0,17,11,176,71
2011-07,South Yorkshire,BE1,17,0,15,9,159,70
2011-07,South Yorkshire,BC1,32,0,10,14,155,67
2011-07,South Yorkshire,BC2,16,0,10,21,182,56
