Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-08,Cheshire Constabulary,N020,3,0,4,4,12,4
2011-08,Cheshire Constabulary,N021,8,1,14,10,70,42
2011-08,Cheshire Constabulary,N022,10,0,7,17,74,31
2011-08,Cheshire Constabulary,N023,8,1,4,11,59,32
2011-08,Cheshire Constabulary,N024,1,0,3,35,82,76
2011-08,Cheshire Constabulary,N050,18,0,11,8,57,29
2011-08,Cheshire Constabulary,N008,15,0,2,5,41,22
2011-08,Cheshire Constabulary,N032,4,0,12,4,49,17
2011-08,Cheshire Constabulary,N006,6,0,0,1,9,9
2011-08,Cheshire Constabulary,N029,8,0,11,11,56,23
2011-08,Cheshire Constabulary,N004,52,5,20,92,435,244
2011-08,Cheshire Constabulary,N005,4,0,1,1,9,8
2011-08,Cheshire Constabulary,N002,15,1,7,27,135,98
2011-08,Cheshire Constabulary,N003,13,1,11,12,71,37
2011-08,Cheshire Constabulary,N012,6,1,2,4,29,24
2011-08,Cheshire Constabulary,N001,9,0,9,15,114,56
2011-08,Cheshire Constabulary,N048,16,0,4,3,27,32
2011-08,Cheshire Constabulary,N049,37,1,20,68,270,211
2011-08,Cheshire Constabulary,N042,20,0,19,46,188,194
2011-08,Cheshire Constabulary,N043,9,0,6,22,74,55
2011-08,Cheshire Constabulary,N040,31,0,11,14,69,46
2011-08,Cheshire Constabulary,N041,13,0,7,8,34,13
2011-08,Cheshire Constabulary,N046,15,0,3,9,54,52
2011-08,Cheshire Constabulary,N047,20,0,15,5,45,24
2011-08,Cheshire Constabulary,N044,25,1,11,17,96,66
2011-08,Cheshire Constabulary,N045,13,1,2,5,35,41
2011-08,Cheshire Constabulary,N025,11,0,11,6,61,51
2011-08,Cheshire Constabulary,N026,9,2,8,14,54,34
2011-08,Cheshire Constabulary,N034,6,1,2,17,89,36
2011-08,Cheshire Constabulary,N028,9,0,2,8,34,30
2011-08,Cheshire Constabulary,N007,3,0,1,28,96,51
2011-08,Cheshire Constabulary,N009,5,3,2,10,45,26
2011-08,Cheshire Constabulary,N013,3,0,15,33,149,83
2011-08,Cheshire Constabulary,N033,12,0,5,4,35,17
2011-08,Cheshire Constabulary,N018,4,0,4,13,59,28
2011-08,Cheshire Constabulary,N031,6,0,9,2,14,9
2011-08,Cheshire Constabulary,N030,4,0,7,4,25,27
2011-08,Cheshire Constabulary,N051,26,1,9,44,288,131
2011-08,Cheshire Constabulary,N036,14,0,18,15,90,73
2011-08,Cheshire Constabulary,N035,5,0,1,6,12,74
2011-08,Cheshire Constabulary,N052,18,3,9,31,203,111
2011-08,Cheshire Constabulary,N011,3,0,6,8,37,20
2011-08,Cheshire Constabulary,N010,3,0,2,6,33,27
2011-08,Cheshire Constabulary,N039,9,0,1,6,40,21
2011-08,Cheshire Constabulary,N038,18,1,11,39,168,106
2011-08,Cheshire Constabulary,N015,6,0,3,2,31,20
2011-08,Cheshire Constabulary,N014,6,0,6,11,37,20
2011-08,Cheshire Constabulary,N017,4,1,1,12,33,24
2011-08,Cheshire Constabulary,N016,19,1,14,1,16,21
2011-08,Cheshire Constabulary,N019,7,0,5,11,53,38
2011-08,Cheshire Constabulary,N037,21,0,18,47,212,111
2011-08,Cheshire Constabulary,N027,12,1,10,25,105,70
