Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-05,Suffolk Constabulary,bw1,13,0,9,14,46,28
2011-05,Suffolk Constabulary,ise1,25,2,73,30,144,95
2011-05,Suffolk Constabulary,lc1,29,4,7,64,254,167
2011-05,Suffolk Constabulary,ls1,45,1,14,25,158,88
2011-05,Suffolk Constabulary,h1,16,0,23,56,147,94
2011-05,Suffolk Constabulary,lad1,3,0,1,7,40,21
2011-05,Suffolk Constabulary,b1,27,0,18,23,79,54
2011-05,Suffolk Constabulary,ers1,10,1,5,5,22,17
2011-05,Suffolk Constabulary,ern1,11,0,5,16,61,51
2011-05,Suffolk Constabulary,saf1,8,0,2,8,62,41
2011-05,Suffolk Constabulary,msn1,12,0,4,21,48,29
2011-05,Suffolk Constabulary,s1,8,0,1,26,119,88
2011-05,Suffolk Constabulary,inw1,19,0,14,30,113,97
2011-05,Suffolk Constabulary,fd1,20,0,17,38,178,137
2011-05,Suffolk Constabulary,m1,20,1,10,22,74,43
2011-05,Suffolk Constabulary,sah1,7,0,3,10,35,26
2011-05,Suffolk Constabulary,isw1,23,3,27,70,242,155
2011-05,Suffolk Constabulary,be1,16,1,12,21,135,95
2011-05,Suffolk Constabulary,bc1,11,1,9,42,111,109
2011-05,Suffolk Constabulary,sgc1,22,0,9,33,148,110
2011-05,Suffolk Constabulary,msc1,4,0,1,6,27,15
2011-05,Suffolk Constabulary,ln1,35,1,15,42,141,99
2011-05,Suffolk Constabulary,wad1,10,1,7,10,94,58
2011-05,Suffolk Constabulary,bew1,8,1,11,23,107,68
2011-05,Suffolk Constabulary,kad1,6,0,2,12,61,39
2011-05,Suffolk Constabulary,mss1,8,0,12,9,95,71
2011-05,Suffolk Constabulary,n1,15,0,14,37,102,121
2011-05,Suffolk Constabulary,ic1,22,5,14,126,316,272
2011-05,Suffolk Constabulary,ine1,12,0,6,19,97,60
2011-05,Suffolk Constabulary,bb1,11,0,14,31,75,56
