Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-07,Staffordshire Police,IC40,2,0,2,6,10,10
2011-07,Staffordshire Police,FP70,3,0,8,2,9,12
2011-07,Staffordshire Police,FW40,9,0,3,11,39,17
2011-07,Staffordshire Police,FV20,8,0,6,10,27,21
2011-07,Staffordshire Police,IE90,4,0,3,16,36,37
2011-07,Staffordshire Police,IB20,3,0,0,2,16,21
2011-07,Staffordshire Police,FM10,5,1,5,16,53,41
2011-07,Staffordshire Police,FR20,7,0,7,6,9,14
2011-07,Staffordshire Police,FP20,3,0,1,5,11,15
2011-07,Staffordshire Police,IK90,0,0,2,8,39,15
2011-07,Staffordshire Police,FX20,4,0,1,1,3,0
2011-07,Staffordshire Police,IK10,2,0,4,8,24,16
2011-07,Staffordshire Police,FW30,29,0,10,40,127,81
2011-07,Staffordshire Police,IC50,9,0,0,7,39,23
2011-07,Staffordshire Police,FX80,3,0,7,17,30,26
2011-07,Staffordshire Police,FV30,3,0,5,7,14,12
2011-07,Staffordshire Police,IA00,7,0,8,19,35,45
2011-07,Staffordshire Police,IB10,4,0,3,3,19,10
2011-07,Staffordshire Police,FP30,14,0,3,23,52,94
2011-07,Staffordshire Police,IKC0,0,1,0,5,11,8
2011-07,Staffordshire Police,IK30,1,0,4,9,27,15
2011-07,Staffordshire Police,IK20,2,0,2,11,24,22
2011-07,Staffordshire Police,FX30,4,0,1,2,21,10
2011-07,Staffordshire Police,IE10,6,1,1,14,23,37
2011-07,Staffordshire Police,FW20,3,1,6,8,24,16
2011-07,Staffordshire Police,FR60,9,0,1,7,35,28
2011-07,Staffordshire Police,FP80,4,0,3,6,12,17
2011-07,Staffordshire Police,FR30,5,0,6,5,11,5
2011-07,Staffordshire Police,IA30,5,0,1,13,31,21
2011-07,Staffordshire Police,FP00,3,0,2,4,6,6
2011-07,Staffordshire Police,FM80,4,0,3,3,20,13
2011-07,Staffordshire Police,IA60,11,0,13,6,12,34
2011-07,Staffordshire Police,FV60,10,0,2,25,49,33
2011-07,Staffordshire Police,IKD0,1,0,0,8,22,17
2011-07,Staffordshire Police,IE60,1,0,2,5,20,11
2011-07,Staffordshire Police,IE00,7,5,10,65,55,118
2011-07,Staffordshire Police,FX00,8,1,1,7,55,27
2011-07,Staffordshire Police,FM60,10,0,8,11,14,8
2011-07,Staffordshire Police,IB70,4,1,4,9,31,15
2011-07,Staffordshire Police,IC70,6,1,5,15,37,34
2011-07,Staffordshire Police,FX60,10,0,3,14,40,38
2011-07,Staffordshire Police,IKB0,7,0,1,5,13,35
2011-07,Staffordshire Police,FW10,6,0,3,18,31,34
2011-07,Staffordshire Police,FP10,13,0,9,19,90,82
2011-07,Staffordshire Police,FM20,6,2,1,18,35,29
2011-07,Staffordshire Police,FP60,0,0,2,3,9,9
2011-07,Staffordshire Police,FV50,5,5,7,20,80,29
2011-07,Staffordshire Police,IKE0,4,2,1,10,35,14
2011-07,Staffordshire Police,IE70,1,0,1,12,30,16
2011-07,Staffordshire Police,IK40,1,0,1,4,21,19
2011-07,Staffordshire Police,FX10,3,0,4,1,23,7
2011-07,Staffordshire Police,FV00,4,0,2,4,45,21
2011-07,Staffordshire Police,IB60,10,1,5,32,46,63
2011-07,Staffordshire Police,FW00,7,0,5,23,29,67
2011-07,Staffordshire Police,FX70,5,1,7,6,17,23
2011-07,Staffordshire Police,IKF0,6,0,4,19,53,33
2011-07,Staffordshire Police,IA40,2,0,2,7,24,4
2011-07,Staffordshire Police,IC00,4,0,0,12,48,21
2011-07,Staffordshire Police,IB00,7,0,13,13,60,34
2011-07,Staffordshire Police,IC80,6,0,2,7,21,22
2011-07,Staffordshire Police,IK50,2,1,0,5,24,15
2011-07,Staffordshire Police,IE40,3,1,5,8,19,21
2011-07,Staffordshire Police,FV70,4,0,0,6,19,10
2011-07,Staffordshire Police,FX40,5,0,4,3,25,20
2011-07,Staffordshire Police,IE20,4,1,0,11,19,24
2011-07,Staffordshire Police,IB50,5,0,3,15,76,36
2011-07,Staffordshire Police,FR70,0,1,1,1,20,7
2011-07,Staffordshire Police,IC60,8,1,1,8,29,15
2011-07,Staffordshire Police,IE30,5,1,2,8,13,25
2011-07,Staffordshire Police,IC10,2,0,3,9,35,26
2011-07,Staffordshire Police,IK60,4,0,1,6,25,7
2011-07,Staffordshire Police,IC90,1,0,1,3,18,9
2011-07,Staffordshire Police,IKA0,2,0,0,0,11,8
2011-07,Staffordshire Police,FM30,2,0,2,5,8,14
2011-07,Staffordshire Police,IE50,2,0,2,18,25,38
2011-07,Staffordshire Police,IA20,4,0,5,17,57,14
2011-07,Staffordshire Police,FR50,8,0,1,5,23,18
2011-07,Staffordshire Police,IB40,10,1,11,14,68,45
2011-07,Staffordshire Police,FM40,5,0,2,2,9,12
2011-07,Staffordshire Police,IC20,3,1,2,13,68,36
2011-07,Staffordshire Police,FR80,6,1,4,0,6,3
2011-07,Staffordshire Police,IA50,3,0,3,2,12,5
2011-07,Staffordshire Police,IK70,4,0,1,3,21,19
2011-07,Staffordshire Police,FP40,6,0,3,11,58,44
2011-07,Staffordshire Police,FR00,7,1,3,18,59,78
2011-07,Staffordshire Police,FV40,12,2,6,22,48,70
2011-07,Staffordshire Police,ICA0,9,1,4,10,87,26
2011-07,Staffordshire Police,FM00,18,0,6,39,74,90
2011-07,Staffordshire Police,IA10,2,0,2,1,18,11
2011-07,Staffordshire Police,FV10,4,0,1,3,5,11
2011-07,Staffordshire Police,IC30,1,0,1,12,28,17
2011-07,Staffordshire Police,FM50,6,0,8,4,14,12
2011-07,Staffordshire Police,FM70,2,1,3,7,44,30
2011-07,Staffordshire Police,IE80,2,0,1,5,7,10
2011-07,Staffordshire Police,IB30,3,0,0,11,67,16
2011-07,Staffordshire Police,FR10,3,0,2,4,19,10
2011-07,Staffordshire Police,IK80,0,0,2,2,9,11
2011-07,Staffordshire Police,FP50,4,0,1,3,13,25
2011-07,Staffordshire Police,FR40,6,0,4,4,9,16
2011-07,Staffordshire Police,IK00,6,0,10,11,27,27
2011-07,Staffordshire Police,FX50,5,0,1,2,11,9
