Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-08,West Midlands Police,SWBR,14,1,8,7,29,20
2011-08,West Midlands Police,CVCF,15,1,2,8,68,40
2011-08,West Midlands Police,CVCD,21,3,11,14,59,58
2011-08,West Midlands Police,CVCE,15,2,12,8,35,19
2011-08,West Midlands Police,CVCB,13,2,9,25,68,36
2011-08,West Midlands Police,CVCC,21,6,10,31,88,52
2011-08,West Midlands Police,CVCA,13,2,11,12,47,38
2011-08,West Midlands Police,BWDA,34,8,36,44,142,105
2011-08,West Midlands Police,BEBD,16,5,13,45,141,80
2011-08,West Midlands Police,BWDC,22,9,14,27,56,47
2011-08,West Midlands Police,BWDB,21,8,49,28,38,87
2011-08,West Midlands Police,BEBA,7,3,9,28,76,61
2011-08,West Midlands Police,BWDD,6,10,25,37,68,80
2011-08,West Midlands Police,BEBC,13,9,12,24,108,85
2011-08,West Midlands Police,BEBB,30,5,21,26,98,87
2011-08,West Midlands Police,SWBK,18,0,15,6,22,15
2011-08,West Midlands Police,WVBG,12,4,10,10,36,59
2011-08,West Midlands Police,DYBC,14,1,6,1,29,26
2011-08,West Midlands Police,DYBB,14,0,14,14,43,36
2011-08,West Midlands Police,DYBA,19,2,17,24,97,78
2011-08,West Midlands Police,WVBF,4,0,3,2,17,20
2011-08,West Midlands Police,DYBF,6,0,1,6,22,15
2011-08,West Midlands Police,DYBE,14,5,11,12,53,34
2011-08,West Midlands Police,DYBD,4,0,3,5,14,14
2011-08,West Midlands Police,WVBA,5,0,5,5,13,24
2011-08,West Midlands Police,WVBC,9,0,5,8,20,23
2011-08,West Midlands Police,SHAE,6,8,13,25,111,83
2011-08,West Midlands Police,WSDF,4,1,6,6,23,9
2011-08,West Midlands Police,WSDG,16,2,8,13,46,32
2011-08,West Midlands Police,BECB,19,8,17,17,51,67
2011-08,West Midlands Police,BECC,35,7,37,30,78,105
2011-08,West Midlands Police,BECA,13,2,20,21,93,75
2011-08,West Midlands Police,WSDJ,14,8,10,74,87,156
2011-08,West Midlands Police,BECD,30,3,24,26,102,82
2011-08,West Midlands Police,BWEB,24,48,15,29,101,98
2011-08,West Midlands Police,BWEC,32,27,27,60,127,110
2011-08,West Midlands Police,BWEA,10,4,9,17,32,39
2011-08,West Midlands Police,WVAA,16,6,9,56,44,112
2011-08,West Midlands Police,DYCA,6,0,4,7,52,31
2011-08,West Midlands Police,DYCB,6,4,10,7,38,19
2011-08,West Midlands Police,DYCC,6,0,5,7,39,43
2011-08,West Midlands Police,DYCD,4,1,0,2,26,14
2011-08,West Midlands Police,WSDH,7,2,6,18,51,43
2011-08,West Midlands Police,WSCG,17,7,11,20,66,29
2011-08,West Midlands Police,WSCL,20,0,8,19,83,37
2011-08,West Midlands Police,WSCK,12,1,3,6,19,33
2011-08,West Midlands Police,WSCJ,11,2,4,7,24,25
