Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-06,Nottinghamshire Police,31-197,1,0,0,0,4,9
2011-06,Nottinghamshire Police,31-196,0,0,0,1,7,5
2011-06,Nottinghamshire Police,31-191,6,0,6,6,19,19
2011-06,Nottinghamshire Police,31-80,0,0,0,0,0,0
2011-06,Nottinghamshire Police,31-82,7,1,1,7,32,22
2011-06,Nottinghamshire Police,31-83,5,1,8,12,54,48
2011-06,Nottinghamshire Police,31-84,5,1,1,2,14,15
2011-06,Nottinghamshire Police,31-85,4,0,2,8,31,17
2011-06,Nottinghamshire Police,31-86,2,0,1,2,10,6
2011-06,Nottinghamshire Police,31-87,1,0,2,0,18,9
2011-06,Nottinghamshire Police,31-88,1,0,2,5,13,7
2011-06,Nottinghamshire Police,31-89,1,0,3,10,12,13
2011-06,Nottinghamshire Police,31-108,7,0,2,17,70,40
2011-06,Nottinghamshire Police,31-109,4,1,3,11,59,33
2011-06,Nottinghamshire Police,31-100,2,0,6,9,58,16
2011-06,Nottinghamshire Police,31-101,3,0,2,3,32,13
2011-06,Nottinghamshire Police,31-102,0,1,2,16,41,63
2011-06,Nottinghamshire Police,31-103,1,0,3,8,14,15
2011-06,Nottinghamshire Police,31-104,6,1,6,18,51,46
2011-06,Nottinghamshire Police,31-105,3,0,0,4,19,14
2011-06,Nottinghamshire Police,31-106,1,1,4,5,16,17
2011-06,Nottinghamshire Police,31-107,2,0,4,12,37,16
2011-06,Nottinghamshire Police,31-112,10,3,4,5,32,29
2011-06,Nottinghamshire Police,31-117,6,0,8,19,60,33
2011-06,Nottinghamshire Police,31-116,7,2,0,5,27,21
2011-06,Nottinghamshire Police,31-115,8,0,3,7,21,24
2011-06,Nottinghamshire Police,31-114,9,1,4,5,24,38
2011-06,Nottinghamshire Police,31-113,5,0,0,8,7,17
2011-06,Nottinghamshire Police,31-78,17,0,7,18,53,48
2011-06,Nottinghamshire Police,31-111,3,0,1,6,23,19
2011-06,Nottinghamshire Police,31-110,6,1,0,12,30,21
2011-06,Nottinghamshire Police,31-75,13,0,0,5,22,6
2011-06,Nottinghamshire Police,31-119,3,1,4,5,18,12
2011-06,Nottinghamshire Police,31-118,0,1,1,8,19,6
2011-06,Nottinghamshire Police,31-214,3,0,1,0,4,2
2011-06,Nottinghamshire Police,31-216,1,0,7,1,17,17
2011-06,Nottinghamshire Police,31-217,4,2,9,1,5,5
2011-06,Nottinghamshire Police,31-210,0,0,1,1,9,14
2011-06,Nottinghamshire Police,31-213,1,2,1,2,12,21
2011-06,Nottinghamshire Police,31-218,8,2,14,3,13,21
2011-06,Nottinghamshire Police,31-219,5,1,4,1,17,12
2011-06,Nottinghamshire Police,31-162,2,0,5,18,60,34
