Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-05,Sussex Police,WW3NH1,1,0,3,4,15,11
2011-05,Sussex Police,CW2NH1,8,0,2,12,74,52
2011-05,Sussex Police,CW2NH2,9,0,3,8,109,39
2011-05,Sussex Police,EW2NH31,0,0,0,0,1,3
2011-05,Sussex Police,ER3NH38,6,0,2,1,12,5
2011-05,Sussex Police,ER3NH39,4,0,1,9,32,18
2011-05,Sussex Police,WH2NH11,12,0,13,8,51,25
2011-05,Sussex Police,WH2NH10,4,0,5,6,28,14
2011-05,Sussex Police,WW2NH6,5,0,5,11,37,39
2011-05,Sussex Police,ER3NH31,6,0,4,0,8,16
2011-05,Sussex Police,WH1NH2,6,0,4,2,34,26
2011-05,Sussex Police,ES2NH30,0,0,1,1,7,3
2011-05,Sussex Police,WW2NH12,11,0,8,4,36,22
2011-05,Sussex Police,WW2NH13,3,0,5,3,17,22
2011-05,Sussex Police,WW2NH10,2,0,1,4,32,20
2011-05,Sussex Police,WW2NH11,2,0,2,3,21,19
2011-05,Sussex Police,EW2NH22,5,0,1,7,26,16
2011-05,Sussex Police,ES1NH22,0,4,3,3,14,6
2011-05,Sussex Police,EW2NH24,1,0,1,1,3,5
2011-05,Sussex Police,WH1NH1,2,0,1,4,13,11
2011-05,Sussex Police,CC2NH4,0,0,2,1,16,7
2011-05,Sussex Police,CE2NH3,4,1,5,9,38,20
2011-05,Sussex Police,CC2NH6,11,1,9,3,37,14
2011-05,Sussex Police,CC2NH7,5,1,7,28,135,60
2011-05,Sussex Police,CE2NH6,2,0,3,3,34,10
2011-05,Sussex Police,ER2NH2,1,0,0,1,5,4
2011-05,Sussex Police,ER2NH1,2,0,1,1,11,11
2011-05,Sussex Police,CE2NH5,6,1,6,10,60,14
2011-05,Sussex Police,WW2NH7,6,0,1,4,25,20
2011-05,Sussex Police,EH3NH13,2,0,1,3,17,10
2011-05,Sussex Police,EE1NH9,4,0,10,6,60,28
2011-05,Sussex Police,EH3NH15,2,0,1,5,21,13
2011-05,Sussex Police,WH1NH7,7,0,9,9,50,30
2011-05,Sussex Police,WH1NH4,5,0,1,11,47,34
2011-05,Sussex Police,EH3NH8,3,0,2,6,81,25
2011-05,Sussex Police,EH3NH9,1,0,1,2,31,14
2011-05,Sussex Police,EW2NH36,2,0,1,2,21,7
2011-05,Sussex Police,EW2NH37,2,0,0,2,4,3
2011-05,Sussex Police,EW2NH35,0,0,2,4,10,8
2011-05,Sussex Police,EE3NH22,0,0,1,0,8,4
2011-05,Sussex Police,EW2NH33,4,0,0,8,25,18
2011-05,Sussex Police,EE3NH20,0,0,0,0,5,2
2011-05,Sussex Police,EE3NH21,0,0,2,4,7,14
2011-05,Sussex Police,WM1NH1,4,0,2,5,42,14
2011-05,Sussex Police,EW2NH39,2,0,0,0,3,4
2011-05,Sussex Police,WR4NH12,4,0,4,11,43,25
2011-05,Sussex Police,CE3NH21,6,0,7,6,55,36
2011-05,Sussex Police,CC2NH8,7,1,13,11,89,43
2011-05,Sussex Police,ES1NH7,3,0,0,13,38,35
2011-05,Sussex Police,ES1NH6,0,0,0,2,9,6
2011-05,Sussex Police,ES1NH5,1,0,0,1,13,11
2011-05,Sussex Police,ES1NH4,8,0,1,2,11,13
2011-05,Sussex Police,ES1NH3,3,0,3,2,10,9
2011-05,Sussex Police,ES1NH2,2,0,0,5,19,8
2011-05,Sussex Police,ES1NH1,6,0,1,2,140,20
2011-05,Sussex Police,ES2NH40,2,0,1,3,11,3
2011-05,Sussex Police,WA2NH12,6,0,8,25,71,57
2011-05,Sussex Police,ES1NH9,2,0,2,2,7,11
2011-05,Sussex Police,ES1NH8,0,0,0,0,3,0
2011-05,Sussex Police,ER1NH2,2,0,1,0,6,3
2011-05,Sussex Police,ER1NH3,1,0,2,1,8,7
2011-05,Sussex Police,ER1NH1,10,0,4,12,52,30
2011-05,Sussex Police,ER1NH6,1,0,1,1,17,4
2011-05,Sussex Police,ER1NH7,2,0,2,5,16,14
2011-05,Sussex Police,ER1NH4,3,0,0,2,12,7
2011-05,Sussex Police,ER1NH5,1,0,0,1,13,7
2011-05,Sussex Police,ER1NH8,2,0,1,3,22,19
2011-05,Sussex Police,ER1NH9,7,0,0,9,32,16
2011-05,Sussex Police,WC1NH3,2,0,1,11,49,36
2011-05,Sussex Police,WR1NH2,7,0,3,17,55,35
2011-05,Sussex Police,EW2NH43,1,0,5,7,52,21
2011-05,Sussex Police,WA1NH7,7,1,3,14,57,39
2011-05,Sussex Police,WC1NH2,2,0,1,6,24,18
2011-05,Sussex Police,WH2NH9,6,0,10,4,34,25
2011-05,Sussex Police,EW2NH45,7,0,1,7,26,16
2011-05,Sussex Police,EW2NH44,1,0,1,2,17,2
2011-05,Sussex Police,WC1NH5,1,0,4,4,33,21
2011-05,Sussex Police,WA2NH13,9,0,4,13,15,15
2011-05,Sussex Police,EH4NH7,1,0,4,2,41,14
2011-05,Sussex Police,WA1NH5,3,0,1,28,78,67
2011-05,Sussex Police,EH4NH5,2,0,10,9,67,35
2011-05,Sussex Police,EH4NH4,7,1,12,18,85,56
2011-05,Sussex Police,ER2NH17,3,0,1,3,23,20
2011-05,Sussex Police,WM3NH3,1,0,1,3,20,3
2011-05,Sussex Police,WA3NH40,5,0,6,0,5,6
2011-05,Sussex Police,ER2NH14,1,0,1,0,3,5
2011-05,Sussex Police,CC2NH23,5,0,1,6,16,6
2011-05,Sussex Police,WC1NH7,0,0,0,0,7,4
2011-05,Sussex Police,ER2NH11,2,0,0,0,8,0
2011-05,Sussex Police,WR4NH10,9,1,7,14,50,36
2011-05,Sussex Police,WA1NH3,1,0,2,0,5,8
2011-05,Sussex Police,CE3NH13,13,0,5,10,45,30
2011-05,Sussex Police,CE3NH12,4,2,9,22,112,32
2011-05,Sussex Police,WM3NH4,1,0,3,2,35,28
2011-05,Sussex Police,CC1NH5,6,0,3,10,62,45
2011-05,Sussex Police,CC1NH4,4,0,5,5,21,14
2011-05,Sussex Police,CC1NH7,2,0,2,15,50,68
2011-05,Sussex Police,CC1NH6,1,0,2,4,32,24
2011-05,Sussex Police,CC1NH1,12,4,11,60,156,241
2011-05,Sussex Police,CC1NH3,0,5,0,22,21,62
2011-05,Sussex Police,CC1NH2,9,2,1,25,131,112
2011-05,Sussex Police,EH1NH6,4,0,1,5,27,13
2011-05,Sussex Police,CE2NH4,2,0,0,4,7,5
2011-05,Sussex Police,CC1NH8,0,0,1,0,8,9
2011-05,Sussex Police,EH1NH2,12,0,14,29,158,118
2011-05,Sussex Police,EH1NH3,6,1,4,2,36,19
2011-05,Sussex Police,ES2NH2,2,0,1,8,35,17
2011-05,Sussex Police,ES2NH3,1,0,0,10,24,7
2011-05,Sussex Police,EH1NH14,2,0,0,3,11,3
2011-05,Sussex Police,ES2NH1,5,0,3,4,8,14
2011-05,Sussex Police,ES2NH6,0,0,0,0,7,2
2011-05,Sussex Police,WC1NH4,1,0,2,3,17,12
2011-05,Sussex Police,ES2NH4,3,0,4,6,34,9
2011-05,Sussex Police,ES2NH5,3,0,2,3,13,6
2011-05,Sussex Police,WC1NH9,11,0,3,0,7,12
2011-05,Sussex Police,WC1NH8,3,0,2,6,18,17
2011-05,Sussex Police,WW1NH5,2,2,2,12,38,22
2011-05,Sussex Police,EW2NH56,1,0,0,2,7,3
2011-05,Sussex Police,WW1NH4,7,0,2,6,36,10
2011-05,Sussex Police,EW2NH59,0,0,0,1,7,3
2011-05,Sussex Police,WC1NH1,10,0,1,16,38,63
2011-05,Sussex Police,EE1NH20,3,0,2,0,12,13
2011-05,Sussex Police,EH4NH16,6,0,10,1,18,8
2011-05,Sussex Police,WR5NH14,5,1,4,13,50,40
2011-05,Sussex Police,WA1NH9,5,0,1,5,34,16
2011-05,Sussex Police,GA1NH1,0,0,6,12,47,120
2011-05,Sussex Police,WM1NH3,3,0,0,6,27,12
2011-05,Sussex Police,WA3NH36,1,0,5,1,5,4
2011-05,Sussex Police,EW1NH19,2,0,0,2,21,15
2011-05,Sussex Police,EW1NH18,0,0,0,0,4,8
2011-05,Sussex Police,WM1NH6,5,0,3,1,16,11
2011-05,Sussex Police,WM1NH5,3,0,3,3,17,11
2011-05,Sussex Police,WM1NH4,0,0,0,1,143,8
2011-05,Sussex Police,EW1NH12,0,0,3,0,16,5
2011-05,Sussex Police,EW1NH11,3,0,1,1,14,7
2011-05,Sussex Police,EW1NH10,3,0,2,0,4,6
2011-05,Sussex Police,EW1NH17,1,0,2,1,8,2
2011-05,Sussex Police,WA3NH31,7,0,2,4,31,25
2011-05,Sussex Police,WH1NH3,4,1,1,14,46,51
2011-05,Sussex Police,CW2NH20,12,0,10,6,105,42
2011-05,Sussex Police,WW2NH8,2,1,0,17,32,30
2011-05,Sussex Police,WR3NH7,2,0,9,5,29,23
2011-05,Sussex Police,EW2NH61,0,0,0,2,6,2
2011-05,Sussex Police,WA1NH8,9,1,6,9,50,42
2011-05,Sussex Police,WM3NH1,4,0,4,1,15,9
2011-05,Sussex Police,WA1NH6,3,0,4,13,36,37
2011-05,Sussex Police,WR3NH8,4,1,5,25,90,44
2011-05,Sussex Police,WM3NH2,3,1,4,2,16,25
2011-05,Sussex Police,WM3NH5,1,0,1,4,31,31
2011-05,Sussex Police,WA1NH2,0,0,2,6,19,7
2011-05,Sussex Police,WA1NH1,4,0,5,1,11,22
2011-05,Sussex Police,EE1NH11,3,0,2,5,3,10
2011-05,Sussex Police,CE2NH2,4,1,2,3,39,6
2011-05,Sussex Police,EE1NH13,9,0,1,16,58,32
2011-05,Sussex Police,EE1NH12,8,0,4,39,158,106
2011-05,Sussex Police,CC2NH5,0,0,1,2,19,9
2011-05,Sussex Police,WC3NH22,3,0,1,1,37,12
2011-05,Sussex Police,WC3NH23,8,0,0,9,18,12
2011-05,Sussex Police,WC3NH20,1,0,2,5,26,21
2011-05,Sussex Police,WC3NH21,3,0,3,5,9,5
2011-05,Sussex Police,WC3NH24,6,0,1,1,11,12
2011-05,Sussex Police,ER2NH4,3,0,1,0,14,7
2011-05,Sussex Police,WH1NH5,1,0,1,4,38,28
2011-05,Sussex Police,WA3NH23,7,0,0,2,25,8
2011-05,Sussex Police,WM2NH6,4,0,3,3,26,15
2011-05,Sussex Police,ER2NH3,2,0,1,1,9,10
2011-05,Sussex Police,WM2NH4,2,0,6,4,29,25
2011-05,Sussex Police,WM2NH5,3,0,5,7,24,24
2011-05,Sussex Police,WM2NH2,0,0,2,7,20,24
2011-05,Sussex Police,WM2NH3,1,0,6,7,30,31
2011-05,Sussex Police,WM2NH1,2,0,4,9,57,29
2011-05,Sussex Police,EW1NH3,0,0,0,4,25,3
2011-05,Sussex Police,EW1NH2,0,0,1,2,8,1
2011-05,Sussex Police,EW1NH1,2,0,0,2,15,14
2011-05,Sussex Police,WR5NH3,1,1,1,26,50,71
2011-05,Sussex Police,EW1NH7,4,0,1,2,8,9
2011-05,Sussex Police,EW1NH6,1,0,0,3,12,5
2011-05,Sussex Police,EW1NH5,1,0,0,1,7,1
2011-05,Sussex Police,EW1NH4,0,0,1,3,16,10
2011-05,Sussex Police,ER3NH46,10,0,6,6,16,20
2011-05,Sussex Police,WW3NH14,3,0,9,3,24,13
2011-05,Sussex Police,ER3NH42,2,0,1,1,20,12
2011-05,Sussex Police,WW3NH7,0,0,0,0,2,4
2011-05,Sussex Police,WW3NH6,1,1,2,5,34,7
2011-05,Sussex Police,WW3NH5,1,0,7,1,14,14
2011-05,Sussex Police,WW3NH4,1,0,4,6,16,17
2011-05,Sussex Police,WW3NH3,1,0,4,6,30,3
2011-05,Sussex Police,WA2NH15,4,0,3,9,21,10
2011-05,Sussex Police,WA2NH16,8,0,0,3,23,12
2011-05,Sussex Police,WA2NH17,4,1,2,4,16,13
2011-05,Sussex Police,WA1NH4,6,1,4,6,44,29
2011-05,Sussex Police,WA2NH19,3,0,12,5,21,11
2011-05,Sussex Police,WW3NH9,0,1,2,0,9,3
2011-05,Sussex Police,WW3NH8,2,0,1,3,16,21
2011-05,Sussex Police,ES1NH10,0,0,3,1,14,9
2011-05,Sussex Police,WR2NH5,0,0,1,6,14,9
2011-05,Sussex Police,WR2NH4,12,1,1,7,37,28
2011-05,Sussex Police,WR2NH6,1,0,1,5,17,11
2011-05,Sussex Police,WC1NH6,1,0,1,1,5,11
2011-05,Sussex Police,WH2NH8,11,0,3,12,69,51
2011-05,Sussex Police,CE2NH10,5,0,11,5,49,30
2011-05,Sussex Police,EH2NH11,2,0,3,3,29,15
2011-05,Sussex Police,EH2NH10,6,0,7,4,88,13
2011-05,Sussex Police,EH2NH12,0,1,2,5,42,24
2011-05,Sussex Police,WW1NH1,14,4,8,30,129,136
2011-05,Sussex Police,WW1NH3,3,0,3,3,12,19
2011-05,Sussex Police,WW1NH2,3,2,6,10,59,23
2011-05,Sussex Police,EW1NH47,1,0,2,2,4,3
2011-05,Sussex Police,WW2NH9,5,0,2,9,34,33
2011-05,Sussex Police,WR1NH1,1,0,4,6,33,22
2011-05,Sussex Police,WC2NH16,3,0,0,0,15,9
2011-05,Sussex Police,WC2NH17,2,0,4,3,14,3
2011-05,Sussex Police,WC2NH14,3,0,8,11,34,25
2011-05,Sussex Police,WC2NH15,0,0,0,0,0,1
2011-05,Sussex Police,CW1NH1,3,0,23,23,95,49
2011-05,Sussex Police,CW1NH3,7,3,10,14,63,27
2011-05,Sussex Police,CW1NH2,2,0,8,10,31,16
2011-05,Sussex Police,EH2NH1,8,0,7,3,52,29
2011-05,Sussex Police,WA2NH20,6,0,5,2,20,14
2011-05,Sussex Police,WA2NH22,5,0,1,1,14,6
2011-05,Sussex Police,WR5NH13,0,0,5,6,55,25
