Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-06,West Yorkshire Police,AAN_HP,36,21,25,39,141,149
2011-06,West Yorkshire Police,DA_CEN,68,5,37,93,212,288
2011-06,West Yorkshire Police,CAN_MOR,56,1,55,59,269,182
2011-06,West Yorkshire Police,BA_GH,41,4,34,60,269,179
2011-06,West Yorkshire Police,FAN_UCV,48,0,26,26,196,119
2011-06,West Yorkshire Police,AAN_WI,93,2,30,81,324,260
2011-06,West Yorkshire Police,AAN_WO,105,7,57,66,318,231
2011-06,West Yorkshire Police,BA_CA,44,6,43,37,124,105
2011-06,West Yorkshire Police,EA_SPN,70,2,51,32,204,138
2011-06,West Yorkshire Police,DA_CAS,48,1,26,64,239,178
2011-06,West Yorkshire Police,HAN_EC,60,4,58,44,342,194
2011-06,West Yorkshire Police,BA_BRH,33,5,60,56,198,132
2011-06,West Yorkshire Police,AAN_NI,115,10,59,57,231,243
2011-06,West Yorkshire Police,DA_RUR,27,0,22,33,291,98
2011-06,West Yorkshire Police,DA_PK,53,4,42,63,275,187
2011-06,West Yorkshire Police,DA_NF,50,0,65,31,258,108
2011-06,West Yorkshire Police,AAN_NOA,85,1,27,41,295,192
2011-06,West Yorkshire Police,EA_KDD,17,0,16,11,64,40
2011-06,West Yorkshire Police,CAN_CH,85,9,70,138,379,275
2011-06,West Yorkshire Police,DA_SE,32,2,37,43,290,153
2011-06,West Yorkshire Police,CAN_CITY,50,7,75,104,345,640
2011-06,West Yorkshire Police,HAN_KE,57,2,38,60,270,209
2011-06,West Yorkshire Police,GAN_04,69,4,42,46,168,167
2011-06,West Yorkshire Police,CAN_RTH,46,0,37,65,272,174
2011-06,West Yorkshire Police,EA_HS,134,14,64,104,429,400
2011-06,West Yorkshire Police,FAN_LCV,55,2,49,31,207,153
2011-06,West Yorkshire Police,HAN_BW,25,1,33,23,136,90
2011-06,West Yorkshire Police,EA_HN,67,6,52,48,255,185
2011-06,West Yorkshire Police,BA_CWT,88,0,19,30,215,128
2011-06,West Yorkshire Police,EA_VYS,75,1,30,35,224,200
2011-06,West Yorkshire Police,BA_WH,26,0,13,9,109,76
2011-06,West Yorkshire Police,EA_DM,85,9,51,90,409,278
2011-06,West Yorkshire Police,HAN_SBWW,81,1,51,42,198,131
2011-06,West Yorkshire Police,DA_NW,42,2,68,37,225,108
2011-06,West Yorkshire Police,EA_BBB,40,3,33,38,240,177
2011-06,West Yorkshire Police,BA_RAM,94,6,65,31,188,160
2011-06,West Yorkshire Police,BA_KS,63,3,17,39,183,143
2011-06,West Yorkshire Police,HAN_WC,27,1,19,13,53,62
2011-06,West Yorkshire Police,GAN_06,35,2,25,33,157,104
2011-06,West Yorkshire Police,GAN_05,59,2,31,50,143,144
2011-06,West Yorkshire Police,BA_GKSM,26,0,24,12,144,79
2011-06,West Yorkshire Police,GAN_03,53,2,43,33,186,154
2011-06,West Yorkshire Police,GAN_02,42,4,39,46,225,202
2011-06,West Yorkshire Police,GAN_01,53,10,46,56,187,238
2011-06,West Yorkshire Police,FAN_HO,72,0,42,32,250,205
2011-06,West Yorkshire Police,FAN_HI,59,5,37,75,362,260
2011-06,West Yorkshire Police,HAN_NB,59,1,57,40,251,124
