Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-02,South Yorkshire,KD4,13,0,26,7,114,49
2011-02,South Yorkshire,KC2,13,0,11,8,66,31
2011-02,South Yorkshire,CB2,21,1,28,15,120,63
2011-02,South Yorkshire,CB3,19,0,15,15,242,92
2011-02,South Yorkshire,KA1,37,4,34,37,220,115
2011-02,South Yorkshire,CB1,14,0,18,20,193,76
2011-02,South Yorkshire,KC1,17,0,10,11,136,52
2011-02,South Yorkshire,KC3,4,0,10,8,80,26
2011-02,South Yorkshire,KA4,23,0,17,17,174,57
2011-02,South Yorkshire,KE4,13,0,9,15,136,63
2011-02,South Yorkshire,KE3,20,3,12,9,72,21
2011-02,South Yorkshire,KE2,39,2,27,12,193,61
2011-02,South Yorkshire,KE1,9,1,19,12,81,36
2011-02,South Yorkshire,AA5,2,0,6,0,10,7
2011-02,South Yorkshire,AD2,15,0,10,13,80,49
2011-02,South Yorkshire,AD3,26,0,11,5,19,21
2011-02,South Yorkshire,AD1,9,0,4,12,56,47
2011-02,South Yorkshire,KL4,18,0,25,16,102,43
2011-02,South Yorkshire,AB1,33,3,16,14,125,65
2011-02,South Yorkshire,AB2,44,0,11,21,110,79
2011-02,South Yorkshire,AB3,8,0,19,7,89,82
2011-02,South Yorkshire,BD1,11,1,21,9,64,18
2011-02,South Yorkshire,KD2,25,2,16,12,69,88
2011-02,South Yorkshire,BD3,5,0,6,7,76,24
2011-02,South Yorkshire,BD2,16,0,19,12,94,44
2011-02,South Yorkshire,BB2,19,1,22,15,127,69
2011-02,South Yorkshire,BB1,35,0,29,19,185,105
2011-02,South Yorkshire,KL1,8,0,2,8,84,21
2011-02,South Yorkshire,KF4,4,2,1,2,42,16
2011-02,South Yorkshire,KF2,7,0,18,0,34,23
2011-02,South Yorkshire,KF3,8,1,12,0,44,14
2011-02,South Yorkshire,KF1,13,0,18,3,46,33
2011-02,South Yorkshire,KL3,5,1,9,8,98,50
2011-02,South Yorkshire,KA2,31,2,36,25,181,75
2011-02,South Yorkshire,KB2,24,2,20,21,163,82
2011-02,South Yorkshire,KB3,33,4,18,19,150,75
2011-02,South Yorkshire,KB1,30,0,48,18,232,172
2011-02,South Yorkshire,KD1,52,11,37,114,478,519
2011-02,South Yorkshire,KB4,17,2,15,10,120,46
2011-02,South Yorkshire,KD3,19,3,19,23,195,94
2011-02,South Yorkshire,AE1,39,0,24,27,97,82
2011-02,South Yorkshire,KA3,28,1,21,18,161,76
2011-02,South Yorkshire,AE3,20,0,18,6,48,23
2011-02,South Yorkshire,AE2,37,0,19,25,100,60
2011-02,South Yorkshire,BA2,12,2,9,23,120,90
2011-02,South Yorkshire,BA1,20,3,21,65,216,167
2011-02,South Yorkshire,CA2,28,2,28,28,257,158
2011-02,South Yorkshire,CA1,45,0,12,27,165,78
2011-02,South Yorkshire,CC1,32,1,31,37,266,85
2011-02,South Yorkshire,KL2,11,0,6,7,70,31
2011-02,South Yorkshire,CC3,5,2,3,23,90,75
2011-02,South Yorkshire,CC2,21,1,23,24,242,83
2011-02,South Yorkshire,AC3,59,0,25,11,46,75
2011-02,South Yorkshire,AA4,21,1,12,15,81,48
2011-02,South Yorkshire,AC1,41,0,21,14,82,77
2011-02,South Yorkshire,AA6,21,0,13,23,153,61
2011-02,South Yorkshire,AA1,14,1,12,15,99,49
2011-02,South Yorkshire,AA3,19,0,22,55,251,131
2011-02,South Yorkshire,AA2,20,0,7,25,98,64
2011-02,South Yorkshire,KC4,4,2,8,9,86,46
2011-02,South Yorkshire,BC3,15,1,19,21,119,63
2011-02,South Yorkshire,BC1,52,1,10,16,213,82
2011-02,South Yorkshire,BC2,16,1,6,10,97,45
2011-02,South Yorkshire,AC2,37,0,19,7,136,71
