Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-05,Devon and Cornwall Constabulary,431.04,7,0,13,23,51,67
2011-05,Devon and Cornwall Constabulary,431.08,0,0,0,3,7,8
2011-05,Devon and Cornwall Constabulary,423.14,1,0,3,12,32,34
2011-05,Devon and Cornwall Constabulary,341.03,1,1,3,6,29,14
2011-05,Devon and Cornwall Constabulary,431.06,1,0,1,3,17,9
2011-05,Devon and Cornwall Constabulary,341.01,4,1,10,11,47,48
2011-05,Devon and Cornwall Constabulary,423.10,4,0,1,7,19,14
2011-05,Devon and Cornwall Constabulary,423.11,0,0,0,0,6,1
2011-05,Devon and Cornwall Constabulary,423.12,1,0,0,5,14,10
2011-05,Devon and Cornwall Constabulary,431.03,3,0,3,5,7,15
2011-05,Devon and Cornwall Constabulary,422.08,0,0,2,4,14,13
2011-05,Devon and Cornwall Constabulary,132.02,4,0,3,1,16,6
2011-05,Devon and Cornwall Constabulary,134.04,1,0,1,2,9,6
2011-05,Devon and Cornwall Constabulary,111.04,6,0,5,21,43,45
2011-05,Devon and Cornwall Constabulary,134.06,2,0,3,9,32,10
2011-05,Devon and Cornwall Constabulary,134.07,5,0,2,9,31,35
2011-05,Devon and Cornwall Constabulary,111.01,5,0,1,7,17,8
2011-05,Devon and Cornwall Constabulary,111.03,8,0,3,13,33,21
2011-05,Devon and Cornwall Constabulary,111.02,1,0,1,3,8,3
2011-05,Devon and Cornwall Constabulary,134.09,1,0,0,4,17,15
2011-05,Devon and Cornwall Constabulary,341.02,1,0,19,1,10,7
2011-05,Devon and Cornwall Constabulary,431.05,1,0,1,2,9,5
2011-05,Devon and Cornwall Constabulary,216.01,18,6,6,64,93,66
2011-05,Devon and Cornwall Constabulary,216.02,15,11,3,73,155,226
2011-05,Devon and Cornwall Constabulary,423.09,8,0,2,2,17,18
2011-05,Devon and Cornwall Constabulary,423.08,5,0,1,3,10,10
2011-05,Devon and Cornwall Constabulary,343.01,3,0,4,30,74,50
2011-05,Devon and Cornwall Constabulary,343.02,5,0,1,9,24,20
2011-05,Devon and Cornwall Constabulary,343.03,8,0,1,5,20,12
2011-05,Devon and Cornwall Constabulary,423.03,1,0,1,4,2,5
2011-05,Devon and Cornwall Constabulary,423.02,2,0,0,1,12,9
2011-05,Devon and Cornwall Constabulary,423.01,4,0,1,1,7,7
2011-05,Devon and Cornwall Constabulary,423.06,1,0,1,3,12,14
2011-05,Devon and Cornwall Constabulary,423.05,1,0,2,3,17,8
2011-05,Devon and Cornwall Constabulary,431.01,6,0,5,6,19,12
2011-05,Devon and Cornwall Constabulary,433.02,20,0,4,5,24,22
2011-05,Devon and Cornwall Constabulary,433.03,3,0,2,8,28,19
2011-05,Devon and Cornwall Constabulary,433.01,5,0,1,7,19,13
2011-05,Devon and Cornwall Constabulary,431.02,3,0,2,3,7,10
2011-05,Devon and Cornwall Constabulary,433.04,2,0,1,5,12,12
2011-05,Devon and Cornwall Constabulary,433.05,3,0,3,23,56,36
2011-05,Devon and Cornwall Constabulary,134.10,2,0,1,1,7,8
2011-05,Devon and Cornwall Constabulary,123.21,11,0,7,9,37,47
2011-05,Devon and Cornwall Constabulary,342.05,0,0,3,1,10,2
2011-05,Devon and Cornwall Constabulary,113.07,2,1,3,7,18,22
2011-05,Devon and Cornwall Constabulary,113.06,6,0,4,12,48,27
2011-05,Devon and Cornwall Constabulary,113.05,1,0,3,5,14,18
2011-05,Devon and Cornwall Constabulary,113.04,3,0,2,1,19,16
2011-05,Devon and Cornwall Constabulary,113.03,3,1,4,16,56,26
2011-05,Devon and Cornwall Constabulary,113.02,11,1,5,9,46,27
2011-05,Devon and Cornwall Constabulary,113.01,6,0,5,5,23,34
2011-05,Devon and Cornwall Constabulary,213.01,1,0,2,3,10,10
2011-05,Devon and Cornwall Constabulary,131.01,0,0,2,8,17,12
2011-05,Devon and Cornwall Constabulary,121.08,3,2,4,12,61,49
2011-05,Devon and Cornwall Constabulary,121.07,3,0,2,5,24,15
2011-05,Devon and Cornwall Constabulary,121.04,4,0,2,1,23,14
2011-05,Devon and Cornwall Constabulary,121.05,1,0,0,1,4,2
2011-05,Devon and Cornwall Constabulary,121.02,1,0,0,4,11,14
2011-05,Devon and Cornwall Constabulary,121.03,3,0,0,2,13,10
2011-05,Devon and Cornwall Constabulary,121.01,3,0,1,8,25,31
2011-05,Devon and Cornwall Constabulary,215.03,4,0,1,13,22,35
2011-05,Devon and Cornwall Constabulary,133.01,2,0,2,21,46,43
2011-05,Devon and Cornwall Constabulary,215.04,3,0,4,5,11,20
2011-05,Devon and Cornwall Constabulary,133.03,1,0,3,4,16,17
2011-05,Devon and Cornwall Constabulary,133.02,1,0,0,4,13,7
2011-05,Devon and Cornwall Constabulary,133.05,2,0,1,6,20,15
2011-05,Devon and Cornwall Constabulary,133.04,0,0,0,4,8,5
2011-05,Devon and Cornwall Constabulary,342.02,0,0,1,3,10,11
2011-05,Devon and Cornwall Constabulary,421.01,2,0,2,2,16,7
2011-05,Devon and Cornwall Constabulary,421.03,0,0,2,2,23,15
2011-05,Devon and Cornwall Constabulary,421.02,2,0,1,2,5,7
2011-05,Devon and Cornwall Constabulary,421.05,6,0,4,6,27,26
2011-05,Devon and Cornwall Constabulary,421.04,1,1,1,3,25,5
2011-05,Devon and Cornwall Constabulary,421.06,3,0,6,32,53,55
2011-05,Devon and Cornwall Constabulary,131.03,3,0,1,4,14,21
2011-05,Devon and Cornwall Constabulary,131.02,0,0,6,12,25,26
2011-05,Devon and Cornwall Constabulary,411.08,2,0,1,5,22,15
2011-05,Devon and Cornwall Constabulary,411.09,7,0,0,13,56,15
2011-05,Devon and Cornwall Constabulary,131.04,5,0,1,9,26,27
2011-05,Devon and Cornwall Constabulary,411.02,6,0,7,5,31,34
2011-05,Devon and Cornwall Constabulary,411.03,6,0,6,13,34,23
2011-05,Devon and Cornwall Constabulary,123.02,4,1,3,8,24,42
2011-05,Devon and Cornwall Constabulary,123.03,5,0,0,4,24,24
2011-05,Devon and Cornwall Constabulary,411.06,6,0,5,4,22,15
2011-05,Devon and Cornwall Constabulary,411.07,3,0,2,8,31,13
2011-05,Devon and Cornwall Constabulary,411.05,2,0,0,2,15,18
2011-05,Devon and Cornwall Constabulary,123.01,9,1,4,22,74,62
2011-05,Devon and Cornwall Constabulary,121.10,8,0,0,1,38,17
2011-05,Devon and Cornwall Constabulary,134.02,4,0,0,3,9,15
2011-05,Devon and Cornwall Constabulary,214.07,4,0,2,1,13,14
2011-05,Devon and Cornwall Constabulary,341.04,4,0,0,5,17,9
2011-05,Devon and Cornwall Constabulary,214.01,5,0,4,7,20,21
2011-05,Devon and Cornwall Constabulary,432.10,1,0,3,3,10,9
2011-05,Devon and Cornwall Constabulary,331.09,1,0,2,6,49,22
2011-05,Devon and Cornwall Constabulary,214.06,4,0,1,4,4,6
2011-05,Devon and Cornwall Constabulary,132.08,0,0,0,4,10,3
2011-05,Devon and Cornwall Constabulary,411.11,9,0,8,10,27,34
2011-05,Devon and Cornwall Constabulary,411.10,7,0,4,18,60,39
2011-05,Devon and Cornwall Constabulary,411.13,9,0,2,11,52,33
2011-05,Devon and Cornwall Constabulary,411.12,9,1,6,12,21,22
2011-05,Devon and Cornwall Constabulary,411.14,9,0,1,58,94,142
2011-05,Devon and Cornwall Constabulary,411.17,3,0,1,5,37,23
2011-05,Devon and Cornwall Constabulary,411.16,5,0,3,3,18,20
2011-05,Devon and Cornwall Constabulary,132.07,1,0,2,11,24,19
2011-05,Devon and Cornwall Constabulary,215.01,4,0,2,6,21,15
2011-05,Devon and Cornwall Constabulary,215.02,39,3,14,51,98,84
2011-05,Devon and Cornwall Constabulary,342.04,0,0,4,2,4,6
2011-05,Devon and Cornwall Constabulary,342.03,3,0,1,2,14,11
2011-05,Devon and Cornwall Constabulary,215.05,3,0,3,3,9,11
2011-05,Devon and Cornwall Constabulary,215.06,12,0,8,6,34,29
2011-05,Devon and Cornwall Constabulary,215.07,4,4,4,30,42,32
2011-05,Devon and Cornwall Constabulary,331.06,3,0,3,4,17,24
2011-05,Devon and Cornwall Constabulary,432.08,1,0,2,4,9,2
2011-05,Devon and Cornwall Constabulary,432.05,0,0,5,1,6,2
2011-05,Devon and Cornwall Constabulary,432.04,1,0,2,1,9,11
2011-05,Devon and Cornwall Constabulary,432.07,1,0,1,6,20,12
2011-05,Devon and Cornwall Constabulary,432.06,3,0,1,2,5,1
2011-05,Devon and Cornwall Constabulary,432.01,7,0,8,20,44,25
2011-05,Devon and Cornwall Constabulary,432.03,1,0,1,1,9,4
2011-05,Devon and Cornwall Constabulary,432.02,2,0,4,1,9,8
2011-05,Devon and Cornwall Constabulary,211.04,3,0,0,18,24,16
2011-05,Devon and Cornwall Constabulary,211.05,11,0,5,20,69,31
2011-05,Devon and Cornwall Constabulary,213.08,1,0,0,0,10,5
2011-05,Devon and Cornwall Constabulary,213.09,0,0,0,3,6,1
2011-05,Devon and Cornwall Constabulary,211.01,18,0,14,11,34,38
2011-05,Devon and Cornwall Constabulary,211.02,5,1,1,3,13,11
2011-05,Devon and Cornwall Constabulary,111.05,5,0,5,5,33,15
2011-05,Devon and Cornwall Constabulary,213.02,0,0,1,2,5,8
2011-05,Devon and Cornwall Constabulary,213.03,2,0,2,5,23,12
2011-05,Devon and Cornwall Constabulary,331.02,3,0,3,10,31,12
2011-05,Devon and Cornwall Constabulary,213.06,3,0,3,0,11,4
2011-05,Devon and Cornwall Constabulary,311.11,2,0,0,4,6,4
2011-05,Devon and Cornwall Constabulary,311.12,2,0,2,4,4,5
2011-05,Devon and Cornwall Constabulary,213.05,0,0,0,1,3,2
2011-05,Devon and Cornwall Constabulary,214.09,0,0,0,0,4,2
2011-05,Devon and Cornwall Constabulary,211.03,2,0,6,6,19,19
2011-05,Devon and Cornwall Constabulary,422.01,4,0,0,0,8,4
2011-05,Devon and Cornwall Constabulary,422.02,6,0,6,9,39,15
2011-05,Devon and Cornwall Constabulary,422.03,5,0,4,1,15,15
2011-05,Devon and Cornwall Constabulary,422.04,1,0,0,2,9,3
2011-05,Devon and Cornwall Constabulary,422.05,4,0,6,2,5,4
2011-05,Devon and Cornwall Constabulary,422.06,4,0,1,3,15,14
2011-05,Devon and Cornwall Constabulary,422.07,4,0,0,3,9,5
2011-05,Devon and Cornwall Constabulary,114.06,6,0,0,1,20,13
2011-05,Devon and Cornwall Constabulary,422.09,8,0,2,10,39,26
2011-05,Devon and Cornwall Constabulary,114.04,2,0,0,0,8,10
2011-05,Devon and Cornwall Constabulary,114.03,3,0,0,15,34,27
2011-05,Devon and Cornwall Constabulary,124.05,5,0,3,3,31,25
2011-05,Devon and Cornwall Constabulary,124.04,2,0,2,0,12,18
