Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Other crime
2011-06,Northamptonshire Police,SCT112,11,1,9,17,20,40
2011-06,Northamptonshire Police,SCT141,14,2,23,50,145,100
2011-06,Northamptonshire Police,SCT164,60,3,38,90,348,275
2011-06,Northamptonshire Police,SCT152,14,2,11,18,50,86
2011-06,Northamptonshire Police,SCT165,66,9,35,74,345,261
2011-06,Northamptonshire Police,SCT151,35,0,23,21,135,146
2011-06,Northamptonshire Police,SCT101,9,0,8,4,36,30
2011-06,Northamptonshire Police,SCT103,16,1,6,26,122,95
2011-06,Northamptonshire Police,SCT102,13,3,12,34,200,126
2011-06,Northamptonshire Police,SCT163,59,11,46,90,288,259
2011-06,Northamptonshire Police,SCT162,29,8,21,137,372,334
2011-06,Northamptonshire Police,SCT111,55,3,21,116,338,264
2011-06,Northamptonshire Police,SCT122,14,1,9,22,153,82
2011-06,Northamptonshire Police,SCT121,40,4,18,76,284,224
2011-06,Northamptonshire Police,SCT142,26,0,18,24,122,133
2011-06,Northamptonshire Police,SCT131,32,16,29,79,304,279
2011-06,Northamptonshire Police,SCT132,14,0,9,17,92,51
