Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,Gloucestershire Constabulary,FA9,3,0,2,10,25,7,0,9,1,0,1
2011-10,Gloucestershire Constabulary,CB2,5,0,3,6,20,2,2,4,1,0,2
2011-10,Gloucestershire Constabulary,CB3,7,1,3,1,23,0,2,7,0,1,1
2011-10,Gloucestershire Constabulary,CB1,2,0,1,1,5,1,1,0,0,0,0
2011-10,Gloucestershire Constabulary,CB4,12,0,6,13,82,24,3,16,5,1,1
2011-10,Gloucestershire Constabulary,AB1,4,0,4,0,9,0,0,6,1,0,0
2011-10,Gloucestershire Constabulary,AB2,17,0,8,50,168,27,63,46,8,8,6
2011-10,Gloucestershire Constabulary,AB3,5,0,2,4,12,2,0,14,1,2,2
2011-10,Gloucestershire Constabulary,AB4,8,1,4,3,14,4,0,7,0,0,0
2011-10,Gloucestershire Constabulary,AB5,34,0,19,4,47,10,3,4,5,0,4
2011-10,Gloucestershire Constabulary,AB6,17,0,8,4,29,6,2,8,1,0,2
2011-10,Gloucestershire Constabulary,AB7,10,0,6,3,23,7,8,9,3,1,1
2011-10,Gloucestershire Constabulary,BB7,14,2,7,8,59,3,0,16,5,2,2
2011-10,Gloucestershire Constabulary,BB6,9,1,3,8,37,9,2,11,2,0,1
2011-10,Gloucestershire Constabulary,BB5,8,0,3,13,56,12,4,10,2,1,3
2011-10,Gloucestershire Constabulary,BB4,12,1,3,7,57,11,1,6,0,0,1
2011-10,Gloucestershire Constabulary,BB3,7,0,10,14,84,11,7,6,2,0,6
2011-10,Gloucestershire Constabulary,BB2,6,3,12,10,44,7,1,8,0,0,3
2011-10,Gloucestershire Constabulary,BB1,5,0,5,5,25,11,0,3,2,2,1
2011-10,Gloucestershire Constabulary,FA8,2,0,0,2,7,1,0,2,0,0,3
2011-10,Gloucestershire Constabulary,FA1,6,0,0,4,4,1,0,8,1,0,0
2011-10,Gloucestershire Constabulary,FA2,2,0,2,4,20,2,0,4,1,0,0
2011-10,Gloucestershire Constabulary,FA3,4,0,4,2,15,5,1,6,3,1,5
2011-10,Gloucestershire Constabulary,BB8,6,1,3,4,58,10,2,6,3,2,3
2011-10,Gloucestershire Constabulary,FA6,15,0,5,27,109,29,6,22,8,3,1
2011-10,Gloucestershire Constabulary,FA7,2,0,1,2,12,3,0,4,1,1,1
2011-10,Gloucestershire Constabulary,FA4,6,0,0,2,23,3,0,10,0,0,6
2011-10,Gloucestershire Constabulary,FA5,4,0,3,5,16,4,1,15,0,0,3
2011-10,Gloucestershire Constabulary,DA4,2,0,2,2,3,1,0,4,1,0,0
2011-10,Gloucestershire Constabulary,DA5,3,0,4,0,4,3,0,0,0,0,0
2011-10,Gloucestershire Constabulary,DA6,5,0,6,5,48,8,1,18,2,2,0
2011-10,Gloucestershire Constabulary,DA7,6,0,5,1,43,2,1,8,3,0,3
2011-10,Gloucestershire Constabulary,DA1,9,1,10,5,81,16,8,20,4,0,10
2011-10,Gloucestershire Constabulary,DA2,7,0,3,4,15,7,0,8,0,1,1
2011-10,Gloucestershire Constabulary,DA3,13,0,1,3,32,13,0,6,1,2,2
2011-10,Gloucestershire Constabulary,EA1,5,0,13,9,42,3,2,3,1,0,3
2011-10,Gloucestershire Constabulary,EA3,15,0,10,10,56,16,3,8,1,0,1
2011-10,Gloucestershire Constabulary,EA2,5,0,4,10,101,20,0,9,3,1,2
2011-10,Gloucestershire Constabulary,EA5,2,0,0,1,25,7,0,1,0,0,0
2011-10,Gloucestershire Constabulary,EA4,3,0,7,8,74,11,2,10,0,1,3
2011-10,Gloucestershire Constabulary,BA4,18,1,12,26,137,19,11,30,15,2,2
2011-10,Gloucestershire Constabulary,BA2,2,0,3,3,21,2,2,9,1,2,2
2011-10,Gloucestershire Constabulary,BA3,7,0,7,8,83,11,0,12,2,4,0
2011-10,Gloucestershire Constabulary,BA1,12,0,8,50,208,22,48,56,16,20,11
2011-10,Gloucestershire Constabulary,CA3,1,0,0,4,25,4,1,6,2,0,0
2011-10,Gloucestershire Constabulary,CA2,5,0,8,8,54,3,0,6,2,1,0
2011-10,Gloucestershire Constabulary,CA1,11,3,18,30,139,27,11,24,9,5,2
2011-10,Gloucestershire Constabulary,CA4,2,0,4,9,81,12,2,8,1,1,4
2011-10,Gloucestershire Constabulary,AA5,12,0,2,6,38,10,0,8,0,0,0
2011-10,Gloucestershire Constabulary,AA4,20,0,7,4,29,10,11,5,1,1,0
2011-10,Gloucestershire Constabulary,AA7,18,0,7,8,62,13,1,10,5,3,1
2011-10,Gloucestershire Constabulary,AA6,10,0,8,0,11,7,0,4,1,0,1
2011-10,Gloucestershire Constabulary,AA1,11,0,9,9,51,14,4,6,5,1,2
2011-10,Gloucestershire Constabulary,AA3,34,1,14,15,83,7,8,11,5,7,4
2011-10,Gloucestershire Constabulary,AA2,5,0,2,1,10,2,0,2,3,1,1
