Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Cumbria Constabulary,GARS07,0,0,4,2,11,6,0,4,0,0,1
2011-12,Cumbria Constabulary,GARS06,7,0,3,8,29,16,4,7,3,1,4
2011-12,Cumbria Constabulary,GARS05,0,0,1,4,24,5,0,5,1,0,0
2011-12,Cumbria Constabulary,GARS04,4,0,1,7,36,7,1,3,0,0,2
2011-12,Cumbria Constabulary,GARS03,4,0,4,9,59,10,8,8,4,3,2
2011-12,Cumbria Constabulary,GARS02,5,0,5,12,42,11,3,10,2,4,1
2011-12,Cumbria Constabulary,GARS01,9,1,5,51,187,27,31,28,13,10,8
2011-12,Cumbria Constabulary,GARY01,2,0,0,4,1,1,1,0,0,0,0
2011-12,Cumbria Constabulary,GARS09,1,0,0,8,39,9,6,14,4,2,1
2011-12,Cumbria Constabulary,GARS08,0,0,0,1,12,5,1,3,0,0,0
2011-12,Cumbria Constabulary,GARZ05,1,0,0,1,11,0,0,4,0,0,1
2011-12,Cumbria Constabulary,GARX10,1,0,1,12,37,8,4,4,1,3,0
2011-12,Cumbria Constabulary,GARZ04,4,0,2,6,11,5,0,3,3,0,2
2011-12,Cumbria Constabulary,GARU01,6,0,3,13,73,23,5,3,2,1,3
2011-12,Cumbria Constabulary,GARU03,24,0,4,22,121,28,18,16,16,5,2
2011-12,Cumbria Constabulary,GARU02,2,0,8,16,49,27,7,9,7,1,1
2011-12,Cumbria Constabulary,GARU07,6,0,2,2,19,10,0,4,1,1,0
2011-12,Cumbria Constabulary,GARY08,3,0,3,20,70,13,6,4,7,5,7
2011-12,Cumbria Constabulary,GARU09,6,0,0,2,19,6,1,2,1,0,3
2011-12,Cumbria Constabulary,GARU08,3,0,1,8,44,10,3,6,4,4,2
2011-12,Cumbria Constabulary,GARV02,6,0,1,5,36,11,1,6,2,1,0
2011-12,Cumbria Constabulary,GARV03,2,0,3,5,55,12,2,2,5,1,3
2011-12,Cumbria Constabulary,GARV01,5,0,0,5,41,9,0,3,4,0,2
2011-12,Cumbria Constabulary,GARV04,5,0,2,9,12,6,1,3,3,3,1
2011-12,Cumbria Constabulary,GARV05,5,0,2,30,121,15,17,10,11,11,2
2011-12,Cumbria Constabulary,GARX04,5,0,2,13,58,17,1,5,2,1,1
2011-12,Cumbria Constabulary,GARX05,3,0,3,10,33,6,1,0,3,5,2
2011-12,Cumbria Constabulary,GARX06,1,0,0,1,7,2,0,1,0,0,3
2011-12,Cumbria Constabulary,GARX07,2,0,2,8,30,7,0,2,0,2,1
2011-12,Cumbria Constabulary,GARY09,2,0,0,6,18,2,4,3,0,1,0
2011-12,Cumbria Constabulary,GARX01,1,0,2,0,6,2,4,3,1,1,4
2011-12,Cumbria Constabulary,GARX02,6,0,2,4,39,4,1,7,1,0,1
2011-12,Cumbria Constabulary,GARX03,4,0,0,35,157,17,61,16,13,14,4
2011-12,Cumbria Constabulary,GARY05,2,0,0,2,18,4,0,6,1,1,1
2011-12,Cumbria Constabulary,GARY04,0,0,2,3,10,2,0,5,2,0,4
2011-12,Cumbria Constabulary,GARY07,3,0,0,2,7,1,1,2,2,0,1
2011-12,Cumbria Constabulary,GARY06,2,0,0,5,8,3,0,6,0,0,0
2011-12,Cumbria Constabulary,GARX08,4,0,5,8,43,11,6,8,3,1,0
2011-12,Cumbria Constabulary,GARX09,2,0,1,15,54,20,2,2,2,2,1
2011-12,Cumbria Constabulary,GARY03,5,0,2,4,17,2,0,6,2,0,2
2011-12,Cumbria Constabulary,GARY02,2,0,0,3,11,2,0,2,1,1,0
2011-12,Cumbria Constabulary,GARU10,3,0,3,5,13,3,0,2,0,1,2
2011-12,Cumbria Constabulary,GARU11,2,0,1,3,4,1,1,2,1,0,0
2011-12,Cumbria Constabulary,GARZ02,6,1,3,25,89,24,14,13,4,5,2
2011-12,Cumbria Constabulary,GARZ03,3,0,1,10,9,3,1,3,0,0,1
2011-12,Cumbria Constabulary,GARZ01,5,0,4,11,44,15,6,4,3,3,2
