Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Cumbria Constabulary,GARS07,3,0,1,2,8,11,0,5,0,0,1
2011-11,Cumbria Constabulary,GARS06,5,0,5,9,32,9,6,14,3,0,1
2011-11,Cumbria Constabulary,GARS05,1,0,2,5,27,4,0,1,0,1,0
2011-11,Cumbria Constabulary,GARS04,6,0,2,3,30,15,0,7,0,1,2
2011-11,Cumbria Constabulary,GARS03,4,1,0,9,40,24,2,7,1,4,2
2011-11,Cumbria Constabulary,GARS02,8,1,2,11,58,20,1,4,2,1,2
2011-11,Cumbria Constabulary,GARS01,7,1,5,64,165,32,52,21,10,12,5
2011-11,Cumbria Constabulary,GARY01,4,0,0,1,3,0,0,2,1,0,0
2011-11,Cumbria Constabulary,GARS09,3,0,3,6,35,11,3,8,2,0,6
2011-11,Cumbria Constabulary,GARS08,1,0,1,5,3,5,0,5,0,2,1
2011-11,Cumbria Constabulary,GARZ05,2,0,2,1,7,2,1,3,4,0,0
2011-11,Cumbria Constabulary,GARX10,4,1,1,19,72,10,8,5,7,7,1
2011-11,Cumbria Constabulary,GARZ04,2,0,10,6,16,6,1,4,2,1,3
2011-11,Cumbria Constabulary,GARU01,1,0,0,22,72,44,3,5,4,1,1
2011-11,Cumbria Constabulary,GARU03,5,2,8,29,102,30,36,15,13,12,6
2011-11,Cumbria Constabulary,GARU02,10,0,7,12,72,30,2,12,11,9,3
2011-11,Cumbria Constabulary,GARU07,5,0,1,4,20,8,3,5,0,0,1
2011-11,Cumbria Constabulary,GARY08,6,0,8,18,85,25,7,4,5,5,6
2011-11,Cumbria Constabulary,GARU09,2,0,2,5,18,11,2,5,3,0,3
2011-11,Cumbria Constabulary,GARU08,2,0,3,7,44,8,3,12,4,3,2
2011-11,Cumbria Constabulary,GARV02,0,0,3,13,40,8,1,2,0,0,0
2011-11,Cumbria Constabulary,GARV03,2,0,2,9,50,15,2,6,6,3,2
2011-11,Cumbria Constabulary,GARV01,1,0,5,15,62,13,2,6,3,1,1
2011-11,Cumbria Constabulary,GARV04,3,0,0,14,22,15,1,2,2,0,1
2011-11,Cumbria Constabulary,GARV05,7,1,1,25,95,21,8,11,9,1,4
2011-11,Cumbria Constabulary,GARX04,9,0,2,7,73,25,5,13,2,1,6
2011-11,Cumbria Constabulary,GARX05,2,0,6,9,58,7,3,41,6,3,2
2011-11,Cumbria Constabulary,GARX06,3,0,0,6,22,3,0,2,0,1,3
2011-11,Cumbria Constabulary,GARX07,1,0,2,2,48,24,3,3,3,3,0
2011-11,Cumbria Constabulary,GARY09,0,0,1,3,14,4,5,2,2,0,1
2011-11,Cumbria Constabulary,GARX01,3,0,1,0,11,1,4,2,1,1,4
2011-11,Cumbria Constabulary,GARX02,12,0,4,9,37,8,0,5,4,2,4
2011-11,Cumbria Constabulary,GARX03,3,0,2,33,115,15,71,8,14,21,2
2011-11,Cumbria Constabulary,GARY05,2,0,1,1,13,12,1,10,0,0,0
2011-11,Cumbria Constabulary,GARY04,7,0,3,6,13,7,1,6,1,1,1
2011-11,Cumbria Constabulary,GARY07,4,0,0,1,5,2,0,4,0,2,1
2011-11,Cumbria Constabulary,GARY06,2,0,0,2,16,1,0,4,0,0,1
2011-11,Cumbria Constabulary,GARX08,5,0,7,12,48,23,7,5,3,3,4
2011-11,Cumbria Constabulary,GARX09,11,1,4,9,52,11,6,12,6,3,1
2011-11,Cumbria Constabulary,GARY03,9,0,5,3,21,2,1,9,2,1,1
2011-11,Cumbria Constabulary,GARY02,5,0,2,4,17,0,1,5,1,1,2
2011-11,Cumbria Constabulary,GARU10,15,0,1,2,16,1,0,2,1,0,1
2011-11,Cumbria Constabulary,GARU11,2,0,2,5,8,2,0,0,0,0,0
2011-11,Cumbria Constabulary,GARZ02,6,1,3,31,97,30,11,13,0,6,3
2011-11,Cumbria Constabulary,GARZ03,2,0,1,4,6,4,0,4,4,2,0
2011-11,Cumbria Constabulary,GARZ01,5,0,1,9,70,37,8,11,4,6,1
