Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Northamptonshire Police,SCT112,7,1,5,10,21,7,9,15,3,3,1
2011-11,Northamptonshire Police,SCT141,26,2,11,52,139,24,10,22,6,5,4
2011-11,Northamptonshire Police,SCT164,64,6,59,85,283,68,18,63,18,9,28
2011-11,Northamptonshire Police,SCT152,11,1,8,11,64,13,3,10,4,1,8
2011-11,Northamptonshire Police,SCT165,61,10,67,63,217,61,30,57,16,12,13
2011-11,Northamptonshire Police,SCT151,30,2,18,23,100,26,3,26,4,2,17
2011-11,Northamptonshire Police,SCT101,11,0,5,9,36,14,2,20,0,0,6
2011-11,Northamptonshire Police,SCT103,7,1,10,30,88,21,3,25,2,4,9
2011-11,Northamptonshire Police,SCT102,19,2,19,29,122,35,11,25,7,4,5
2011-11,Northamptonshire Police,SCT163,51,19,84,73,221,78,26,55,12,13,11
2011-11,Northamptonshire Police,SCT162,34,8,34,131,292,59,55,128,31,23,19
2011-11,Northamptonshire Police,SCT111,43,9,21,119,245,75,33,48,20,11,15
2011-11,Northamptonshire Police,SCT122,23,1,17,29,120,31,3,27,2,1,8
2011-11,Northamptonshire Police,SCT121,22,3,43,88,258,69,37,54,15,12,19
2011-11,Northamptonshire Police,SCT142,33,2,34,36,93,23,11,46,12,3,13
2011-11,Northamptonshire Police,SCT131,27,9,19,65,231,62,49,55,24,12,24
2011-11,Northamptonshire Police,SCT132,9,0,15,15,51,15,3,10,2,0,14
