Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Essex Police,133,12,0,9,25,47,32,7,6,1,5,0
2011-11,Essex Police,132,11,0,18,14,20,6,1,9,2,0,1
2011-11,Essex Police,131,18,1,9,5,21,3,3,12,1,0,4
2011-11,Essex Police,130,21,2,17,13,42,14,7,19,0,3,3
2011-11,Essex Police,137,20,2,14,21,73,16,7,12,8,3,8
2011-11,Essex Police,136,33,5,8,42,93,32,58,36,11,14,10
2011-11,Essex Police,135,19,0,9,4,25,5,3,7,1,0,2
2011-11,Essex Police,134,6,0,8,5,13,2,0,8,1,1,0
2011-11,Essex Police,139,10,1,7,7,38,4,2,14,1,0,2
2011-11,Essex Police,138,16,5,23,19,61,9,17,14,6,2,5
2011-11,Essex Police,24,8,0,10,5,39,7,4,11,3,1,0
2011-11,Essex Police,25,13,0,5,3,6,0,0,6,1,0,5
2011-11,Essex Police,26,3,0,7,7,22,7,15,6,3,2,8
2011-11,Essex Police,27,1,0,4,4,10,2,1,2,0,1,0
2011-11,Essex Police,20,3,0,2,2,7,3,0,2,0,0,1
2011-11,Essex Police,21,8,1,4,10,39,7,4,8,2,0,1
2011-11,Essex Police,22,4,0,7,20,43,16,12,14,0,4,2
2011-11,Essex Police,23,13,1,15,7,23,12,0,5,0,2,0
2011-11,Essex Police,28,1,0,3,2,7,0,0,1,0,0,2
2011-11,Essex Police,29,3,0,4,3,18,4,0,3,1,0,0
2011-11,Essex Police,4,7,0,5,0,10,4,1,4,3,0,0
2011-11,Essex Police,8,4,0,3,1,13,3,1,3,3,0,0
2011-11,Essex Police,120,5,0,5,4,17,5,1,5,0,1,1
2011-11,Essex Police,121,6,0,8,10,35,25,2,6,0,1,0
2011-11,Essex Police,122,7,0,3,2,15,5,0,4,0,0,0
2011-11,Essex Police,123,8,1,5,24,55,8,13,12,4,6,3
2011-11,Essex Police,124,17,1,12,11,72,17,4,19,8,4,4
2011-11,Essex Police,125,19,0,8,7,29,14,1,16,2,2,4
2011-11,Essex Police,126,14,1,17,7,41,12,4,6,0,1,4
2011-11,Essex Police,127,22,1,21,12,42,11,6,13,1,2,1
2011-11,Essex Police,128,15,1,10,4,27,12,0,5,3,0,0
2011-11,Essex Police,129,14,2,21,18,52,12,4,6,1,4,1
2011-11,Essex Police,59,0,0,1,2,5,2,0,2,0,1,0
2011-11,Essex Police,58,16,0,15,12,68,23,11,18,5,2,3
2011-11,Essex Police,55,0,0,4,3,4,4,1,1,0,0,2
2011-11,Essex Police,54,0,0,2,2,3,0,0,0,0,0,0
2011-11,Essex Police,57,19,1,12,43,93,38,34,23,7,4,8
2011-11,Essex Police,56,28,0,13,27,95,50,2,7,3,1,1
2011-11,Essex Police,51,9,3,20,23,45,12,12,29,0,3,8
2011-11,Essex Police,50,9,0,5,4,7,1,0,8,0,0,0
2011-11,Essex Police,53,1,0,4,10,12,9,0,3,1,0,0
2011-11,Essex Police,52,5,0,1,1,3,1,1,3,0,0,0
2011-11,Essex Police,115,19,0,8,8,19,8,4,5,3,1,0
2011-11,Essex Police,114,17,1,13,17,55,10,13,29,1,1,1
2011-11,Essex Police,88,18,0,13,8,36,13,4,11,1,4,0
2011-11,Essex Police,89,9,1,5,17,67,19,4,10,2,1,0
2011-11,Essex Police,111,6,0,19,10,25,3,1,12,1,1,1
2011-11,Essex Police,110,14,0,30,24,59,14,57,39,6,6,7
2011-11,Essex Police,113,7,0,3,1,13,5,8,6,1,0,0
2011-11,Essex Police,112,10,0,9,5,40,5,2,7,1,2,1
2011-11,Essex Police,82,0,0,2,2,2,3,0,2,2,1,1
2011-11,Essex Police,83,4,0,4,1,8,3,0,0,2,0,0
2011-11,Essex Police,80,6,0,13,17,25,12,1,7,3,0,1
2011-11,Essex Police,81,6,0,1,3,17,3,2,2,1,0,0
2011-11,Essex Police,86,27,0,10,16,59,19,7,21,1,4,0
2011-11,Essex Police,87,41,2,22,30,93,29,7,26,8,6,5
2011-11,Essex Police,84,2,0,2,4,15,4,0,0,1,0,1
2011-11,Essex Police,85,51,7,32,98,223,63,63,81,16,21,9
2011-11,Essex Police,3,5,0,1,3,14,2,3,6,1,1,0
2011-11,Essex Police,7,7,0,4,4,12,3,1,2,0,0,0
2011-11,Essex Police,108,18,1,3,15,35,5,0,2,3,3,0
2011-11,Essex Police,109,18,0,15,8,26,12,3,5,0,1,4
2011-11,Essex Police,102,15,0,12,27,62,8,62,49,7,1,2
2011-11,Essex Police,103,20,1,11,10,26,5,6,10,1,0,1
2011-11,Essex Police,100,25,1,16,19,48,13,10,30,4,0,3
2011-11,Essex Police,101,10,4,10,18,41,38,5,3,4,4,1
2011-11,Essex Police,106,13,0,11,12,25,8,0,10,2,1,3
2011-11,Essex Police,107,20,1,5,7,18,9,3,15,3,3,2
2011-11,Essex Police,104,7,4,21,22,54,27,4,11,1,4,0
2011-11,Essex Police,105,5,0,1,5,14,7,0,3,3,0,0
2011-11,Essex Police,39,18,1,9,47,71,21,58,42,9,16,4
2011-11,Essex Police,38,9,0,1,0,3,1,1,4,2,0,0
2011-11,Essex Police,33,15,0,2,5,24,1,1,5,2,0,1
2011-11,Essex Police,32,10,1,9,12,29,10,7,3,3,2,3
2011-11,Essex Police,31,2,0,9,3,4,4,0,9,0,1,2
2011-11,Essex Police,30,2,0,4,2,11,2,3,0,0,2,0
2011-11,Essex Police,37,12,0,13,6,27,13,3,7,2,1,2
2011-11,Essex Police,36,15,0,9,4,13,6,0,4,1,1,0
2011-11,Essex Police,35,2,1,5,8,21,8,2,2,0,1,0
2011-11,Essex Police,34,3,0,4,1,2,0,0,3,0,0,1
2011-11,Essex Police,60,4,0,1,3,16,4,1,1,0,0,0
2011-11,Essex Police,61,1,0,5,9,11,13,4,3,0,0,0
2011-11,Essex Police,62,5,0,2,1,3,1,3,2,0,1,0
2011-11,Essex Police,63,6,0,0,2,12,3,1,4,4,0,1
2011-11,Essex Police,64,7,1,1,3,2,3,1,6,0,0,0
2011-11,Essex Police,65,4,0,1,5,15,6,0,3,1,1,0
2011-11,Essex Police,66,0,0,0,1,3,0,0,0,1,0,0
2011-11,Essex Police,67,1,0,4,2,0,0,0,2,0,0,0
2011-11,Essex Police,68,3,0,1,1,7,0,0,4,0,0,1
2011-11,Essex Police,69,1,0,1,0,2,0,0,2,0,0,0
2011-11,Essex Police,2,4,1,3,18,23,8,21,6,2,5,0
2011-11,Essex Police,6,3,0,1,7,43,10,6,8,1,1,2
2011-11,Essex Police,99,7,2,15,10,35,15,1,9,4,2,1
2011-11,Essex Police,98,16,2,11,21,37,20,19,13,3,0,4
2011-11,Essex Police,91,8,0,4,4,27,2,4,0,1,0,2
2011-11,Essex Police,90,29,0,28,19,70,22,4,18,2,5,2
2011-11,Essex Police,93,3,0,4,2,11,3,0,4,0,0,2
2011-11,Essex Police,92,4,0,5,2,23,2,7,5,1,1,0
2011-11,Essex Police,95,4,0,2,4,13,0,10,5,0,0,0
2011-11,Essex Police,94,8,0,2,6,10,2,0,3,1,1,2
2011-11,Essex Police,97,10,0,4,2,24,9,0,3,1,1,1
2011-11,Essex Police,96,10,1,2,2,17,4,2,2,2,0,1
2011-11,Essex Police,11,6,0,2,1,6,3,0,1,1,0,0
2011-11,Essex Police,10,3,1,0,4,11,1,0,0,3,0,0
2011-11,Essex Police,13,8,0,1,4,3,1,0,8,0,0,0
2011-11,Essex Police,12,13,0,0,0,2,0,0,1,0,2,1
2011-11,Essex Police,15,5,0,9,35,65,14,42,54,10,7,2
2011-11,Essex Police,14,3,0,2,5,9,1,0,1,0,0,0
2011-11,Essex Police,17,8,1,3,4,13,3,1,12,0,2,3
2011-11,Essex Police,16,4,0,2,6,15,3,2,7,0,1,2
2011-11,Essex Police,19,3,1,3,7,14,3,0,7,1,0,0
2011-11,Essex Police,18,13,1,4,28,69,12,8,19,4,5,1
2011-11,Essex Police,117,11,0,15,20,57,21,3,12,3,3,2
2011-11,Essex Police,116,6,0,12,3,6,5,1,1,0,1,2
2011-11,Essex Police,41,10,2,11,19,31,16,5,13,3,1,0
2011-11,Essex Police,48,1,0,1,8,14,11,0,3,0,1,0
2011-11,Essex Police,49,10,2,18,21,73,31,12,13,2,3,2
2011-11,Essex Police,46,5,0,4,10,25,6,13,4,1,1,1
2011-11,Essex Police,119,6,0,4,6,10,3,3,4,1,0,0
2011-11,Essex Police,44,0,0,0,0,6,0,0,1,0,0,2
2011-11,Essex Police,45,1,0,5,7,20,7,1,1,0,0,0
2011-11,Essex Police,42,1,0,3,2,6,0,0,1,1,0,1
2011-11,Essex Police,43,0,0,5,1,14,2,0,6,0,0,0
2011-11,Essex Police,40,14,1,17,23,62,23,7,15,1,2,2
2011-11,Essex Police,118,12,0,7,14,27,9,1,6,2,3,2
2011-11,Essex Police,1,1,0,3,16,65,8,8,6,2,5,3
2011-11,Essex Police,5,6,0,3,7,35,17,1,4,3,1,1
2011-11,Essex Police,9,6,0,4,12,31,18,4,6,1,0,2
2011-11,Essex Police,145,4,0,14,19,48,8,0,8,0,4,2
2011-11,Essex Police,142,0,0,0,0,0,0,0,0,0,1,0
2011-11,Essex Police,140,17,1,24,25,51,20,19,12,2,5,3
2011-11,Essex Police,141,0,0,1,7,4,1,8,9,4,29,5
2011-11,Essex Police,77,7,0,8,8,23,7,6,5,1,1,1
2011-11,Essex Police,76,11,1,10,8,12,1,5,8,0,1,1
2011-11,Essex Police,75,8,0,6,9,27,8,4,3,3,2,4
2011-11,Essex Police,74,18,2,7,30,62,28,9,13,2,4,2
2011-11,Essex Police,73,0,0,0,0,2,0,0,0,0,0,0
2011-11,Essex Police,72,0,0,0,3,7,1,0,2,0,0,0
2011-11,Essex Police,71,0,0,1,0,0,3,0,1,0,0,0
2011-11,Essex Police,70,0,3,3,9,20,3,5,5,1,1,1
2011-11,Essex Police,79,16,0,9,15,29,11,7,17,10,2,1
2011-11,Essex Police,78,21,4,20,38,85,46,25,28,13,5,6
2011-11,Essex Police,47,5,0,3,7,23,12,1,6,0,1,1
