Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Cheshire Constabulary,N020,4,0,4,4,17,1,2,3,2,1,0
2011-11,Cheshire Constabulary,N021,5,0,7,12,69,15,12,23,2,0,3
2011-11,Cheshire Constabulary,N022,12,0,3,20,55,10,2,12,0,0,0
2011-11,Cheshire Constabulary,N023,6,1,5,18,54,12,9,4,0,2,1
2011-11,Cheshire Constabulary,N024,3,0,1,34,90,5,40,31,16,19,10
2011-11,Cheshire Constabulary,N025,10,0,14,10,48,13,16,9,1,2,5
2011-11,Cheshire Constabulary,N008,10,0,3,8,26,6,2,20,2,1,1
2011-11,Cheshire Constabulary,N009,10,0,17,10,47,15,3,10,5,0,2
2011-11,Cheshire Constabulary,N006,4,0,1,4,19,3,2,8,2,1,1
2011-11,Cheshire Constabulary,N007,5,2,1,9,61,23,3,21,2,1,4
2011-11,Cheshire Constabulary,N004,56,4,13,86,283,89,64,85,18,11,18
2011-11,Cheshire Constabulary,N005,5,0,1,4,19,0,2,2,0,0,0
2011-11,Cheshire Constabulary,N002,22,0,6,32,81,19,3,27,7,3,11
2011-11,Cheshire Constabulary,N003,13,0,4,17,43,20,2,10,5,1,6
2011-11,Cheshire Constabulary,N001,28,2,11,20,116,20,11,29,9,5,4
2011-11,Cheshire Constabulary,N048,15,1,7,1,18,16,7,9,2,1,2
2011-11,Cheshire Constabulary,N049,47,3,42,71,229,69,45,57,11,7,14
2011-11,Cheshire Constabulary,N042,17,0,10,49,162,25,68,56,14,15,6
2011-11,Cheshire Constabulary,N043,25,1,5,19,73,10,6,18,17,13,7
2011-11,Cheshire Constabulary,N040,10,1,21,14,77,31,10,8,2,3,4
2011-11,Cheshire Constabulary,N041,10,1,2,2,30,2,2,11,1,2,3
2011-11,Cheshire Constabulary,N046,33,0,9,8,54,11,4,25,8,3,0
2011-11,Cheshire Constabulary,N047,16,0,13,6,33,12,5,18,6,2,4
2011-11,Cheshire Constabulary,N044,17,0,20,16,76,22,8,28,5,5,6
2011-11,Cheshire Constabulary,N045,12,0,7,4,32,18,5,16,1,2,1
2011-11,Cheshire Constabulary,N033,9,0,17,12,38,7,1,12,4,2,4
2011-11,Cheshire Constabulary,N026,9,1,6,12,54,14,2,10,2,3,3
2011-11,Cheshire Constabulary,N050,13,0,4,7,37,13,3,5,6,2,5
2011-11,Cheshire Constabulary,N027,7,0,12,28,97,28,22,18,2,1,2
2011-11,Cheshire Constabulary,N028,4,1,15,5,28,7,6,11,1,1,3
2011-11,Cheshire Constabulary,N029,10,1,6,17,61,12,2,11,1,3,1
2011-11,Cheshire Constabulary,N039,14,0,3,6,28,12,2,2,3,0,1
2011-11,Cheshire Constabulary,N032,9,0,14,10,31,10,2,9,1,0,0
2011-11,Cheshire Constabulary,N019,4,0,7,21,39,5,11,19,8,3,1
2011-11,Cheshire Constabulary,N018,9,0,12,12,33,7,8,4,3,3,6
2011-11,Cheshire Constabulary,N031,11,1,10,7,25,2,8,8,0,2,3
2011-11,Cheshire Constabulary,N030,5,0,7,10,23,5,2,4,3,0,3
2011-11,Cheshire Constabulary,N037,28,4,20,56,203,60,29,28,15,11,8
2011-11,Cheshire Constabulary,N036,42,3,22,35,90,48,3,14,3,2,3
2011-11,Cheshire Constabulary,N035,4,0,6,4,5,5,0,4,1,0,0
2011-11,Cheshire Constabulary,N034,10,1,16,26,64,29,7,19,3,4,7
2011-11,Cheshire Constabulary,N011,4,0,5,4,28,7,5,5,0,0,1
2011-11,Cheshire Constabulary,N010,2,0,3,3,28,7,5,10,3,0,5
2011-11,Cheshire Constabulary,N013,19,2,14,28,101,33,20,33,5,4,4
2011-11,Cheshire Constabulary,N012,19,0,5,5,29,9,2,10,3,0,0
2011-11,Cheshire Constabulary,N015,6,0,2,6,22,6,1,9,2,0,1
2011-11,Cheshire Constabulary,N014,2,0,5,6,35,9,2,3,0,0,0
2011-11,Cheshire Constabulary,N017,7,0,5,9,34,10,1,7,5,2,3
2011-11,Cheshire Constabulary,N016,10,0,4,4,21,9,1,9,4,0,7
2011-11,Cheshire Constabulary,N052,29,0,16,25,165,54,20,36,3,6,4
2011-11,Cheshire Constabulary,N038,22,2,10,33,120,25,39,36,11,10,8
2011-11,Cheshire Constabulary,N051,31,1,8,53,232,48,18,30,19,8,11
