Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Greater Manchester Police,Q1,93,15,55,140,413,93,59,88,25,36,28
2011-12,Greater Manchester Police,Q2,97,7,63,110,311,98,26,70,31,16,22
2011-12,Greater Manchester Police,K3,80,6,62,92,275,88,30,64,23,18,21
2011-12,Greater Manchester Police,K2,112,3,52,109,297,93,28,81,42,29,28
2011-12,Greater Manchester Police,K1,58,9,45,110,263,67,64,97,33,39,40
2011-12,Greater Manchester Police,M1,82,7,37,95,160,89,72,85,54,31,24
2011-12,Greater Manchester Police,M2,123,6,42,84,207,57,60,77,29,23,19
2011-12,Greater Manchester Police,G2,123,9,67,123,346,118,34,69,21,19,34
2011-12,Greater Manchester Police,G1,58,7,59,153,377,125,67,90,33,25,83
2011-12,Greater Manchester Police,I1,1,0,0,1,21,1,8,25,0,19,1
2011-12,Greater Manchester Police,A1,34,19,39,145,323,44,157,539,65,50,23
2011-12,Greater Manchester Police,A3,109,21,56,110,277,94,39,73,48,18,20
2011-12,Greater Manchester Police,A2,109,16,106,110,392,157,42,81,49,25,31
2011-12,Greater Manchester Police,E4,65,13,39,141,205,86,11,74,36,32,15
2011-12,Greater Manchester Police,E1,100,36,36,119,267,65,29,137,52,32,29
2011-12,Greater Manchester Police,E3,78,21,46,50,149,45,24,57,14,13,13
2011-12,Greater Manchester Police,E2,100,18,26,76,152,48,19,66,33,19,20
2011-12,Greater Manchester Police,P2,97,6,38,80,254,77,15,52,20,21,29
2011-12,Greater Manchester Police,P3,72,5,47,87,225,73,19,51,17,14,37
2011-12,Greater Manchester Police,P1,61,11,41,92,209,52,51,51,12,21,22
2011-12,Greater Manchester Police,L2,127,6,105,125,472,142,53,63,24,23,16
2011-12,Greater Manchester Police,L1,86,10,67,139,453,123,60,104,18,27,31
2011-12,Greater Manchester Police,N1,68,9,58,105,209,104,57,82,21,16,25
2011-12,Greater Manchester Police,N2,85,10,65,77,245,64,24,60,23,13,19
2011-12,Greater Manchester Police,F1,167,19,82,141,362,111,51,86,67,26,38
2011-12,Greater Manchester Police,F2,77,12,58,100,271,95,35,72,79,26,32
2011-12,Greater Manchester Police,J1,72,10,62,127,247,90,67,61,16,17,16
2011-12,Greater Manchester Police,J2,104,3,86,111,243,64,11,47,16,13,18
2011-12,Greater Manchester Police,J3,100,9,59,72,191,72,32,61,25,10,39
