Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Gwent Police,GB83,6,0,6,0,12,5,1,2,3,0,0
2011-11,Gwent Police,GB82,2,0,3,0,38,6,2,1,3,1,0
2011-11,Gwent Police,GB81,4,0,8,0,61,7,2,3,8,0,1
2011-11,Gwent Police,MM88,0,0,0,1,3,1,1,1,0,0,0
2011-11,Gwent Police,MM89,2,0,0,0,2,0,0,0,0,0,0
2011-11,Gwent Police,CP84,2,0,1,3,25,6,1,1,1,1,0
2011-11,Gwent Police,CP81,7,0,7,5,40,4,10,14,4,1,1
2011-11,Gwent Police,CP83,1,0,10,3,25,8,0,1,2,1,0
2011-11,Gwent Police,CP82,6,0,10,0,19,9,18,5,0,0,2
2011-11,Gwent Police,CG82,4,0,4,1,7,0,0,2,0,0,0
2011-11,Gwent Police,CG83,1,0,1,1,20,5,0,0,1,0,0
2011-11,Gwent Police,CG81,9,0,2,5,35,6,1,6,1,0,1
2011-11,Gwent Police,GT81,8,0,1,1,64,22,4,6,1,0,0
2011-11,Gwent Police,GT83,2,0,4,0,9,0,0,1,1,0,0
2011-11,Gwent Police,CG85,8,0,7,2,21,3,0,0,2,0,2
2011-11,Gwent Police,NM83,3,0,4,0,27,5,4,3,2,0,0
2011-11,Gwent Police,NM82,8,0,13,4,59,14,2,7,2,1,0
2011-11,Gwent Police,NM81,10,4,5,4,68,16,12,7,11,6,0
2011-11,Gwent Police,NM84,5,0,19,9,88,20,15,11,8,0,2
2011-11,Gwent Police,GE84,1,0,3,0,13,3,2,0,1,0,0
2011-11,Gwent Police,GE85,1,0,1,2,13,1,0,1,2,0,0
2011-11,Gwent Police,GE86,0,0,1,0,29,1,0,0,2,0,1
2011-11,Gwent Police,GE81,3,0,3,0,51,7,6,7,8,0,0
2011-11,Gwent Police,GE82,2,0,2,1,34,7,2,2,1,0,0
2011-11,Gwent Police,GE83,0,0,0,0,16,3,3,4,0,0,1
2011-11,Gwent Police,CY84,1,0,6,0,28,3,0,4,4,0,1
2011-11,Gwent Police,MH82,0,0,1,0,4,0,0,0,0,0,0
2011-11,Gwent Police,GA81,1,0,0,0,36,13,4,3,0,0,1
2011-11,Gwent Police,GA82,1,0,2,1,25,4,0,1,0,0,0
2011-11,Gwent Police,GA83,0,0,2,0,5,5,0,2,0,0,0
2011-11,Gwent Police,GA84,5,0,1,0,27,5,2,3,2,0,0
2011-11,Gwent Police,CY86,1,0,1,2,25,4,1,2,1,0,0
2011-11,Gwent Police,CC86,1,0,0,0,21,4,0,1,2,0,0
2011-11,Gwent Police,CC85,1,0,1,0,18,2,1,2,2,0,0
2011-11,Gwent Police,CC82,1,0,0,1,13,0,0,1,1,0,1
2011-11,Gwent Police,CC83,5,0,3,1,40,7,2,5,3,0,0
2011-11,Gwent Police,CC81,6,0,4,3,56,8,14,9,5,2,3
2011-11,Gwent Police,CY81,3,0,3,3,24,2,1,3,2,1,3
2011-11,Gwent Police,CY82,2,0,0,0,8,2,0,4,0,0,0
2011-11,Gwent Police,CY83,0,0,0,0,0,0,0,0,0,0,0
2011-11,Gwent Police,MM87,2,0,0,0,0,0,0,1,0,0,0
2011-11,Gwent Police,MA88,0,0,0,0,4,1,0,1,0,0,0
2011-11,Gwent Police,MA89,1,0,0,0,0,0,0,1,0,0,0
2011-11,Gwent Police,MM82,0,0,1,0,0,0,0,5,1,0,0
2011-11,Gwent Police,MM83,0,0,0,1,10,1,1,0,0,0,0
2011-11,Gwent Police,MM81,1,0,1,0,20,4,9,6,0,0,1
2011-11,Gwent Police,MA82,1,0,0,0,3,0,0,0,0,0,0
2011-11,Gwent Police,MA83,0,0,2,1,21,3,4,3,1,0,0
2011-11,Gwent Police,MA81,0,0,0,0,4,1,1,5,1,0,0
2011-11,Gwent Police,MA86,0,0,1,0,4,0,1,0,0,0,1
2011-11,Gwent Police,MA87,1,0,0,0,2,0,0,2,0,0,0
2011-11,Gwent Police,MA84,0,0,1,0,11,1,0,1,0,0,0
2011-11,Gwent Police,MA85,3,0,0,1,7,1,0,0,0,0,0
2011-11,Gwent Police,CR87,3,0,2,0,10,0,1,2,0,0,0
2011-11,Gwent Police,CR86,1,0,2,1,20,7,0,4,0,0,0
2011-11,Gwent Police,CR85,7,0,1,0,23,6,0,7,2,0,0
2011-11,Gwent Police,CR84,5,0,4,0,22,5,0,9,1,0,0
2011-11,Gwent Police,CR83,3,0,1,0,16,3,0,2,1,0,0
2011-11,Gwent Police,CR82,2,0,1,2,34,7,0,3,1,0,2
2011-11,Gwent Police,CR81,5,1,8,1,19,1,1,7,1,0,3
2011-11,Gwent Police,MA91,3,0,4,0,7,1,0,1,1,0,0
2011-11,Gwent Police,MA90,1,0,1,1,5,1,1,1,0,0,2
2011-11,Gwent Police,MA93,0,0,0,1,4,0,0,1,1,0,0
2011-11,Gwent Police,MA92,0,0,0,0,3,1,0,0,2,0,0
2011-11,Gwent Police,MM91,0,0,0,0,2,0,0,2,0,0,0
2011-11,Gwent Police,MM90,1,0,0,0,0,0,0,2,0,0,0
2011-11,Gwent Police,MM93,0,0,1,0,1,0,0,0,0,0,0
2011-11,Gwent Police,MM92,1,0,0,0,2,0,0,0,1,0,0
2011-11,Gwent Police,NL82,5,0,2,2,34,12,5,9,3,0,3
2011-11,Gwent Police,NL83,8,0,5,0,17,1,0,5,1,0,1
2011-11,Gwent Police,NL81,7,1,16,2,45,17,25,11,10,0,3
2011-11,Gwent Police,TP81,4,0,2,0,28,2,9,2,4,0,1
2011-11,Gwent Police,CD81,7,0,5,1,73,7,0,6,2,0,1
2011-11,Gwent Police,CD82,1,0,5,0,34,4,0,2,4,0,0
2011-11,Gwent Police,TP89,1,0,0,1,5,0,0,1,0,0,0
2011-11,Gwent Police,CH85,5,0,0,0,18,5,0,1,1,0,0
2011-11,Gwent Police,CH84,1,0,1,1,8,2,0,1,0,0,0
2011-11,Gwent Police,CH81,1,0,3,0,17,6,0,7,1,0,0
