Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Hampshire Constabulary,2LE11,0,0,0,3,11,1,0,1,0,2,1
2011-12,Hampshire Constabulary,2LE10,0,0,1,2,5,7,0,2,1,1,0
2011-12,Hampshire Constabulary,2LE12,1,0,0,7,27,8,4,2,2,0,1
2011-12,Hampshire Constabulary,4PS02,15,0,7,35,67,19,6,24,7,3,6
2011-12,Hampshire Constabulary,4PS03,12,0,9,36,43,16,7,20,6,7,3
2011-12,Hampshire Constabulary,4PS01,5,2,8,11,30,4,15,13,2,5,2
2011-12,Hampshire Constabulary,4PS04,7,1,5,23,44,17,0,9,2,3,1
2011-12,Hampshire Constabulary,3BW03,2,0,2,1,10,5,0,3,0,0,4
2011-12,Hampshire Constabulary,3BW02,7,0,1,0,3,2,0,8,1,0,0
2011-12,Hampshire Constabulary,3BW01,4,0,4,1,9,0,0,4,0,1,1
2011-12,Hampshire Constabulary,3BW07,7,0,1,1,6,2,0,0,0,0,2
2011-12,Hampshire Constabulary,3BW06,3,0,1,3,4,3,0,4,2,0,1
2011-12,Hampshire Constabulary,3BW05,9,0,3,3,6,1,0,4,1,0,0
2011-12,Hampshire Constabulary,3BW04,12,0,2,0,11,0,0,3,0,0,0
2011-12,Hampshire Constabulary,3BW09,6,0,0,1,4,2,0,2,0,1,0
2011-12,Hampshire Constabulary,3BW08,1,0,0,5,17,8,3,8,1,5,1
2011-12,Hampshire Constabulary,6TR04,2,0,0,0,4,1,0,4,0,0,0
2011-12,Hampshire Constabulary,6NL13,1,0,2,1,6,8,0,5,1,0,0
2011-12,Hampshire Constabulary,6EE08,5,0,3,7,9,2,1,5,2,2,1
2011-12,Hampshire Constabulary,4PF05,8,0,3,18,26,8,6,8,2,1,2
2011-12,Hampshire Constabulary,4PF04,10,2,3,29,72,28,4,14,3,3,2
2011-12,Hampshire Constabulary,4PF03,7,1,3,13,54,22,14,7,1,3,2
2011-12,Hampshire Constabulary,4PF02,5,2,9,42,54,22,6,15,1,6,9
2011-12,Hampshire Constabulary,4PF01,4,2,3,17,46,11,6,14,3,3,2
2011-12,Hampshire Constabulary,6TR01,2,0,1,7,24,4,2,3,4,2,0
2011-12,Hampshire Constabulary,2LE06,0,0,0,1,3,1,0,0,0,0,0
2011-12,Hampshire Constabulary,2LE07,4,1,4,24,48,16,4,10,7,7,1
2011-12,Hampshire Constabulary,2LE04,0,0,0,6,10,4,0,3,1,0,0
2011-12,Hampshire Constabulary,2LE05,7,0,1,3,6,3,3,3,3,0,0
2011-12,Hampshire Constabulary,2LE02,1,0,1,2,16,3,0,3,1,1,0
2011-12,Hampshire Constabulary,2LE03,10,0,1,11,23,9,6,5,4,3,1
2011-12,Hampshire Constabulary,2LE01,2,0,3,5,23,16,3,10,3,1,1
2011-12,Hampshire Constabulary,2LE08,0,0,0,2,18,7,1,0,3,0,0
2011-12,Hampshire Constabulary,2LE09,1,0,0,8,22,9,2,4,5,0,0
2011-12,Hampshire Constabulary,2LW11,1,0,0,5,13,7,0,3,2,1,1
2011-12,Hampshire Constabulary,2LW10,1,0,0,0,1,0,0,0,1,0,0
2011-12,Hampshire Constabulary,3BB08,1,0,0,2,7,2,0,4,4,0,0
2011-12,Hampshire Constabulary,3BB09,2,0,1,9,20,8,0,3,2,3,3
2011-12,Hampshire Constabulary,6EE02,1,1,1,5,23,1,1,5,0,1,0
2011-12,Hampshire Constabulary,6TA08,0,0,0,0,0,0,1,0,0,0,0
2011-12,Hampshire Constabulary,6TR03,4,0,1,4,17,3,1,2,1,2,0
2011-12,Hampshire Constabulary,5YN02,28,1,25,24,102,44,9,12,5,7,5
2011-12,Hampshire Constabulary,3OL03,3,0,0,0,12,3,0,1,2,0,0
2011-12,Hampshire Constabulary,3OL02,3,0,1,1,4,1,0,1,0,0,1
2011-12,Hampshire Constabulary,3OL01,6,0,3,19,48,22,8,11,3,0,3
2011-12,Hampshire Constabulary,3OL05,6,0,3,0,3,2,0,5,1,0,2
2011-12,Hampshire Constabulary,3OL04,1,0,2,1,1,2,0,3,1,0,0
2011-12,Hampshire Constabulary,1FP02,0,0,0,1,13,6,0,0,3,0,0
2011-12,Hampshire Constabulary,1FP03,0,0,1,2,9,1,0,4,0,0,0
2011-12,Hampshire Constabulary,2LW06,4,0,2,5,16,5,0,2,7,0,0
2011-12,Hampshire Constabulary,1FP01,1,0,7,6,13,23,2,6,2,0,2
2011-12,Hampshire Constabulary,1FP06,1,0,1,5,9,3,2,9,3,0,1
2011-12,Hampshire Constabulary,1FP07,0,0,1,2,5,3,0,3,2,0,2
2011-12,Hampshire Constabulary,1FP04,2,0,0,2,11,4,1,5,0,2,2
2011-12,Hampshire Constabulary,1FP05,0,0,2,0,3,0,0,1,0,0,2
2011-12,Hampshire Constabulary,1FF08,0,0,0,3,4,5,2,2,0,0,4
2011-12,Hampshire Constabulary,1FP08,0,0,2,2,17,2,4,9,0,0,5
2011-12,Hampshire Constabulary,2LW08,1,0,1,5,19,6,0,2,2,0,1
2011-12,Hampshire Constabulary,2LW09,0,0,2,1,4,0,0,2,0,0,0
2011-12,Hampshire Constabulary,1FF09,2,0,1,5,15,3,7,6,2,1,0
2011-12,Hampshire Constabulary,3OW08,3,0,2,1,4,3,0,2,0,0,3
2011-12,Hampshire Constabulary,6TA09,1,0,2,0,2,2,0,6,0,0,1
2011-12,Hampshire Constabulary,6TR02,2,0,1,4,10,6,3,3,2,0,0
2011-12,Hampshire Constabulary,3OW01,3,3,1,7,55,12,5,1,1,4,1
2011-12,Hampshire Constabulary,3OW02,0,0,1,4,4,1,0,3,1,0,0
2011-12,Hampshire Constabulary,3OW03,1,0,0,1,1,0,0,0,0,0,0
2011-12,Hampshire Constabulary,3OW04,6,0,4,2,21,10,0,6,2,1,2
2011-12,Hampshire Constabulary,3OW05,12,0,1,2,10,5,0,6,2,0,1
