Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Cambridgeshire Constabulary,214,30,0,17,7,30,11,4,11,0,0,2
2011-12,Cambridgeshire Constabulary,215,10,0,6,4,22,5,5,9,1,2,2
2011-12,Cambridgeshire Constabulary,212,20,1,12,15,72,16,4,36,4,8,6
2011-12,Cambridgeshire Constabulary,213,11,0,5,4,29,7,0,6,2,0,4
2011-12,Cambridgeshire Constabulary,211,13,0,4,11,40,24,0,22,4,3,3
2011-12,Cambridgeshire Constabulary,312,35,1,19,34,157,44,14,36,10,11,4
2011-12,Cambridgeshire Constabulary,311,13,2,25,13,61,19,10,17,5,2,4
2011-12,Cambridgeshire Constabulary,322,18,1,9,22,150,31,1,24,4,11,3
2011-12,Cambridgeshire Constabulary,323,17,0,8,20,55,13,5,17,4,7,2
2011-12,Cambridgeshire Constabulary,324,6,0,1,49,59,20,72,53,17,19,5
2011-12,Cambridgeshire Constabulary,451,21,1,10,26,59,23,5,22,7,4,5
2011-12,Cambridgeshire Constabulary,421,32,0,23,38,100,33,39,39,21,5,7
2011-12,Cambridgeshire Constabulary,422,10,1,6,19,48,7,0,4,4,2,3
2011-12,Cambridgeshire Constabulary,452,4,0,1,7,30,6,2,8,2,4,5
2011-12,Cambridgeshire Constabulary,201,29,2,16,32,95,28,9,34,10,9,9
2011-12,Cambridgeshire Constabulary,203,19,1,15,20,147,32,31,65,12,7,9
2011-12,Cambridgeshire Constabulary,202,13,0,15,24,125,31,71,148,25,11,7
2011-12,Cambridgeshire Constabulary,204,10,1,7,19,60,15,1,40,2,3,1
2011-12,Cambridgeshire Constabulary,443,15,1,7,11,31,11,0,17,4,1,4
2011-12,Cambridgeshire Constabulary,301,49,2,20,35,131,29,16,31,15,6,7
2011-12,Cambridgeshire Constabulary,441,6,1,6,14,56,12,10,31,8,4,2
2011-12,Cambridgeshire Constabulary,325,15,0,2,28,64,14,9,15,15,6,5
2011-12,Cambridgeshire Constabulary,442,15,2,11,17,66,42,8,24,3,2,3
2011-12,Cambridgeshire Constabulary,222,19,0,16,8,34,9,1,9,5,7,1
2011-12,Cambridgeshire Constabulary,221,46,1,34,31,118,27,19,25,16,4,12
2011-12,Cambridgeshire Constabulary,302,17,3,13,19,94,18,3,17,3,2,9
2011-12,Cambridgeshire Constabulary,411,11,1,6,25,73,25,5,17,0,2,8
2011-12,Cambridgeshire Constabulary,412,4,3,9,6,43,9,7,9,3,2,1
2011-12,Cambridgeshire Constabulary,413,3,0,10,10,36,11,2,6,1,2,0
2011-12,Cambridgeshire Constabulary,432,9,0,2,11,40,16,2,21,4,3,2
2011-12,Cambridgeshire Constabulary,431,28,0,8,11,68,19,5,16,4,4,2
