Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Humberside Police,19,4,0,6,2,5,5,1,6,1,0,0
2011-12,Humberside Police,18,7,0,1,4,10,6,0,8,0,1,2
2011-12,Humberside Police,31,2,1,2,5,14,6,1,4,1,0,1
2011-12,Humberside Police,30,5,0,2,5,6,5,2,9,5,1,1
2011-12,Humberside Police,37,0,0,0,2,4,2,2,4,1,1,0
2011-12,Humberside Police,36,5,0,5,3,7,4,1,6,0,2,1
2011-12,Humberside Police,35,4,0,2,4,8,7,4,5,1,1,1
2011-12,Humberside Police,34,6,0,1,5,6,6,5,6,2,1,2
2011-12,Humberside Police,33,5,0,1,2,4,2,0,4,1,0,1
2011-12,Humberside Police,55,3,0,4,9,18,5,0,4,2,1,0
2011-12,Humberside Police,74,9,1,7,14,24,18,1,11,1,2,0
2011-12,Humberside Police,32,3,0,6,16,14,7,1,4,5,2,2
2011-12,Humberside Police,57,15,2,5,14,31,20,3,29,10,3,7
2011-12,Humberside Police,50,18,2,6,19,27,19,21,24,4,3,1
