Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Wiltshire Police,DN,6,1,20,34,119,17,15,18,5,3,4
2011-12,Wiltshire Police,DE,5,3,13,36,130,21,5,25,6,1,0
2011-12,Wiltshire Police,DC,24,1,26,36,141,53,14,17,3,4,7
2011-12,Wiltshire Police,DA,11,0,25,13,56,29,23,21,3,4,6
2011-12,Wiltshire Police,DW,26,0,6,22,81,18,8,14,4,2,2
2011-12,Wiltshire Police,DT,16,4,12,54,225,39,62,76,8,16,9
2011-12,Wiltshire Police,DS,11,1,8,17,62,19,2,32,3,3,5
2011-12,Wiltshire Police,EM,17,0,3,17,85,21,0,17,1,0,3
2011-12,Wiltshire Police,EL,4,0,6,9,18,10,0,6,0,0,2
2011-12,Wiltshire Police,EO,10,1,9,13,57,9,0,9,2,0,5
2011-12,Wiltshire Police,EN,9,0,6,13,52,9,5,11,0,0,0
2011-12,Wiltshire Police,EH,11,0,6,2,37,14,2,12,2,0,0
2011-12,Wiltshire Police,ED,10,0,16,14,62,15,7,19,2,1,3
2011-12,Wiltshire Police,EG,13,0,13,20,44,11,3,15,0,0,2
2011-12,Wiltshire Police,EF,7,0,5,2,24,6,6,15,2,0,2
2011-12,Wiltshire Police,EA,11,0,4,7,35,10,3,16,0,0,1
2011-12,Wiltshire Police,EC,1,0,4,4,17,8,0,2,0,0,1
2011-12,Wiltshire Police,EB,4,0,1,3,5,2,0,5,0,0,0
2011-12,Wiltshire Police,EY,4,0,1,3,24,6,3,12,0,0,1
2011-12,Wiltshire Police,EZ,15,1,7,20,86,27,4,17,1,3,4
2011-12,Wiltshire Police,EU,11,0,12,9,20,5,1,7,0,1,0
2011-12,Wiltshire Police,ET,40,3,29,52,202,35,38,43,2,4,1
2011-12,Wiltshire Police,EW,5,0,4,3,17,8,1,8,1,0,0
2011-12,Wiltshire Police,EV,3,0,1,1,5,4,0,2,0,0,0
2011-12,Wiltshire Police,EP,24,0,22,31,160,35,37,33,5,3,7
2011-12,Wiltshire Police,ES,36,1,45,35,246,93,35,54,8,10,12
2011-12,Wiltshire Police,ER,7,0,11,18,85,21,8,19,1,4,0
