Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-09,Wiltshire Police,DN,23,0,27,24,149,31,16,23,8,1,5
2011-09,Wiltshire Police,DE,24,4,31,27,196,24,10,21,9,1,2
2011-09,Wiltshire Police,DC,44,1,45,31,222,47,16,41,7,4,6
2011-09,Wiltshire Police,DA,29,2,25,9,88,27,11,30,7,5,7
2011-09,Wiltshire Police,DW,18,0,5,12,92,16,7,20,9,3,2
2011-09,Wiltshire Police,DT,29,5,21,43,282,36,48,40,14,8,9
2011-09,Wiltshire Police,DS,25,0,8,17,80,15,3,40,1,0,1
2011-09,Wiltshire Police,EM,23,1,7,8,100,9,0,23,0,3,5
2011-09,Wiltshire Police,EL,6,0,3,7,27,12,0,16,3,2,1
2011-09,Wiltshire Police,EO,14,1,7,12,65,17,0,24,1,1,1
2011-09,Wiltshire Police,EN,25,0,7,7,76,20,6,14,1,0,3
2011-09,Wiltshire Police,EH,11,0,13,6,40,24,6,15,0,0,2
2011-09,Wiltshire Police,ED,7,0,11,24,108,22,5,32,0,8,4
2011-09,Wiltshire Police,EG,11,1,7,11,79,14,4,14,1,4,3
2011-09,Wiltshire Police,EF,11,0,7,8,37,10,4,13,0,0,5
2011-09,Wiltshire Police,EA,12,1,8,8,46,23,2,5,0,0,1
2011-09,Wiltshire Police,EC,3,0,6,8,22,8,1,6,0,2,0
2011-09,Wiltshire Police,EB,4,0,1,0,8,2,0,3,0,0,0
2011-09,Wiltshire Police,EY,2,0,5,6,26,6,2,6,2,0,1
2011-09,Wiltshire Police,EZ,13,0,7,20,119,27,5,19,2,1,0
2011-09,Wiltshire Police,EU,13,0,9,9,37,11,0,19,0,0,0
2011-09,Wiltshire Police,ET,24,3,18,53,220,42,30,42,5,10,9
2011-09,Wiltshire Police,EW,2,0,5,4,21,4,0,12,1,2,0
2011-09,Wiltshire Police,EV,2,0,1,1,7,2,0,2,0,1,0
2011-09,Wiltshire Police,EP,25,1,15,39,186,46,18,28,4,4,10
2011-09,Wiltshire Police,ES,24,0,18,45,288,44,40,50,6,10,17
2011-09,Wiltshire Police,ER,7,0,6,16,60,20,7,9,1,1,1
