Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,Avon and Somerset Constabulary,FI003,0,0,0,1,5,0,0,0,1,0,0
2011-10,Avon and Somerset Constabulary,FW002,0,0,2,3,6,2,1,0,2,0,0
2011-10,Avon and Somerset Constabulary,FW003,1,0,1,10,27,5,0,1,1,0,1
2011-10,Avon and Somerset Constabulary,FW001,1,0,1,5,30,5,5,1,1,0,0
2011-10,Avon and Somerset Constabulary,FW006,1,0,2,3,4,0,0,2,0,0,1
2011-10,Avon and Somerset Constabulary,FW007,3,0,0,3,2,1,0,2,0,0,0
2011-10,Avon and Somerset Constabulary,FC008,3,0,0,1,1,2,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,FW005,0,0,0,1,5,0,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,FC006,1,0,0,1,1,0,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,FC007,1,0,0,3,2,2,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,FC004,1,0,0,7,11,1,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,FC005,2,0,1,7,18,9,1,1,2,0,0
2011-10,Avon and Somerset Constabulary,FC002,3,0,1,2,7,5,1,1,1,0,1
2011-10,Avon and Somerset Constabulary,FC003,2,0,1,9,16,8,5,2,0,0,0
2011-10,Avon and Somerset Constabulary,JW116,0,0,1,0,3,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,FC001,0,0,2,2,5,1,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,JC204,1,1,1,8,33,6,5,3,1,0,3
2011-10,Avon and Somerset Constabulary,JW117,0,0,0,1,1,0,0,2,0,0,0
2011-10,Avon and Somerset Constabulary,GB008,5,0,6,6,18,5,1,11,1,0,0
2011-10,Avon and Somerset Constabulary,GU009,1,0,0,13,28,12,14,2,0,0,1
2011-10,Avon and Somerset Constabulary,JW111,1,0,0,1,2,1,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,GB001,4,0,2,8,18,4,7,6,4,1,0
2011-10,Avon and Somerset Constabulary,BS134,13,1,12,18,39,4,15,10,1,0,9
2011-10,Avon and Somerset Constabulary,BS135,9,0,5,17,40,6,6,8,5,0,4
2011-10,Avon and Somerset Constabulary,BS132,5,0,14,21,70,16,1,5,3,1,2
2011-10,Avon and Somerset Constabulary,BS133,8,0,4,17,50,10,5,8,3,1,0
2011-10,Avon and Somerset Constabulary,GB006,0,0,5,44,78,12,12,12,8,0,1
2011-10,Avon and Somerset Constabulary,GB007,6,0,1,1,10,1,0,4,2,0,0
2011-10,Avon and Somerset Constabulary,GB011,1,0,1,5,14,3,0,4,2,0,2
2011-10,Avon and Somerset Constabulary,JN308,4,0,0,1,3,2,1,1,0,0,1
2011-10,Avon and Somerset Constabulary,JN309,3,0,1,2,1,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,JP213,1,0,1,7,11,7,6,3,0,0,0
2011-10,Avon and Somerset Constabulary,GU005,2,0,3,2,26,5,1,4,4,0,2
2011-10,Avon and Somerset Constabulary,BC173,11,0,12,15,31,7,0,11,2,0,3
2011-10,Avon and Somerset Constabulary,GU007,4,0,3,4,10,2,2,9,0,0,3
2011-10,Avon and Somerset Constabulary,GU006,0,0,0,7,19,4,10,7,2,0,1
2011-10,Avon and Somerset Constabulary,GU001,1,0,1,2,8,1,1,4,5,0,2
2011-10,Avon and Somerset Constabulary,BC174,8,2,7,7,32,10,7,15,0,0,1
2011-10,Avon and Somerset Constabulary,BC175,18,1,15,7,40,14,4,7,3,0,6
2011-10,Avon and Somerset Constabulary,DF144,13,0,5,9,32,6,1,19,10,0,2
2011-10,Avon and Somerset Constabulary,DF145,7,0,2,3,24,5,2,4,2,0,2
2011-10,Avon and Somerset Constabulary,DF142,7,2,9,23,69,17,32,20,3,0,16
2011-10,Avon and Somerset Constabulary,DF143,9,0,2,22,66,18,5,9,0,0,4
2011-10,Avon and Somerset Constabulary,DF140,6,0,5,13,54,11,7,11,5,0,4
2011-10,Avon and Somerset Constabulary,DF141,7,1,6,17,32,9,6,10,4,0,5
2011-10,Avon and Somerset Constabulary,JN305,3,0,1,2,11,2,2,1,1,0,1
2011-10,Avon and Somerset Constabulary,DS101,26,3,6,20,80,13,11,16,8,0,8
2011-10,Avon and Somerset Constabulary,DS103,46,1,18,51,140,32,12,19,21,1,9
2011-10,Avon and Somerset Constabulary,DS102,16,6,8,15,81,15,10,16,4,0,3
2011-10,Avon and Somerset Constabulary,DS105,12,1,6,8,58,12,1,7,3,0,0
2011-10,Avon and Somerset Constabulary,DS104,9,3,7,15,40,8,21,11,1,0,6
2011-10,Avon and Somerset Constabulary,GU002,1,0,0,0,4,1,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,DS106,6,0,8,9,26,10,0,6,1,0,5
2011-10,Avon and Somerset Constabulary,BU152,7,1,4,7,21,6,2,8,2,0,2
2011-10,Avon and Somerset Constabulary,BU153,12,1,7,34,67,18,11,7,6,2,3
2011-10,Avon and Somerset Constabulary,FT005,0,0,0,0,3,1,0,5,1,0,0
2011-10,Avon and Somerset Constabulary,BU151,13,2,14,28,70,21,14,16,8,0,8
2011-10,Avon and Somerset Constabulary,FT003,0,0,0,2,4,2,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,FT002,1,0,1,5,25,5,0,2,0,0,1
2011-10,Avon and Somerset Constabulary,BU154,11,4,10,20,66,25,1,19,8,0,5
2011-10,Avon and Somerset Constabulary,BU155,6,0,2,7,9,8,2,2,0,0,2
2011-10,Avon and Somerset Constabulary,FE001,7,0,0,8,27,4,1,11,3,0,0
2011-10,Avon and Somerset Constabulary,FE002,3,0,3,2,4,3,0,2,0,0,2
2011-10,Avon and Somerset Constabulary,FE003,3,0,0,0,1,2,3,1,2,0,0
2011-10,Avon and Somerset Constabulary,JC208,1,0,1,5,17,3,0,2,1,0,0
2011-10,Avon and Somerset Constabulary,GT020,3,0,6,4,14,2,6,11,0,0,3
2011-10,Avon and Somerset Constabulary,BI109,4,0,9,7,32,11,3,5,4,0,1
2011-10,Avon and Somerset Constabulary,BI108,13,1,5,39,108,31,11,17,7,0,6
2011-10,Avon and Somerset Constabulary,FR006,5,0,1,1,8,2,1,0,0,0,0
2011-10,Avon and Somerset Constabulary,FR001,1,1,0,2,7,2,0,2,1,0,1
2011-10,Avon and Somerset Constabulary,JN318,2,0,0,2,1,0,1,3,0,0,2
2011-10,Avon and Somerset Constabulary,FR003,1,0,2,7,39,3,4,6,1,0,0
2011-10,Avon and Somerset Constabulary,FR002,4,0,0,5,24,1,0,5,0,0,1
2011-10,Avon and Somerset Constabulary,JN315,0,0,0,1,1,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,JC207,0,0,3,3,6,2,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,JN317,0,0,0,0,0,0,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,JN316,0,0,0,0,1,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,BI105,10,0,4,10,51,11,5,2,0,0,2
2011-10,Avon and Somerset Constabulary,BI104,5,2,14,27,71,13,7,9,4,0,6
2011-10,Avon and Somerset Constabulary,BI107,7,0,2,12,40,12,9,7,3,1,5
2011-10,Avon and Somerset Constabulary,BI106,6,0,3,8,9,1,21,8,2,0,2
2011-10,Avon and Somerset Constabulary,FR005,3,0,1,13,40,12,3,10,1,1,0
2011-10,Avon and Somerset Constabulary,GB003,11,0,8,17,56,12,8,7,3,1,6
2011-10,Avon and Somerset Constabulary,GU008,1,0,4,0,3,1,0,2,0,0,1
2011-10,Avon and Somerset Constabulary,FR004,2,0,2,14,29,7,3,8,2,0,0
2011-10,Avon and Somerset Constabulary,GB004,3,0,4,14,38,10,4,8,4,1,3
2011-10,Avon and Somerset Constabulary,JC319,1,0,0,1,0,0,0,3,0,0,0
2011-10,Avon and Somerset Constabulary,JP218,0,0,0,1,7,3,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,GB005,1,0,6,14,30,8,4,9,11,0,1
2011-10,Avon and Somerset Constabulary,FL002,2,0,0,1,6,0,0,2,0,0,1
2011-10,Avon and Somerset Constabulary,JC206,1,0,0,1,8,1,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,GM009,1,0,0,0,1,1,1,0,0,0,0
2011-10,Avon and Somerset Constabulary,GM008,1,0,0,0,5,2,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,JC201,0,0,1,2,3,2,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,GM005,1,0,0,0,2,2,0,0,1,0,0
2011-10,Avon and Somerset Constabulary,GM004,1,0,2,1,2,1,0,2,0,0,1
2011-10,Avon and Somerset Constabulary,GM007,2,0,1,6,23,4,3,8,4,0,3
2011-10,Avon and Somerset Constabulary,GM006,0,0,0,0,2,1,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,GM001,1,0,1,2,17,0,0,5,1,0,0
2011-10,Avon and Somerset Constabulary,JC202,0,0,0,1,1,1,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,GM003,0,0,0,0,1,1,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,GM002,0,0,0,3,6,1,1,1,0,0,0
2011-10,Avon and Somerset Constabulary,GT029,11,0,7,5,35,6,4,6,2,0,2
2011-10,Avon and Somerset Constabulary,GT019,0,0,0,2,2,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,GT018,3,0,2,10,29,2,2,4,2,0,0
2011-10,Avon and Somerset Constabulary,GT015,1,0,0,1,5,1,2,3,0,0,0
2011-10,Avon and Somerset Constabulary,GT014,10,0,4,11,55,14,9,10,7,0,2
2011-10,Avon and Somerset Constabulary,GT017,1,0,1,12,41,5,2,14,3,1,2
2011-10,Avon and Somerset Constabulary,GT027,0,0,0,0,6,6,1,0,1,0,0
2011-10,Avon and Somerset Constabulary,GT011,2,0,4,13,23,6,0,8,1,0,1
2011-10,Avon and Somerset Constabulary,GT010,1,0,0,0,2,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,GT013,3,1,6,14,34,2,2,13,4,0,3
2011-10,Avon and Somerset Constabulary,GT012,8,3,7,47,94,26,53,23,5,1,6
2011-10,Avon and Somerset Constabulary,JP219,0,0,0,0,1,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,EK119,0,0,1,3,8,2,1,5,1,0,5
2011-10,Avon and Somerset Constabulary,FR010,1,0,1,0,0,0,0,2,1,0,0
2011-10,Avon and Somerset Constabulary,FR011,1,0,0,1,1,0,2,4,1,0,1
2011-10,Avon and Somerset Constabulary,BT111,15,6,12,10,36,7,0,18,5,0,0
2011-10,Avon and Somerset Constabulary,BT110,10,8,9,31,102,16,3,20,18,0,6
2011-10,Avon and Somerset Constabulary,JN304,0,0,0,2,2,2,2,5,2,0,0
2011-10,Avon and Somerset Constabulary,EK118,6,0,2,8,17,3,0,5,3,0,1
2011-10,Avon and Somerset Constabulary,JN307,0,0,0,0,2,1,0,0,1,0,0
2011-10,Avon and Somerset Constabulary,JN303,2,0,2,3,8,4,0,0,0,0,1
2011-10,Avon and Somerset Constabulary,FS004,2,0,0,0,0,1,0,0,0,0,1
2011-10,Avon and Somerset Constabulary,JN321,0,0,2,0,0,0,0,0,2,0,0
2011-10,Avon and Somerset Constabulary,FG002,0,0,1,0,1,1,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,FG003,3,0,1,7,56,4,0,5,2,0,4
2011-10,Avon and Somerset Constabulary,FG001,0,0,2,1,5,4,0,4,0,0,0
2011-10,Avon and Somerset Constabulary,JN322,0,0,1,1,3,0,0,4,0,1,0
2011-10,Avon and Somerset Constabulary,FG004,2,0,3,3,7,3,0,3,1,0,1
2011-10,Avon and Somerset Constabulary,GU004,0,0,1,1,9,3,0,4,0,0,2
2011-10,Avon and Somerset Constabulary,FR009,0,1,1,1,10,1,0,1,0,0,2
2011-10,Avon and Somerset Constabulary,JN223,0,0,0,0,2,0,0,1,1,0,0
2011-10,Avon and Somerset Constabulary,FK002,0,0,0,2,2,1,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,JP216,1,0,0,0,5,1,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,FR008,0,0,0,1,4,0,0,2,0,0,0
2011-10,Avon and Somerset Constabulary,ER125,0,0,1,7,16,5,0,2,0,1,1
2011-10,Avon and Somerset Constabulary,FS006,1,3,3,3,5,2,0,6,2,0,0
2011-10,Avon and Somerset Constabulary,ER127,0,0,0,10,23,2,3,3,2,0,0
2011-10,Avon and Somerset Constabulary,ER126,2,2,1,13,22,6,2,5,3,0,1
2011-10,Avon and Somerset Constabulary,JN313,0,0,1,0,1,1,0,2,0,0,0
2011-10,Avon and Somerset Constabulary,GM018,2,0,2,3,14,5,0,0,1,0,1
2011-10,Avon and Somerset Constabulary,FS007,0,0,2,3,9,1,2,2,0,0,0
2011-10,Avon and Somerset Constabulary,BU170,12,0,2,6,13,1,2,7,2,0,0
2011-10,Avon and Somerset Constabulary,GM017,0,0,1,5,2,0,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,GM014,0,0,0,0,6,7,0,6,0,0,1
2011-10,Avon and Somerset Constabulary,GM015,0,0,0,2,7,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,ER129,1,0,1,5,17,1,2,1,1,0,0
2011-10,Avon and Somerset Constabulary,ER128,2,0,3,5,28,5,1,5,1,0,1
2011-10,Avon and Somerset Constabulary,GM010,0,0,0,0,2,0,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,GM011,1,0,0,0,1,2,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,JP215,1,0,0,0,9,1,0,2,0,0,0
2011-10,Avon and Somerset Constabulary,FS005,0,0,0,3,7,5,1,1,1,0,0
2011-10,Avon and Somerset Constabulary,GT008,4,0,2,1,5,2,0,2,0,0,0
2011-10,Avon and Somerset Constabulary,GT009,6,0,3,0,12,1,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,GT006,0,0,0,4,5,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,GT007,2,0,0,1,16,2,1,0,0,0,2
2011-10,Avon and Somerset Constabulary,GT004,0,0,0,3,6,1,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,GT005,0,0,1,1,2,1,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,GT002,3,0,0,3,6,2,0,3,0,0,0
2011-10,Avon and Somerset Constabulary,GT003,0,0,1,1,2,1,0,5,0,0,3
2011-10,Avon and Somerset Constabulary,GT001,1,0,1,1,4,0,1,2,0,0,1
2011-10,Avon and Somerset Constabulary,GM016,1,0,0,8,27,5,1,1,0,0,2
2011-10,Avon and Somerset Constabulary,JP222,1,0,0,3,4,0,0,2,0,0,4
2011-10,Avon and Somerset Constabulary,JP221,0,0,0,0,0,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,JP220,0,0,0,0,0,0,0,0,1,0,0
2011-10,Avon and Somerset Constabulary,JP225,1,0,0,5,11,2,2,2,1,1,0
2011-10,Avon and Somerset Constabulary,JP224,0,0,0,1,1,0,1,0,0,0,0
2011-10,Avon and Somerset Constabulary,FN001,7,0,0,10,22,4,0,7,0,0,0
2011-10,Avon and Somerset Constabulary,FN003,2,0,0,2,9,0,4,1,1,0,0
2011-10,Avon and Somerset Constabulary,FN002,2,0,0,0,4,3,1,0,0,0,1
2011-10,Avon and Somerset Constabulary,FN005,5,0,0,4,8,2,0,2,0,0,1
2011-10,Avon and Somerset Constabulary,FN004,0,0,0,0,1,0,0,5,0,0,0
2011-10,Avon and Somerset Constabulary,FN007,2,1,0,6,17,2,2,2,0,0,1
2011-10,Avon and Somerset Constabulary,FN006,0,0,1,3,1,0,0,4,0,0,0
2011-10,Avon and Somerset Constabulary,JW118,1,0,2,4,13,3,0,2,0,0,1
2011-10,Avon and Somerset Constabulary,GM012,0,0,0,0,6,0,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,JP214,2,0,1,3,3,2,0,0,1,0,0
2011-10,Avon and Somerset Constabulary,GM013,1,0,1,2,2,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,ER136,3,0,0,4,2,1,0,2,0,0,0
2011-10,Avon and Somerset Constabulary,ER134,0,0,0,3,1,1,0,2,0,0,0
2011-10,Avon and Somerset Constabulary,ER135,0,0,0,0,2,0,0,6,0,1,0
2011-10,Avon and Somerset Constabulary,ER132,0,0,0,0,4,0,0,2,0,0,0
2011-10,Avon and Somerset Constabulary,ER133,1,0,3,5,10,0,0,3,1,0,2
2011-10,Avon and Somerset Constabulary,ER130,3,0,0,1,4,1,0,3,0,0,0
2011-10,Avon and Somerset Constabulary,ER131,0,0,0,0,11,3,0,0,2,0,0
2011-10,Avon and Somerset Constabulary,FY004,6,0,2,12,22,2,6,10,1,0,2
2011-10,Avon and Somerset Constabulary,FY005,10,0,2,0,14,5,4,2,0,0,1
2011-10,Avon and Somerset Constabulary,FY006,4,0,5,3,14,0,2,3,0,0,1
2011-10,Avon and Somerset Constabulary,FY007,5,0,4,1,8,4,0,2,1,0,0
2011-10,Avon and Somerset Constabulary,FY001,8,0,9,41,115,15,19,20,2,0,6
2011-10,Avon and Somerset Constabulary,FY002,4,0,3,15,72,11,6,12,4,1,2
2011-10,Avon and Somerset Constabulary,FY003,4,0,6,16,65,15,0,8,1,0,2
2011-10,Avon and Somerset Constabulary,JW114,1,0,0,2,5,0,0,2,0,0,1
2011-10,Avon and Somerset Constabulary,JN320,1,0,0,4,3,1,0,0,1,0,0
2011-10,Avon and Somerset Constabulary,GU003,0,0,1,4,9,0,0,5,2,0,0
2011-10,Avon and Somerset Constabulary,FS008,0,0,0,1,7,0,0,1,0,0,1
2011-10,Avon and Somerset Constabulary,BU123,14,0,4,20,58,9,6,16,4,0,2
2011-10,Avon and Somerset Constabulary,BU122,4,0,2,6,14,3,3,2,3,0,2
2011-10,Avon and Somerset Constabulary,BU121,2,0,4,18,60,17,5,10,7,0,1
2011-10,Avon and Somerset Constabulary,BU120,9,0,11,12,26,14,13,9,2,0,10
2011-10,Avon and Somerset Constabulary,FS002,2,0,1,6,11,2,3,4,0,0,1
2011-10,Avon and Somerset Constabulary,FS003,0,1,0,0,6,2,0,2,1,0,1
2011-10,Avon and Somerset Constabulary,FS001,2,0,2,15,33,17,2,7,4,0,2
2011-10,Avon and Somerset Constabulary,JN314,3,0,1,2,6,4,3,3,0,0,2
2011-10,Avon and Somerset Constabulary,FL005,1,0,0,4,8,5,0,0,0,0,1
2011-10,Avon and Somerset Constabulary,FL004,0,0,0,1,1,4,0,2,0,0,0
2011-10,Avon and Somerset Constabulary,FB001,3,0,1,1,2,0,0,2,0,0,1
2011-10,Avon and Somerset Constabulary,FB003,0,0,0,4,23,10,0,0,1,0,0
2011-10,Avon and Somerset Constabulary,FB002,0,0,1,3,15,3,0,3,0,0,2
2011-10,Avon and Somerset Constabulary,FL003,2,0,1,1,0,2,0,3,0,0,0
2011-10,Avon and Somerset Constabulary,BS143,19,5,14,27,65,20,1,18,2,1,1
2011-10,Avon and Somerset Constabulary,BS141,8,0,10,26,128,26,0,7,10,1,6
2011-10,Avon and Somerset Constabulary,BS140,8,1,7,11,48,12,8,9,9,1,5
2011-10,Avon and Somerset Constabulary,BT182,5,1,14,7,22,2,1,16,2,0,0
2011-10,Avon and Somerset Constabulary,BT183,4,2,7,14,30,3,4,18,1,0,1
2011-10,Avon and Somerset Constabulary,BT181,5,2,0,19,45,11,2,14,2,1,1
2011-10,Avon and Somerset Constabulary,BT186,11,8,12,49,130,16,0,30,19,1,5
2011-10,Avon and Somerset Constabulary,FL001,1,0,1,0,4,0,0,4,1,0,0
2011-10,Avon and Somerset Constabulary,BT184,2,1,5,8,23,3,0,8,4,0,1
2011-10,Avon and Somerset Constabulary,BT185,13,1,7,12,30,8,0,16,6,0,1
2011-10,Avon and Somerset Constabulary,GT028,0,0,0,3,10,2,0,3,0,0,1
2011-10,Avon and Somerset Constabulary,DC125,4,1,1,2,4,5,1,2,1,0,2
2011-10,Avon and Somerset Constabulary,DC124,2,0,7,6,50,15,4,11,1,0,2
2011-10,Avon and Somerset Constabulary,DC123,3,0,2,3,13,1,0,4,0,0,3
2011-10,Avon and Somerset Constabulary,DC122,4,0,4,9,22,6,1,10,4,0,3
2011-10,Avon and Somerset Constabulary,DC121,4,0,2,14,12,7,0,3,5,0,3
2011-10,Avon and Somerset Constabulary,DC120,10,0,6,21,94,19,11,31,6,1,13
2011-10,Avon and Somerset Constabulary,JN306,0,0,1,3,4,2,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,GB002,2,1,5,10,43,16,34,12,8,0,7
2011-10,Avon and Somerset Constabulary,BI142,7,2,12,27,108,21,39,34,6,0,7
2011-10,Avon and Somerset Constabulary,BF162,25,2,18,58,74,15,10,20,5,2,27
2011-10,Avon and Somerset Constabulary,BF163,28,5,15,23,50,11,1,12,4,0,4
2011-10,Avon and Somerset Constabulary,BF160,27,4,9,25,105,14,3,13,1,1,3
2011-10,Avon and Somerset Constabulary,BF161,1,2,1,4,6,2,1,3,0,0,0
2011-10,Avon and Somerset Constabulary,BF166,0,0,6,6,21,4,0,6,0,0,0
2011-10,Avon and Somerset Constabulary,BF167,5,0,7,9,27,7,1,5,1,0,2
2011-10,Avon and Somerset Constabulary,BF164,4,2,5,10,53,10,3,5,7,0,6
2011-10,Avon and Somerset Constabulary,BF165,2,0,4,9,13,1,0,3,1,1,1
2011-10,Avon and Somerset Constabulary,EB103,1,1,2,3,11,3,0,5,2,0,2
2011-10,Avon and Somerset Constabulary,EB102,0,0,1,5,8,1,2,2,0,0,0
2011-10,Avon and Somerset Constabulary,EB101,4,0,9,24,44,4,11,10,2,0,1
2011-10,Avon and Somerset Constabulary,EB100,6,1,5,67,122,28,54,37,8,1,12
2011-10,Avon and Somerset Constabulary,EB107,2,0,4,4,11,1,0,6,0,0,0
2011-10,Avon and Somerset Constabulary,EB106,4,0,3,7,13,3,0,8,2,0,1
2011-10,Avon and Somerset Constabulary,EB105,2,1,1,16,28,12,0,8,2,0,1
2011-10,Avon and Somerset Constabulary,EB104,1,0,0,2,12,2,0,5,0,0,2
2011-10,Avon and Somerset Constabulary,EB109,3,1,0,4,12,1,2,1,2,0,1
2011-10,Avon and Somerset Constabulary,EB108,4,0,0,3,13,4,2,0,1,0,0
2011-10,Avon and Somerset Constabulary,JC212,2,0,0,4,5,7,0,5,0,0,0
2011-10,Avon and Somerset Constabulary,JC211,0,0,0,0,0,0,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,JC210,1,0,0,0,3,0,0,3,0,0,0
2011-10,Avon and Somerset Constabulary,JN311,0,0,0,0,3,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,EK122,0,0,1,1,3,0,0,0,0,0,0
2011-10,Avon and Somerset Constabulary,EK123,1,0,0,3,2,1,0,2,3,0,0
2011-10,Avon and Somerset Constabulary,EK120,0,0,1,1,6,0,0,2,1,0,0
2011-10,Avon and Somerset Constabulary,EK121,1,0,3,1,6,1,0,1,2,0,1
2011-10,Avon and Somerset Constabulary,EK124,0,0,1,1,5,0,0,1,0,0,0
2011-10,Avon and Somerset Constabulary,JP217,2,0,1,7,12,3,4,4,0,0,1
