Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Cambridgeshire Constabulary,214,20,0,7,3,34,8,0,6,2,0,4
2011-11,Cambridgeshire Constabulary,215,17,1,13,7,24,13,6,14,2,1,2
2011-11,Cambridgeshire Constabulary,212,40,0,13,12,65,14,4,24,4,4,6
2011-11,Cambridgeshire Constabulary,213,16,0,7,1,27,6,1,8,2,0,9
2011-11,Cambridgeshire Constabulary,211,23,1,12,8,35,19,2,23,6,2,3
2011-11,Cambridgeshire Constabulary,312,32,1,34,18,151,60,5,36,8,6,8
2011-11,Cambridgeshire Constabulary,311,11,7,17,38,71,28,6,31,10,2,5
2011-11,Cambridgeshire Constabulary,322,29,2,6,31,149,25,2,23,8,8,5
2011-11,Cambridgeshire Constabulary,323,15,0,16,7,52,20,4,13,9,8,1
2011-11,Cambridgeshire Constabulary,324,3,0,4,26,69,17,61,44,11,24,7
2011-11,Cambridgeshire Constabulary,451,42,1,5,20,116,18,13,23,5,4,5
2011-11,Cambridgeshire Constabulary,421,36,1,17,25,155,34,25,42,18,10,8
2011-11,Cambridgeshire Constabulary,422,8,1,7,11,42,15,0,8,7,0,1
2011-11,Cambridgeshire Constabulary,452,4,1,3,7,22,9,5,2,3,1,1
2011-11,Cambridgeshire Constabulary,201,19,0,21,26,118,38,9,43,15,6,6
2011-11,Cambridgeshire Constabulary,203,23,6,30,31,158,38,46,76,16,3,8
2011-11,Cambridgeshire Constabulary,202,7,1,11,46,143,18,46,185,15,26,4
2011-11,Cambridgeshire Constabulary,204,21,0,9,15,82,13,1,38,9,3,2
2011-11,Cambridgeshire Constabulary,443,17,0,15,2,44,17,0,22,9,0,9
2011-11,Cambridgeshire Constabulary,301,38,2,20,44,148,27,17,61,12,8,8
2011-11,Cambridgeshire Constabulary,441,29,2,13,16,68,15,13,33,8,1,10
2011-11,Cambridgeshire Constabulary,325,10,0,2,23,87,20,9,10,4,5,7
2011-11,Cambridgeshire Constabulary,442,14,2,6,12,73,28,6,9,3,6,5
2011-11,Cambridgeshire Constabulary,222,31,0,16,8,55,11,3,21,1,0,3
2011-11,Cambridgeshire Constabulary,221,43,0,34,21,88,30,21,35,16,11,8
2011-11,Cambridgeshire Constabulary,302,11,4,16,30,119,30,7,21,5,2,11
2011-11,Cambridgeshire Constabulary,411,15,0,9,11,76,31,11,22,2,4,5
2011-11,Cambridgeshire Constabulary,412,9,0,4,7,49,19,1,7,2,3,2
2011-11,Cambridgeshire Constabulary,413,4,0,8,6,42,21,1,5,3,2,4
2011-11,Cambridgeshire Constabulary,432,8,0,7,18,61,12,6,14,1,3,0
2011-11,Cambridgeshire Constabulary,431,32,0,11,20,74,18,7,26,6,5,3
