Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Gwent Police,GB83,2,0,8,1,17,6,2,4,0,0,0
2011-12,Gwent Police,GB82,5,0,5,0,25,3,1,4,0,0,0
2011-12,Gwent Police,GB81,7,0,3,0,43,10,4,0,3,1,1
2011-12,Gwent Police,MM88,5,0,0,0,3,0,0,3,1,0,0
2011-12,Gwent Police,MM89,1,0,0,0,1,1,0,0,1,0,0
2011-12,Gwent Police,CP84,1,0,1,0,23,15,1,1,3,0,1
2011-12,Gwent Police,CP81,3,0,3,5,38,6,2,5,2,0,6
2011-12,Gwent Police,CP83,2,1,3,3,29,10,0,5,1,0,0
2011-12,Gwent Police,CP82,1,0,5,5,8,4,8,6,2,0,0
2011-12,Gwent Police,CG82,0,0,1,0,4,3,0,0,0,0,0
2011-12,Gwent Police,CG83,0,0,0,1,14,4,0,1,1,0,0
2011-12,Gwent Police,CG81,2,0,5,2,62,10,3,1,4,0,0
2011-12,Gwent Police,GT81,2,0,3,0,41,10,0,8,2,0,0
2011-12,Gwent Police,GT83,2,0,1,0,12,3,0,1,0,0,0
2011-12,Gwent Police,CG85,1,0,2,1,11,4,2,2,0,0,0
2011-12,Gwent Police,NM83,1,0,1,3,39,3,0,6,1,0,0
2011-12,Gwent Police,NM82,5,0,9,4,43,7,0,1,0,0,1
2011-12,Gwent Police,NM81,15,1,0,3,56,9,10,8,8,1,1
2011-12,Gwent Police,NM87,1,0,0,0,2,2,0,3,0,0,0
2011-12,Gwent Police,NM86,3,0,2,0,6,2,0,1,2,0,1
2011-12,Gwent Police,NM85,2,0,1,1,24,3,0,2,6,0,0
2011-12,Gwent Police,GE84,0,0,0,1,7,5,0,2,0,0,0
2011-12,Gwent Police,GE85,3,0,5,1,6,2,0,2,0,0,1
2011-12,Gwent Police,GE86,3,0,3,1,17,2,1,0,1,0,0
2011-12,Gwent Police,GE81,3,0,6,0,40,7,3,4,4,0,0
2011-12,Gwent Police,GE82,0,0,3,2,29,2,8,3,4,0,0
2011-12,Gwent Police,GE83,0,0,2,0,7,1,1,1,0,0,1
2011-12,Gwent Police,CY84,3,0,1,0,17,3,0,2,0,0,2
2011-12,Gwent Police,MH82,0,0,0,0,2,1,0,0,0,0,0
2011-12,Gwent Police,GA81,4,0,4,1,30,11,5,2,0,0,0
2011-12,Gwent Police,GA82,0,1,1,0,18,7,0,5,2,0,0
2011-12,Gwent Police,GA83,1,0,1,0,5,0,0,2,0,0,0
2011-12,Gwent Police,GA84,6,1,3,1,16,9,0,1,1,0,0
2011-12,Gwent Police,CY86,3,0,5,3,26,5,0,0,2,0,1
2011-12,Gwent Police,CC86,1,0,3,1,11,5,0,2,0,1,0
2011-12,Gwent Police,CC85,1,0,1,0,14,1,0,3,2,0,1
2011-12,Gwent Police,CC82,3,0,0,0,18,1,0,0,0,0,0
2011-12,Gwent Police,CC83,10,0,2,1,32,10,1,7,1,0,5
2011-12,Gwent Police,CC81,8,0,9,6,74,12,16,6,5,6,0
2011-12,Gwent Police,CY81,1,0,0,3,20,2,2,3,1,0,3
2011-12,Gwent Police,CY82,3,0,0,0,4,2,0,1,0,0,1
2011-12,Gwent Police,CY83,0,0,0,0,0,0,0,0,0,0,0
2011-12,Gwent Police,MM87,0,0,0,0,2,0,0,0,1,0,0
2011-12,Gwent Police,MA88,1,0,0,0,2,0,0,1,1,0,0
2011-12,Gwent Police,MA89,0,0,0,0,0,0,0,0,0,0,0
2011-12,Gwent Police,MM82,1,0,0,0,3,0,0,0,1,0,0
2011-12,Gwent Police,MM83,0,0,0,0,3,1,0,0,0,0,0
2011-12,Gwent Police,MM81,2,0,0,0,12,7,5,2,0,0,0
2011-12,Gwent Police,MA82,2,0,0,0,2,4,0,1,0,0,0
2011-12,Gwent Police,MA83,2,0,1,0,15,10,5,7,0,0,1
2011-12,Gwent Police,MA81,0,0,0,1,12,4,4,7,2,0,1
2011-12,Gwent Police,MA86,1,0,0,0,2,2,0,2,1,0,0
2011-12,Gwent Police,MA87,0,0,1,0,1,0,0,2,0,0,1
2011-12,Gwent Police,MA84,1,0,1,0,11,2,0,2,1,0,0
2011-12,Gwent Police,MA85,1,0,0,0,7,4,0,0,0,0,0
2011-12,Gwent Police,CR87,7,0,2,1,12,3,0,2,0,0,0
2011-12,Gwent Police,CR86,3,0,3,1,11,5,1,5,2,0,0
2011-12,Gwent Police,CR85,11,0,4,1,16,2,1,2,0,0,3
2011-12,Gwent Police,CR84,8,0,0,1,15,6,1,4,3,0,0
2011-12,Gwent Police,CR83,2,0,2,1,11,1,0,1,0,0,0
2011-12,Gwent Police,CR82,6,0,2,2,17,3,0,2,2,0,0
2011-12,Gwent Police,CR81,11,0,3,0,27,4,3,3,1,0,3
2011-12,Gwent Police,MA91,0,0,1,0,5,1,0,0,0,0,0
2011-12,Gwent Police,MA90,0,0,1,1,10,0,3,1,0,0,1
2011-12,Gwent Police,MA93,3,0,1,1,1,2,0,0,0,0,0
2011-12,Gwent Police,MA92,1,0,0,0,3,0,0,0,0,0,0
2011-12,Gwent Police,MM91,4,0,0,0,3,1,0,1,0,1,0
2011-12,Gwent Police,MM90,0,0,0,0,1,1,0,0,0,0,0
2011-12,Gwent Police,MM93,0,0,1,0,0,0,0,1,0,0,0
2011-12,Gwent Police,MM92,2,0,0,0,0,0,0,0,0,0,0
2011-12,Gwent Police,NL82,2,0,1,0,16,4,7,1,2,0,2
2011-12,Gwent Police,NL83,2,0,0,0,18,2,0,2,1,0,0
2011-12,Gwent Police,NL81,11,1,9,5,49,9,29,4,9,0,1
2011-12,Gwent Police,NL84,5,0,3,2,48,10,3,5,1,1,2
2011-12,Gwent Police,TP81,1,0,3,0,21,4,6,2,5,1,3
2011-12,Gwent Police,CD81,1,0,2,5,34,12,0,9,2,0,1
2011-12,Gwent Police,CD82,4,0,2,2,22,5,0,0,2,0,1
2011-12,Gwent Police,TP89,0,0,1,0,3,0,0,0,0,0,0
2011-12,Gwent Police,CH85,2,0,3,3,25,8,0,2,1,0,0
2011-12,Gwent Police,CH84,0,0,1,1,8,0,0,0,0,0,0
2011-12,Gwent Police,CH81,4,0,2,0,26,8,1,3,2,0,0
2011-12,Gwent Police,CH83,3,0,3,0,13,2,0,1,0,0,0
2011-12,Gwent Police,CH82,3,0,0,1,18,4,0,3,2,0,0
2011-12,Gwent Police,MH88,2,0,0,0,1,0,0,2,0,0,0
2011-12,Gwent Police,MH83,1,0,0,2,5,0,0,0,1,0,0
2011-12,Gwent Police,CY85,9,0,4,2,28,4,0,1,2,0,1
2011-12,Gwent Police,MH81,1,0,0,2,22,1,3,3,3,0,2
2011-12,Gwent Police,MH87,0,0,0,0,3,1,0,0,0,0,0
2011-12,Gwent Police,MH86,1,0,1,0,4,0,0,1,0,0,2
2011-12,Gwent Police,MH85,0,0,1,0,13,1,1,0,1,0,0
2011-12,Gwent Police,MH84,1,0,1,0,4,6,0,2,0,0,0
2011-12,Gwent Police,TC90,1,0,0,0,47,5,2,2,1,0,0
2011-12,Gwent Police,TC91,1,0,0,1,9,0,0,1,2,0,0
2011-12,Gwent Police,TC92,8,0,1,2,18,0,0,0,1,0,1
2011-12,Gwent Police,NC81,17,1,7,19,159,13,53,27,34,5,3
2011-12,Gwent Police,MC88,0,0,0,0,5,0,0,0,0,0,0
2011-12,Gwent Police,MC89,1,0,1,0,1,0,0,1,0,0,0
2011-12,Gwent Police,TP82,0,0,1,0,11,0,1,0,1,0,0
2011-12,Gwent Police,TP83,4,0,1,0,4,1,1,1,0,0,0
2011-12,Gwent Police,TP84,0,0,0,1,2,1,0,2,0,0,0
2011-12,Gwent Police,TP85,1,0,1,0,14,3,0,0,1,0,1
2011-12,Gwent Police,TP86,2,0,2,0,28,4,0,1,1,0,0
2011-12,Gwent Police,TP87,1,0,2,4,26,8,0,1,1,0,0
2011-12,Gwent Police,TP88,5,0,0,0,15,6,1,2,0,0,0
2011-12,Gwent Police,MC81,0,0,0,0,11,0,4,1,1,0,1
2011-12,Gwent Police,MC82,0,0,1,0,4,2,0,0,0,0,0
2011-12,Gwent Police,MC83,0,0,0,0,10,0,0,1,2,0,0
2011-12,Gwent Police,MC84,0,0,0,0,1,1,0,1,0,0,0
2011-12,Gwent Police,MC85,1,0,0,0,4,0,0,1,0,0,0
2011-12,Gwent Police,MC86,0,0,0,0,2,0,0,1,1,0,0
2011-12,Gwent Police,MC87,2,0,0,0,2,1,0,1,0,0,0
2011-12,Gwent Police,NA86,22,0,5,4,70,22,16,10,14,0,2
2011-12,Gwent Police,NA82,9,1,2,2,36,16,0,5,5,1,1
2011-12,Gwent Police,NA81,7,0,8,4,39,18,1,4,3,0,1
2011-12,Gwent Police,GT82,2,0,4,0,18,4,0,0,2,2,0
2011-12,Gwent Police,TC89,1,0,1,2,32,8,3,3,0,0,0
2011-12,Gwent Police,TC88,2,0,1,1,24,6,3,1,0,0,0
2011-12,Gwent Police,TC83,0,0,3,0,5,2,0,1,0,0,0
2011-12,Gwent Police,TC82,0,0,0,0,3,2,0,1,2,0,0
2011-12,Gwent Police,TC81,3,0,1,6,47,1,18,4,7,2,2
2011-12,Gwent Police,TC87,2,1,4,2,34,4,0,2,1,0,0
2011-12,Gwent Police,TC86,5,0,2,1,23,4,0,3,2,0,1
2011-12,Gwent Police,TC85,0,0,1,1,14,6,0,0,0,0,0
2011-12,Gwent Police,TC84,0,0,2,1,13,2,0,0,3,0,0
2011-12,Gwent Police,TP92,1,0,0,0,25,5,0,0,3,0,0
2011-12,Gwent Police,TP91,1,0,3,1,20,1,0,1,1,0,0
2011-12,Gwent Police,TP90,0,0,0,0,16,2,0,0,1,0,0
2011-12,Gwent Police,MC90,1,0,3,0,4,0,0,0,0,0,1
2011-12,Gwent Police,MM84,4,0,0,0,9,2,0,2,0,0,0
2011-12,Gwent Police,MM85,1,0,1,0,3,0,0,1,1,0,0
2011-12,Gwent Police,NB84,4,0,1,0,11,7,3,6,1,0,1
2011-12,Gwent Police,NB85,4,0,5,1,29,5,0,5,4,0,0
2011-12,Gwent Police,NB86,3,0,0,3,18,1,0,6,4,0,2
2011-12,Gwent Police,NB81,2,0,5,3,48,16,3,10,2,0,0
2011-12,Gwent Police,NB82,1,0,1,3,43,3,3,3,2,0,3
2011-12,Gwent Police,NB83,3,0,4,1,26,5,6,5,5,0,3
