Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Essex Police,87,25,0,28,30,89,30,4,28,4,3,8
2011-12,Essex Police,84,1,0,2,5,3,3,0,1,0,0,0
2011-12,Essex Police,85,56,7,24,118,251,61,42,95,13,39,17
2011-12,Essex Police,3,2,0,3,6,16,7,1,3,0,0,1
2011-12,Essex Police,7,11,0,5,4,18,15,0,9,2,0,1
2011-12,Essex Police,108,7,0,10,10,23,8,1,3,1,1,2
2011-12,Essex Police,109,7,0,9,11,37,9,1,8,2,0,6
2011-12,Essex Police,102,13,4,11,17,79,18,58,64,12,3,9
2011-12,Essex Police,103,17,2,8,8,22,7,4,17,3,2,2
2011-12,Essex Police,100,20,1,18,29,56,19,6,33,1,3,5
2011-12,Essex Police,101,18,0,6,14,32,14,0,7,5,1,1
2011-12,Essex Police,106,11,1,6,12,32,5,1,4,4,3,2
2011-12,Essex Police,107,6,0,7,5,23,5,6,5,2,1,3
2011-12,Essex Police,104,26,3,23,31,50,23,2,7,7,2,2
2011-12,Essex Police,105,8,0,3,10,9,5,0,2,2,0,1
2011-12,Essex Police,39,13,0,13,54,94,19,74,47,18,21,5
2011-12,Essex Police,38,6,0,0,2,1,1,0,2,0,0,0
2011-12,Essex Police,33,8,0,2,4,8,0,1,3,0,1,0
2011-12,Essex Police,32,3,1,12,7,19,10,11,7,2,2,3
2011-12,Essex Police,31,11,1,7,3,7,3,0,8,0,1,1
2011-12,Essex Police,30,5,0,8,3,18,3,0,0,1,0,1
2011-12,Essex Police,37,13,0,6,2,20,6,1,9,1,2,5
2011-12,Essex Police,36,9,0,4,4,11,7,0,6,0,0,0
2011-12,Essex Police,35,3,0,2,4,24,2,1,5,2,1,1
2011-12,Essex Police,34,5,0,1,1,9,1,0,4,0,1,0
2011-12,Essex Police,60,3,0,2,1,15,4,1,1,1,0,1
2011-12,Essex Police,61,5,0,2,5,6,7,1,2,0,1,1
2011-12,Essex Police,62,1,0,1,2,2,1,0,4,0,1,0
2011-12,Essex Police,63,7,0,1,2,4,3,1,3,1,1,2
2011-12,Essex Police,64,4,1,1,2,4,2,0,3,0,1,0
2011-12,Essex Police,65,9,0,3,7,19,3,0,4,1,3,0
2011-12,Essex Police,66,0,0,0,0,2,1,0,1,1,1,0
2011-12,Essex Police,67,2,0,0,1,1,2,0,0,0,0,1
2011-12,Essex Police,68,5,0,1,0,2,0,0,2,0,0,1
2011-12,Essex Police,69,2,0,0,2,0,0,0,0,0,0,0
2011-12,Essex Police,2,4,1,2,10,30,4,14,12,2,3,0
2011-12,Essex Police,6,2,0,3,11,39,5,9,5,1,4,0
2011-12,Essex Police,99,18,0,19,15,41,17,3,7,6,1,2
2011-12,Essex Police,98,12,2,10,16,30,16,20,9,5,2,4
2011-12,Essex Police,91,6,0,6,4,17,8,3,7,1,1,2
2011-12,Essex Police,90,26,0,17,15,66,23,2,16,2,2,2
2011-12,Essex Police,93,7,0,6,3,10,1,1,5,3,0,2
2011-12,Essex Police,92,4,0,5,4,16,0,2,4,1,0,0
2011-12,Essex Police,95,5,0,0,3,11,4,6,1,1,0,0
2011-12,Essex Police,94,6,1,4,4,15,4,0,3,1,2,1
2011-12,Essex Police,97,5,0,8,2,20,12,0,4,3,0,0
2011-12,Essex Police,96,5,0,2,4,17,0,4,3,1,0,3
2011-12,Essex Police,11,5,0,1,2,5,3,0,3,0,2,1
2011-12,Essex Police,10,3,0,0,0,12,2,0,2,3,0,0
2011-12,Essex Police,13,7,0,2,1,5,2,1,4,0,0,0
2011-12,Essex Police,12,8,0,0,1,4,1,0,4,0,0,1
2011-12,Essex Police,15,6,1,5,40,70,19,41,66,7,18,6
2011-12,Essex Police,14,1,0,0,10,8,1,0,1,0,2,1
2011-12,Essex Police,17,7,0,1,1,11,4,5,11,1,3,1
2011-12,Essex Police,16,5,0,3,6,7,6,4,11,0,1,2
2011-12,Essex Police,19,5,0,1,8,6,2,0,9,0,2,1
2011-12,Essex Police,18,13,0,4,26,61,14,7,20,9,8,4
2011-12,Essex Police,117,17,1,10,13,45,20,2,8,0,4,2
2011-12,Essex Police,116,10,0,5,3,9,4,3,4,0,1,3
2011-12,Essex Police,41,3,0,12,29,49,15,6,12,5,3,1
2011-12,Essex Police,48,5,0,1,7,11,16,1,8,0,1,0
2011-12,Essex Police,49,14,0,19,23,44,28,14,9,1,2,2
2011-12,Essex Police,46,1,0,0,4,17,10,11,7,1,1,4
2011-12,Essex Police,119,11,0,3,6,16,8,5,9,2,1,1
2011-12,Essex Police,44,0,0,1,0,5,3,0,2,0,0,2
2011-12,Essex Police,45,4,0,4,3,12,11,1,3,0,1,0
2011-12,Essex Police,42,1,0,1,0,3,1,0,1,0,0,0
2011-12,Essex Police,43,4,0,2,3,8,7,0,4,0,0,0
2011-12,Essex Police,40,7,4,9,19,46,21,5,19,8,3,5
2011-12,Essex Police,118,9,1,5,7,29,7,1,8,2,3,1
2011-12,Essex Police,1,6,1,6,11,41,6,7,8,0,0,3
2011-12,Essex Police,5,4,0,10,9,26,10,3,3,0,2,1
2011-12,Essex Police,9,5,1,3,2,23,13,6,7,1,1,1
2011-12,Essex Police,145,2,0,6,18,46,5,2,5,0,1,6
2011-12,Essex Police,142,0,0,0,0,0,0,1,1,0,2,1
2011-12,Essex Police,140,29,4,16,22,47,17,24,21,8,3,7
2011-12,Essex Police,141,0,0,2,4,7,2,16,15,7,27,6
2011-12,Essex Police,77,1,0,7,3,18,4,3,12,1,0,2
2011-12,Essex Police,76,10,0,5,13,20,19,1,5,1,2,1
2011-12,Essex Police,75,5,0,11,10,24,21,5,5,4,1,1
2011-12,Essex Police,74,19,0,1,23,49,11,4,8,6,9,4
2011-12,Essex Police,73,2,0,0,0,4,0,0,0,0,0,0
2011-12,Essex Police,72,1,0,1,1,3,2,1,3,2,2,0
2011-12,Essex Police,71,1,0,1,0,3,1,0,0,0,0,0
2011-12,Essex Police,70,4,1,4,5,6,3,3,4,0,1,0
2011-12,Essex Police,79,15,0,8,22,20,34,5,16,0,1,5
2011-12,Essex Police,78,29,1,20,26,96,48,17,26,6,6,8
2011-12,Essex Police,47,4,0,7,9,26,10,0,15,2,3,2
