Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-10,Greater Manchester Police,Q1,80,9,63,160,554,162,46,116,45,46,33
2011-10,Greater Manchester Police,Q2,131,7,67,121,491,109,34,95,28,19,35
2011-10,Greater Manchester Police,K3,82,2,58,111,317,99,24,74,36,20,20
2011-10,Greater Manchester Police,K2,107,8,74,126,334,110,48,120,35,23,45
2011-10,Greater Manchester Police,K1,67,16,48,119,248,77,60,97,25,45,35
2011-10,Greater Manchester Police,M1,69,6,38,102,389,94,90,110,38,33,45
2011-10,Greater Manchester Police,M2,80,9,56,80,426,84,61,68,28,21,34
2011-10,Greater Manchester Police,G2,104,12,53,135,537,109,54,113,34,32,74
2011-10,Greater Manchester Police,G1,101,8,82,174,617,137,60,87,34,39,42
2011-10,Greater Manchester Police,I1,0,1,5,7,22,1,1,35,4,19,9
2011-10,Greater Manchester Police,A1,59,24,99,158,366,50,131,479,46,63,36
2011-10,Greater Manchester Police,A3,111,29,70,142,504,131,33,117,48,23,29
2011-10,Greater Manchester Police,A2,151,28,152,151,596,179,37,94,58,28,33
2011-10,Greater Manchester Police,E4,65,24,45,143,425,115,30,79,27,30,19
2011-10,Greater Manchester Police,E1,74,45,49,128,365,73,26,160,38,52,28
2011-10,Greater Manchester Police,E3,81,15,51,76,242,70,30,80,10,19,29
2011-10,Greater Manchester Police,E2,86,17,41,81,279,83,31,68,46,22,32
2011-10,Greater Manchester Police,P2,70,5,33,117,418,107,15,60,18,27,28
2011-10,Greater Manchester Police,P3,77,3,49,107,346,89,19,64,21,16,29
2011-10,Greater Manchester Police,P1,56,12,38,79,321,74,39,84,25,28,33
2011-10,Greater Manchester Police,L2,112,4,83,136,632,184,43,88,41,23,38
2011-10,Greater Manchester Police,L1,133,10,79,120,552,173,76,100,34,34,46
2011-10,Greater Manchester Police,N1,48,9,34,109,297,95,62,107,25,26,26
2011-10,Greater Manchester Police,N2,71,10,80,88,374,77,30,65,24,20,23
2011-10,Greater Manchester Police,F1,107,7,87,158,612,157,44,118,63,47,34
2011-10,Greater Manchester Police,F2,113,13,119,113,509,154,34,93,67,43,32
2011-10,Greater Manchester Police,J1,96,14,51,130,358,123,64,80,27,10,32
2011-10,Greater Manchester Police,J2,81,5,80,84,284,116,16,55,10,13,27
2011-10,Greater Manchester Police,J3,111,17,57,86,364,85,27,59,17,20,44
