Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Avon and Somerset Constabulary,JN310,1,0,0,1,1,0,0,0,0,0,0
2011-12,Avon and Somerset Constabulary,FW004,2,0,0,0,0,0,0,0,1,0,0
2011-12,Avon and Somerset Constabulary,JC205,3,0,5,4,14,3,0,1,0,0,0
2011-12,Avon and Somerset Constabulary,JN312,1,0,1,1,4,0,0,0,0,0,1
2011-12,Avon and Somerset Constabulary,JW110,3,0,0,2,0,1,0,0,1,0,1
2011-12,Avon and Somerset Constabulary,JW112,1,0,0,0,0,0,0,1,0,0,0
2011-12,Avon and Somerset Constabulary,JW109,5,0,2,3,2,0,0,7,0,0,1
2011-12,Avon and Somerset Constabulary,JW108,6,0,5,4,9,8,2,10,0,0,2
2011-12,Avon and Somerset Constabulary,JW107,1,0,1,5,18,6,2,2,1,0,2
2011-12,Avon and Somerset Constabulary,JW106,4,0,2,3,10,5,1,1,3,0,2
2011-12,Avon and Somerset Constabulary,JW105,14,0,6,10,23,6,5,6,30,0,0
2011-12,Avon and Somerset Constabulary,JW104,17,0,6,28,67,24,4,17,6,0,5
2011-12,Avon and Somerset Constabulary,JW103,13,0,6,12,20,12,6,12,28,0,4
2011-12,Avon and Somerset Constabulary,JW102,14,0,5,7,19,3,1,7,15,0,0
2011-12,Avon and Somerset Constabulary,JW101,9,1,8,60,84,24,26,31,55,1,9
2011-12,Avon and Somerset Constabulary,EK117,4,1,1,6,13,8,3,3,3,0,0
2011-12,Avon and Somerset Constabulary,JC209,0,0,0,2,1,0,0,1,1,0,0
2011-12,Avon and Somerset Constabulary,JW113,0,0,0,0,0,0,0,0,0,0,1
2011-12,Avon and Somerset Constabulary,EB114,1,0,2,0,4,2,3,2,0,0,1
2011-12,Avon and Somerset Constabulary,EB115,2,0,2,4,16,2,1,5,1,0,4
2011-12,Avon and Somerset Constabulary,EB116,2,0,0,8,6,4,2,3,1,0,0
2011-12,Avon and Somerset Constabulary,JC203,0,0,0,0,7,2,0,2,0,0,2
