Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-11,Kent Police,216,4,0,4,2,4,1,0,1,0,0,1
2011-11,Kent Police,217,3,1,3,3,9,2,2,2,0,0,0
2011-11,Kent Police,214,2,0,0,0,7,3,1,4,0,2,4
2011-11,Kent Police,215,2,0,1,5,7,2,2,8,2,1,0
2011-11,Kent Police,224,0,0,2,4,5,1,0,3,0,0,0
2011-11,Kent Police,126,1,1,3,12,36,15,9,5,2,1,3
2011-11,Kent Police,210,3,0,5,2,16,3,10,8,0,2,2
2011-11,Kent Police,127,0,0,3,5,31,2,0,6,0,1,0
2011-11,Kent Police,218,1,0,2,3,5,1,1,5,1,1,1
2011-11,Kent Police,219,2,0,1,1,4,5,0,0,0,0,1
2011-11,Kent Police,133,0,0,0,6,14,2,0,4,1,1,0
2011-11,Kent Police,91,0,0,0,0,7,2,0,3,0,0,0
2011-11,Kent Police,131,1,0,1,0,1,1,0,1,0,0,0
2011-11,Kent Police,130,0,0,2,5,12,5,0,3,0,0,1
2011-11,Kent Police,137,1,0,1,2,4,1,2,5,0,0,1
2011-11,Kent Police,136,10,1,2,25,72,12,25,15,3,4,7
2011-11,Kent Police,135,4,0,1,10,41,9,1,6,1,1,1
2011-11,Kent Police,165,10,0,1,8,20,6,1,5,1,0,2
2011-11,Kent Police,139,3,0,1,8,15,5,4,10,1,0,0
2011-11,Kent Police,41,4,0,4,2,4,0,0,6,0,0,0
2011-11,Kent Police,93,1,0,3,0,5,2,0,3,0,1,0
2011-11,Kent Police,149473,0,0,0,0,0,0,0,0,0,0,0
2011-11,Kent Police,25,1,0,1,2,10,10,0,3,0,0,0
2011-11,Kent Police,26,5,0,2,0,5,2,0,5,0,0,0
2011-11,Kent Police,167,2,0,2,2,9,4,3,2,0,0,1
2011-11,Kent Police,20,1,0,4,6,24,5,8,5,1,0,9
2011-11,Kent Police,21,5,1,1,3,32,4,4,4,2,0,1
2011-11,Kent Police,22,5,0,2,4,13,9,2,1,0,0,0
2011-11,Kent Police,23,2,0,2,4,23,9,3,7,1,0,0
2011-11,Kent Police,95,0,0,2,1,2,6,0,3,1,0,0
2011-11,Kent Police,251,1,1,1,7,13,1,0,2,1,0,0
2011-11,Kent Police,28,9,0,10,3,9,4,1,9,1,1,0
2011-11,Kent Police,29,12,0,2,4,9,3,0,5,0,0,1
2011-11,Kent Police,161,5,0,2,4,12,10,0,3,2,0,3
2011-11,Kent Police,289,11,2,11,26,50,17,2,19,2,3,4
2011-11,Kent Police,288,2,0,0,4,3,4,0,1,1,0,0
2011-11,Kent Police,162,5,1,6,5,17,6,4,17,2,1,4
2011-11,Kent Police,281,3,0,1,3,2,5,0,1,0,0,0
2011-11,Kent Police,280,2,0,0,1,7,0,0,2,0,0,0
2011-11,Kent Police,283,12,2,3,27,83,14,20,27,13,1,6
2011-11,Kent Police,96,1,0,0,1,7,1,0,2,1,0,5
2011-11,Kent Police,285,1,0,0,3,13,3,0,4,0,0,0
2011-11,Kent Police,284,4,0,5,7,35,10,5,15,4,3,8
2011-11,Kent Police,68,5,1,3,7,10,7,9,3,0,0,1
2011-11,Kent Police,286,1,0,1,0,3,0,0,1,1,0,0
2011-11,Kent Police,227,0,0,1,0,12,0,0,3,1,1,1
2011-11,Kent Police,10,6,2,0,5,6,1,7,6,0,0,3
2011-11,Kent Police,258,3,0,0,7,21,8,2,5,1,0,0
2011-11,Kent Police,40702,5,0,7,7,15,4,6,1,2,0,1
2011-11,Kent Police,40703,4,0,10,9,18,2,6,3,1,3,2
2011-11,Kent Police,40700,9,0,3,1,0,3,1,0,1,0,0
2011-11,Kent Police,40701,3,0,1,4,10,5,3,2,1,0,1
2011-11,Kent Police,263,4,2,0,0,6,0,2,13,0,0,0
2011-11,Kent Police,262,8,0,3,17,34,14,1,18,4,3,2
2011-11,Kent Police,261,4,0,5,1,4,2,0,6,0,0,1
2011-11,Kent Police,123,1,0,0,0,5,3,0,3,1,0,0
2011-11,Kent Police,267,0,0,1,2,5,3,0,14,0,0,2
2011-11,Kent Police,266,5,0,4,3,12,3,5,1,0,0,1
2011-11,Kent Police,265,3,0,2,2,8,1,4,1,1,0,2
2011-11,Kent Police,264,4,1,1,3,5,7,0,9,1,0,1
2011-11,Kent Police,128,2,0,0,4,6,0,0,1,0,1,1
2011-11,Kent Police,129,0,0,0,4,15,3,1,1,0,0,0
2011-11,Kent Police,269,9,0,5,4,13,3,5,7,3,1,2
2011-11,Kent Police,268,1,0,0,2,2,3,0,3,0,0,1
2011-11,Kent Police,69,6,2,6,7,23,5,1,8,0,1,2
2011-11,Kent Police,22162,3,0,4,1,5,0,0,6,0,0,1
2011-11,Kent Police,59,5,0,1,9,30,10,1,5,1,2,2
2011-11,Kent Police,58,5,0,4,18,28,3,3,10,0,0,2
2011-11,Kent Police,132,5,0,2,4,17,7,1,4,0,0,0
2011-11,Kent Police,55,2,0,5,8,29,7,1,15,0,3,2
2011-11,Kent Police,54,4,0,5,1,9,1,17,3,1,0,3
2011-11,Kent Police,57,7,2,9,42,90,22,45,23,9,12,11
2011-11,Kent Police,56,4,0,0,3,15,7,1,3,1,0,0
2011-11,Kent Police,51,2,0,1,2,8,3,0,5,1,0,1
2011-11,Kent Police,50,10,0,4,2,1,2,0,7,0,0,3
2011-11,Kent Police,53,2,0,4,1,8,2,1,4,0,0,2
2011-11,Kent Police,52,0,0,1,0,4,3,0,2,0,0,0
2011-11,Kent Police,228,2,0,1,0,1,1,0,1,0,0,0
2011-11,Kent Police,16,4,3,3,11,46,7,4,10,5,1,4
2011-11,Kent Police,298,1,0,3,2,7,2,1,2,1,0,1
2011-11,Kent Police,299,8,1,4,10,9,7,3,5,3,1,3
2011-11,Kent Police,296,0,0,2,3,1,1,0,1,0,0,1
2011-11,Kent Police,294,5,2,7,17,44,14,5,10,5,2,2
2011-11,Kent Police,295,0,0,2,6,6,2,0,2,0,0,4
2011-11,Kent Police,293,5,0,4,8,19,14,0,1,1,0,0
2011-11,Kent Police,290,0,0,0,1,1,0,2,2,1,0,2
2011-11,Kent Police,291,5,0,1,1,9,0,3,2,1,1,0
2011-11,Kent Police,199,2,0,1,1,0,2,0,3,0,0,1
2011-11,Kent Police,179,11,1,1,23,50,6,21,21,3,2,6
2011-11,Kent Police,134,2,1,1,8,25,4,2,4,1,0,0
2011-11,Kent Police,195,1,0,3,4,25,8,2,1,2,1,0
2011-11,Kent Police,194,0,0,0,2,6,4,2,1,0,0,0
2011-11,Kent Police,197,7,0,4,5,8,6,0,2,0,1,0
2011-11,Kent Police,196,5,0,2,1,2,1,0,0,0,0,0
2011-11,Kent Police,191,0,0,0,2,2,3,0,2,0,0,0
2011-11,Kent Police,144,2,0,1,5,17,5,0,3,0,0,3
2011-11,Kent Police,193,0,0,1,1,14,4,2,5,0,0,0
2011-11,Kent Police,192,0,0,1,1,1,1,0,1,0,0,0
2011-11,Kent Police,115,3,0,3,1,5,1,0,5,0,0,1
2011-11,Kent Police,271,9,0,1,9,47,18,6,13,3,1,0
2011-11,Kent Police,88,0,0,1,1,2,1,0,0,0,0,0
2011-11,Kent Police,89,5,0,0,1,9,7,18,6,0,0,3
2011-11,Kent Police,274,1,0,3,1,1,0,0,1,0,0,0
2011-11,Kent Police,275,5,0,3,11,16,11,18,13,0,0,4
2011-11,Kent Police,113,1,0,1,1,4,2,0,6,1,1,1
2011-11,Kent Police,277,2,7,1,9,39,6,0,7,2,1,3
2011-11,Kent Police,82,2,0,2,0,1,3,0,1,2,0,0
2011-11,Kent Police,83,5,0,1,1,5,5,0,4,0,0,0
2011-11,Kent Police,80,4,0,4,1,0,0,0,3,0,0,0
2011-11,Kent Police,81,1,0,3,0,3,1,0,0,0,1,0
2011-11,Kent Police,86,1,0,2,0,2,0,0,0,0,0,0
2011-11,Kent Police,87,0,0,0,0,2,1,0,2,0,0,0
2011-11,Kent Police,84,2,0,0,0,9,3,0,4,1,0,0
2011-11,Kent Police,85,2,0,1,0,5,3,7,4,0,0,0
2011-11,Kent Police,138,0,0,0,3,18,3,2,3,1,0,0
2011-11,Kent Police,198,2,0,2,4,4,4,0,2,0,0,3
2011-11,Kent Police,66,1,0,6,1,5,4,0,5,1,0,1
2011-11,Kent Police,365118,2,0,3,7,10,4,2,7,1,0,3
2011-11,Kent Police,141,0,0,2,0,11,13,1,11,0,1,1
2011-11,Kent Police,226,1,0,0,3,5,0,1,1,0,0,0
2011-11,Kent Police,28422,6,0,5,7,6,0,2,2,0,0,0
2011-11,Kent Police,27,5,0,4,0,13,10,1,3,0,0,0
2011-11,Kent Police,253,2,0,2,2,11,3,1,6,1,1,3
2011-11,Kent Police,254,0,0,1,5,11,4,1,1,0,0,1
2011-11,Kent Police,7,15,3,10,20,103,17,9,12,3,1,5
2011-11,Kent Police,301,1,1,2,5,30,6,12,7,0,0,4
2011-11,Kent Police,247,3,0,1,2,1,2,0,1,1,0,0
2011-11,Kent Police,170,1,0,0,2,5,1,0,1,1,0,2
2011-11,Kent Police,24,7,0,1,5,2,2,0,4,1,0,9
2011-11,Kent Police,255,0,0,3,1,7,6,0,6,2,0,0
2011-11,Kent Police,300,9,0,7,5,19,7,5,10,3,0,2
2011-11,Kent Police,368635,22,2,3,31,74,13,30,25,6,6,2
2011-11,Kent Police,302,5,0,4,1,19,9,2,6,3,0,1
2011-11,Kent Police,303,1,0,1,8,14,9,1,2,0,0,1
2011-11,Kent Police,225,2,0,1,3,7,5,1,1,0,0,0
2011-11,Kent Police,305,3,4,1,2,17,5,1,5,0,0,1
2011-11,Kent Police,306,3,1,0,3,10,5,0,2,0,0,0
2011-11,Kent Police,307,3,1,2,2,29,6,0,8,2,0,1
2011-11,Kent Police,245,3,0,2,7,46,7,6,7,1,3,1
2011-11,Kent Police,244,0,0,0,2,4,1,0,1,0,0,0
2011-11,Kent Police,108,2,0,0,0,4,0,0,1,1,0,0
2011-11,Kent Police,109,0,0,1,5,22,6,5,3,0,0,1
2011-11,Kent Police,241,1,0,3,3,9,5,1,6,0,0,0
2011-11,Kent Police,240,1,0,0,2,4,3,0,0,0,3,0
2011-11,Kent Police,243,7,0,3,5,7,2,2,5,1,0,2
2011-11,Kent Police,242,1,0,1,0,5,3,0,0,0,0,1
2011-11,Kent Police,102,5,0,5,22,64,10,29,25,4,4,3
2011-11,Kent Police,103,2,0,0,0,1,1,0,2,1,1,0
2011-11,Kent Police,100,1,0,1,1,3,1,3,2,0,0,0
2011-11,Kent Police,101,1,0,1,1,8,1,5,3,0,0,0
2011-11,Kent Police,106,1,0,1,0,0,1,0,0,1,0,0
2011-11,Kent Police,107,1,0,1,1,3,1,1,1,0,0,0
2011-11,Kent Police,104,6,0,4,2,2,3,0,5,0,0,0
2011-11,Kent Police,105,4,0,3,2,3,3,1,4,0,0,0
2011-11,Kent Police,39,4,0,3,3,14,7,2,6,0,0,1
2011-11,Kent Police,38,1,0,0,0,3,2,0,1,0,0,1
2011-11,Kent Police,33,4,1,2,16,30,17,8,4,0,0,0
2011-11,Kent Police,32,10,0,2,10,19,9,0,11,1,0,1
2011-11,Kent Police,31,3,0,2,4,15,6,1,4,0,0,0
