Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Cheshire Constabulary,N020,2,0,1,6,17,3,0,5,0,2,0
2011-12,Cheshire Constabulary,N021,9,0,7,19,55,10,12,5,3,2,6
2011-12,Cheshire Constabulary,N022,16,0,4,9,33,11,5,7,0,0,0
2011-12,Cheshire Constabulary,N023,12,0,10,11,36,17,5,3,0,2,1
2011-12,Cheshire Constabulary,N024,2,0,2,51,108,7,37,44,21,20,4
2011-12,Cheshire Constabulary,N025,17,1,18,9,43,16,10,9,1,1,3
2011-12,Cheshire Constabulary,N008,10,0,5,5,27,5,2,9,1,1,1
2011-12,Cheshire Constabulary,N009,7,0,7,11,39,3,4,6,0,0,0
2011-12,Cheshire Constabulary,N006,4,0,1,5,12,7,0,6,4,1,0
2011-12,Cheshire Constabulary,N007,0,0,2,13,78,21,3,15,2,6,7
2011-12,Cheshire Constabulary,N004,37,4,18,97,278,67,71,52,15,6,14
2011-12,Cheshire Constabulary,N005,8,0,0,1,18,3,1,2,0,0,0
2011-12,Cheshire Constabulary,N002,19,0,6,17,81,23,4,11,8,1,7
2011-12,Cheshire Constabulary,N003,13,0,5,9,59,8,2,8,3,0,4
2011-12,Cheshire Constabulary,N001,10,0,9,19,82,23,8,12,8,2,4
2011-12,Cheshire Constabulary,N048,12,0,4,4,23,11,0,3,0,2,1
2011-12,Cheshire Constabulary,N049,38,1,26,71,138,66,47,45,14,13,18
2011-12,Cheshire Constabulary,N042,14,2,12,54,165,32,80,71,14,16,9
2011-12,Cheshire Constabulary,N043,6,0,5,16,37,17,3,8,4,0,1
2011-12,Cheshire Constabulary,N040,21,1,9,10,58,22,8,8,4,5,2
2011-12,Cheshire Constabulary,N041,11,0,3,4,33,5,0,9,1,1,3
2011-12,Cheshire Constabulary,N046,37,0,7,9,48,6,1,15,7,3,0
2011-12,Cheshire Constabulary,N047,13,0,7,11,42,7,0,9,4,0,2
2011-12,Cheshire Constabulary,N044,33,0,15,20,66,19,11,21,13,3,5
2011-12,Cheshire Constabulary,N045,13,1,11,12,23,6,2,7,5,1,0
2011-12,Cheshire Constabulary,N033,10,1,6,8,34,10,0,9,1,0,3
2011-12,Cheshire Constabulary,N026,15,0,7,12,36,8,3,5,2,1,0
2011-12,Cheshire Constabulary,N050,16,0,4,13,44,7,3,3,2,1,2
2011-12,Cheshire Constabulary,N027,8,0,6,27,70,11,14,14,7,3,1
2011-12,Cheshire Constabulary,N028,14,0,9,10,19,4,7,7,2,1,1
2011-12,Cheshire Constabulary,N029,12,0,5,9,39,14,0,7,8,2,2
2011-12,Cheshire Constabulary,N039,6,0,5,3,31,13,0,3,2,0,2
2011-12,Cheshire Constabulary,N032,8,0,11,8,32,14,2,8,1,0,3
2011-12,Cheshire Constabulary,N019,7,0,4,22,49,17,1,8,5,0,3
2011-12,Cheshire Constabulary,N018,11,0,5,12,30,16,17,4,2,3,3
2011-12,Cheshire Constabulary,N031,10,0,2,6,21,8,2,5,0,0,4
2011-12,Cheshire Constabulary,N030,1,0,7,6,33,17,0,4,2,3,2
2011-12,Cheshire Constabulary,N037,58,3,19,56,179,51,25,23,13,7,9
2011-12,Cheshire Constabulary,N036,21,1,17,26,56,19,3,14,3,2,0
2011-12,Cheshire Constabulary,N035,4,0,4,3,4,0,0,2,0,0,0
2011-12,Cheshire Constabulary,N034,6,0,9,16,37,10,13,19,4,0,3
2011-12,Cheshire Constabulary,N011,3,0,3,7,17,4,2,6,2,0,0
2011-12,Cheshire Constabulary,N010,2,0,1,5,23,4,3,8,1,2,0
2011-12,Cheshire Constabulary,N013,11,0,18,31,92,21,27,26,4,5,3
2011-12,Cheshire Constabulary,N012,4,0,7,10,14,3,2,7,1,0,0
2011-12,Cheshire Constabulary,N015,2,0,2,3,12,1,2,7,0,0,0
2011-12,Cheshire Constabulary,N014,2,1,1,14,43,4,2,8,1,0,0
2011-12,Cheshire Constabulary,N017,5,0,1,5,22,3,3,8,1,1,3
2011-12,Cheshire Constabulary,N016,8,0,13,2,13,5,1,12,3,0,2
2011-12,Cheshire Constabulary,N052,23,2,7,37,137,38,18,16,3,4,6
2011-12,Cheshire Constabulary,N038,19,0,23,26,146,30,22,31,8,5,10
2011-12,Cheshire Constabulary,N051,23,0,18,45,167,52,20,31,19,8,4
