Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-09,Hampshire Constabulary,2LE11,0,0,2,10,9,2,2,2,1,0,0
2011-09,Hampshire Constabulary,2LE10,2,0,4,2,14,1,0,2,0,2,0
2011-09,Hampshire Constabulary,2LE12,3,0,3,5,21,5,3,4,4,0,0
2011-09,Hampshire Constabulary,4PS02,10,2,5,35,84,10,14,24,2,3,2
2011-09,Hampshire Constabulary,4PS03,8,0,5,20,61,13,5,27,1,4,1
2011-09,Hampshire Constabulary,4PS01,16,0,7,20,49,11,17,42,2,4,3
2011-09,Hampshire Constabulary,4PS04,13,1,3,23,67,10,0,29,7,6,1
2011-09,Hampshire Constabulary,3BW03,0,0,6,5,13,2,3,2,1,0,2
2011-09,Hampshire Constabulary,3BW02,4,0,2,2,4,1,0,2,1,0,0
2011-09,Hampshire Constabulary,3BW01,5,0,4,1,17,2,0,8,1,0,2
2011-09,Hampshire Constabulary,3BW07,9,0,9,6,11,0,0,1,0,0,0
2011-09,Hampshire Constabulary,3BW06,2,0,3,0,13,3,0,6,0,1,0
2011-09,Hampshire Constabulary,3BW05,2,0,0,1,6,5,0,1,0,1,0
2011-09,Hampshire Constabulary,3BW04,2,0,1,1,11,4,1,8,0,0,0
2011-09,Hampshire Constabulary,3BW09,0,0,0,2,6,0,0,0,1,0,0
2011-09,Hampshire Constabulary,3BW08,5,1,4,12,28,15,3,7,0,4,2
2011-09,Hampshire Constabulary,6TR04,8,0,4,1,3,0,0,3,0,0,0
2011-09,Hampshire Constabulary,6NL13,8,0,9,1,14,3,0,6,0,2,2
2011-09,Hampshire Constabulary,6EE08,5,0,2,7,21,4,0,11,0,1,0
2011-09,Hampshire Constabulary,4PF05,4,0,4,17,51,9,8,24,1,3,2
2011-09,Hampshire Constabulary,4PF04,4,0,9,32,95,13,12,22,9,5,1
2011-09,Hampshire Constabulary,4PF03,9,1,1,21,52,14,9,9,1,2,4
2011-09,Hampshire Constabulary,4PF02,9,2,15,48,84,25,14,13,5,4,5
