Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Gloucestershire Constabulary,FA9,2,0,2,1,13,4,2,6,1,0,1
2011-12,Gloucestershire Constabulary,CB2,17,0,5,3,18,3,1,3,2,1,1
2011-12,Gloucestershire Constabulary,CB3,2,0,2,2,16,2,1,2,0,0,1
2011-12,Gloucestershire Constabulary,CB1,1,0,3,0,13,1,0,2,1,1,0
2011-12,Gloucestershire Constabulary,CB4,9,0,6,5,45,12,5,9,1,1,2
2011-12,Gloucestershire Constabulary,AB1,2,0,1,1,10,1,0,2,2,0,0
2011-12,Gloucestershire Constabulary,AB2,12,1,9,62,144,19,53,41,5,12,5
2011-12,Gloucestershire Constabulary,AB3,10,0,1,3,8,3,0,6,0,0,1
2011-12,Gloucestershire Constabulary,AB4,8,1,2,1,11,3,1,2,0,1,2
2011-12,Gloucestershire Constabulary,AB5,20,1,5,2,32,3,1,9,6,0,3
2011-12,Gloucestershire Constabulary,AB6,17,0,3,0,19,4,2,4,1,0,4
2011-12,Gloucestershire Constabulary,AB7,31,1,1,4,21,4,0,4,1,3,6
2011-12,Gloucestershire Constabulary,BB7,11,1,4,5,42,13,3,8,4,2,2
2011-12,Gloucestershire Constabulary,BB6,4,0,4,1,33,3,2,5,1,0,2
2011-12,Gloucestershire Constabulary,BB5,10,1,7,9,37,15,3,8,6,3,2
2011-12,Gloucestershire Constabulary,BB4,12,0,5,10,41,4,3,8,2,0,0
2011-12,Gloucestershire Constabulary,BB3,7,2,12,10,79,11,9,9,7,5,4
2011-12,Gloucestershire Constabulary,BB2,9,2,4,5,31,5,0,7,1,2,3
2011-12,Gloucestershire Constabulary,BB1,5,1,1,9,13,9,0,6,0,1,0
2011-12,Gloucestershire Constabulary,FA8,3,0,1,1,6,3,0,1,0,0,0
2011-12,Gloucestershire Constabulary,FA1,6,0,3,2,4,3,0,6,2,0,0
2011-12,Gloucestershire Constabulary,FA2,5,0,3,2,3,0,2,7,0,0,1
2011-12,Gloucestershire Constabulary,FA3,1,0,3,5,9,4,1,4,0,0,0
2011-12,Gloucestershire Constabulary,BB8,9,0,3,9,30,14,1,7,2,3,2
2011-12,Gloucestershire Constabulary,FA6,4,1,7,14,54,11,16,17,7,1,1
2011-12,Gloucestershire Constabulary,FA7,5,0,0,2,2,2,0,1,3,0,0
2011-12,Gloucestershire Constabulary,FA4,10,0,1,8,24,5,0,7,0,0,5
2011-12,Gloucestershire Constabulary,FA5,10,0,12,3,15,4,1,5,0,0,1
2011-12,Gloucestershire Constabulary,DA4,3,0,1,0,1,0,0,0,1,0,0
2011-12,Gloucestershire Constabulary,DA5,1,0,0,0,3,2,0,0,1,0,0
2011-12,Gloucestershire Constabulary,DA6,14,0,6,1,15,3,0,4,1,2,1
2011-12,Gloucestershire Constabulary,DA7,7,1,3,5,30,6,1,4,0,1,2
2011-12,Gloucestershire Constabulary,DA1,12,0,9,12,81,21,6,18,2,3,4
2011-12,Gloucestershire Constabulary,DA2,10,0,5,3,9,11,0,6,0,0,0
2011-12,Gloucestershire Constabulary,DA3,8,1,1,6,24,6,1,4,3,0,3
2011-12,Gloucestershire Constabulary,EA1,6,0,4,4,30,4,3,7,0,1,1
2011-12,Gloucestershire Constabulary,EA3,5,1,1,7,39,17,3,5,2,3,1
2011-12,Gloucestershire Constabulary,EA2,3,0,28,24,67,12,2,10,1,2,4
2011-12,Gloucestershire Constabulary,EA5,6,0,1,0,6,3,0,0,0,0,0
2011-12,Gloucestershire Constabulary,EA4,11,0,7,7,55,7,1,9,3,1,2
2011-12,Gloucestershire Constabulary,BA4,24,5,8,29,108,24,12,16,19,1,3
2011-12,Gloucestershire Constabulary,BA2,5,0,5,2,9,7,7,11,0,1,3
2011-12,Gloucestershire Constabulary,BA3,10,1,6,9,66,5,0,7,4,2,0
2011-12,Gloucestershire Constabulary,BA1,20,2,10,50,158,27,71,47,16,15,13
2011-12,Gloucestershire Constabulary,CA3,5,0,2,3,17,7,4,4,0,0,2
2011-12,Gloucestershire Constabulary,CA2,13,0,2,10,26,9,0,6,3,1,1
2011-12,Gloucestershire Constabulary,CA1,12,2,7,28,109,22,15,21,9,7,1
2011-12,Gloucestershire Constabulary,CA4,8,0,7,14,45,15,1,8,2,0,4
2011-12,Gloucestershire Constabulary,AA5,12,0,3,2,7,12,2,4,1,0,0
2011-12,Gloucestershire Constabulary,AA4,10,0,7,2,9,8,12,5,2,1,3
2011-12,Gloucestershire Constabulary,AA7,16,0,2,6,17,7,3,8,1,0,0
2011-12,Gloucestershire Constabulary,AA6,4,0,1,3,7,3,0,5,0,0,0
2011-12,Gloucestershire Constabulary,AA1,30,0,4,15,19,14,0,5,5,3,0
2011-12,Gloucestershire Constabulary,AA3,29,1,6,14,28,14,7,8,2,0,2
2011-12,Gloucestershire Constabulary,AA2,11,0,1,1,2,7,0,2,0,0,1
