Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,Leicestershire Constabulary,L70,4,0,7,6,42,12,17,8,4,5,7
2011-12,Leicestershire Constabulary,C22,10,0,8,7,23,9,8,5,3,2,5
2011-12,Leicestershire Constabulary,L64,6,0,5,1,9,10,1,8,1,2,1
2011-12,Leicestershire Constabulary,C20,10,3,5,24,41,12,3,17,11,1,2
2011-12,Leicestershire Constabulary,C21,4,2,5,22,24,23,2,8,2,1,3
2011-12,Leicestershire Constabulary,L09,9,0,8,18,16,10,1,8,2,0,2
2011-12,Leicestershire Constabulary,L08,8,1,3,4,13,7,2,11,0,6,2
2011-12,Leicestershire Constabulary,L07,11,1,9,44,54,21,28,71,10,17,7
2011-12,Leicestershire Constabulary,L06,16,0,11,10,43,26,6,18,0,7,5
2011-12,Leicestershire Constabulary,L05,9,0,12,2,10,7,0,6,0,0,1
2011-12,Leicestershire Constabulary,L04,8,2,2,12,23,10,2,7,2,3,1
2011-12,Leicestershire Constabulary,L03,4,0,5,6,11,2,1,1,0,0,2
2011-12,Leicestershire Constabulary,L02,8,0,3,4,10,4,2,3,0,1,0
2011-12,Leicestershire Constabulary,L01,12,0,2,6,13,3,1,8,2,2,2
2011-12,Leicestershire Constabulary,L68,1,2,3,11,12,16,13,4,1,1,2
2011-12,Leicestershire Constabulary,C08,14,1,7,32,36,14,16,24,8,4,3
2011-12,Leicestershire Constabulary,C09,16,2,11,18,50,15,13,9,4,4,1
2011-12,Leicestershire Constabulary,L58,1,0,0,4,10,3,0,4,1,0,0
2011-12,Leicestershire Constabulary,L74,1,0,0,12,5,4,7,13,5,9,4
2011-12,Leicestershire Constabulary,L77,13,0,17,15,29,26,4,11,0,3,1
2011-12,Leicestershire Constabulary,C01,11,3,6,27,49,25,5,12,0,5,4
2011-12,Leicestershire Constabulary,C02,12,2,19,18,50,29,8,20,2,8,5
2011-12,Leicestershire Constabulary,C03,6,1,12,24,43,19,26,32,13,6,6
2011-12,Leicestershire Constabulary,C04,27,12,35,129,176,50,126,208,16,49,47
2011-12,Leicestershire Constabulary,C05,11,0,18,30,59,19,4,14,4,2,4
2011-12,Leicestershire Constabulary,C06,15,0,9,18,32,16,5,14,4,4,5
2011-12,Leicestershire Constabulary,C07,11,0,9,9,21,8,4,11,2,2,7
2011-12,Leicestershire Constabulary,L75,15,0,12,17,26,22,6,27,9,7,6
2011-12,Leicestershire Constabulary,L69,12,1,6,16,25,18,7,18,1,4,5
2011-12,Leicestershire Constabulary,L54,10,1,13,10,8,5,7,17,4,2,2
2011-12,Leicestershire Constabulary,L67,5,0,3,16,32,26,12,18,8,4,7
2011-12,Leicestershire Constabulary,L65,6,0,6,7,10,9,0,5,1,4,0
2011-12,Leicestershire Constabulary,L78,9,0,5,7,7,5,1,13,3,2,1
2011-12,Leicestershire Constabulary,L55,14,0,3,6,19,15,3,9,3,1,6
