Month,Force,Neighbourhood,Burglary,Robbery,Vehicle crime,Violent crime,Anti-social behaviour,Criminal damage and arson,Shoplifting,Other theft,Drugs,Public disorder and weapons,Other crime
2011-12,North Yorkshire Police,harrogate-town,15,0,13,34,195,30,36,29,13,8,2
2011-12,North Yorkshire Police,richmond-and-catterick,14,0,3,29,151,21,9,13,4,5,7
2011-12,North Yorkshire Police,york-west,63,3,55,52,257,48,20,52,21,8,6
2011-12,North Yorkshire Police,ryedale,17,0,5,33,96,16,5,31,1,2,4
2011-12,North Yorkshire Police,the-dales,6,1,2,11,57,6,1,10,0,1,2
2011-12,North Yorkshire Police,harrogate-outer,18,2,22,26,150,36,16,31,11,10,3
2011-12,North Yorkshire Police,skipton-town,5,0,0,12,57,24,12,12,8,5,8
2011-12,North Yorkshire Police,thirsk-and-easingwold,11,0,3,8,81,13,5,11,1,1,6
2011-12,North Yorkshire Police,craven-rural,20,0,7,17,53,16,1,14,7,8,7
2011-12,North Yorkshire Police,york-city-and-east,33,4,19,83,305,42,93,105,19,19,11
2011-12,North Yorkshire Police,filey-and-eastfield,3,0,8,17,73,23,1,17,4,2,5
2011-12,North Yorkshire Police,northallerton-and-stokesley,30,0,14,27,142,26,11,21,3,5,4
2011-12,North Yorkshire Police,selby-town,8,1,0,25,93,21,10,20,12,14,9
2011-12,North Yorkshire Police,whitby,10,0,5,17,90,10,3,12,2,4,2
2011-12,North Yorkshire Police,knaresborough-and-boroughbridge,21,0,21,13,87,10,3,24,4,0,3
2011-12,North Yorkshire Police,scarborough,19,2,8,64,368,53,44,50,21,19,11
2011-12,North Yorkshire Police,selby-rural,28,1,17,21,145,20,5,33,9,7,6
2011-12,North Yorkshire Police,york-north,123,5,53,62,310,74,50,93,19,11,16
2011-12,North Yorkshire Police,ripon-and-pateley-bridge,12,1,10,17,106,38,11,14,4,2,5
